Datum	Zeit	Log.Rho.1	Log.Rho.2	Log.Rho.3	Log.Rho.4	Log.Rho.5	Log.Rho.6	Rho.1	Rho.2	Rho.3	Rho.4	Rho.5	Rho.6	Rho.Phase.1	Rho.Phase.2	Rho.Phase.3	Rho.Phase.4	Rho.Phase.5	Rho.Phase.6	Gamma	GGA..East.or.West.	GGA.Longitude_2	GGA.Longitude_1	GGA..North.or.South.	GGA.Latitude_2	GGA.Latitude_1	GGA.UTC.sec	GGA.Latitude	GGA.Antenna.Altitude.above.below.mean.sea.level..geoid.	GGA.Longitude	VTG.Speed..km.h.	VTG.Bearing	GGA.UTC.min	GGA.UTC.h	GAMMA.C	GAMMA.F	Gamma.OK	PS.OK	GPS.OK	Achse.1.U.FFT.Frq	Achse.1.U.PP	Achse.4.U.FFT.Frq	Achse.4.U.PP	Achse.5.U.FFT.Frq	Achse.5.U.PP	Achse.6.U.FFT.Frq	Achse.6.U.PP	Achse.0.U.FFT.Frq	Achse.0.U.P	Achse.0.U.PP	Achse.2.U.FFT.Frq	Achse.2.U.PP	Achse.0.I.FFT.Frq	Achse.3.U.FFT.Frq	Achse.3.U.PP	Achse.0.I.P	Achse.0.I.PP	Strecke.absolut	V	N	E	H	Kurs	Strecke.gesammt	X
31.01.2024	15:40:44.000	2.806273116	2.859218919	2.743417525	2.676600673	0.454767997	2.623303924	640.137273986	723.134229702	553.882348973	474.898363443	2.849495638	420.052838398	639.280267757	719.569089629	553.791473077	472.891320834	-0.741675788	385.384454141	0.906329239	2755.261	18.917900085	13	722209856	21.028699875	52	23	52.350478331	37.449001312	13.315298335	7.380000114	137.699996948	11	14	1456583	793.686157227	0	1	1	190	2906.561071072	190	110.042101743	50	4.795193958	2.5	51.990154504	190	52.287045258	104.188925278	190	726.699872416	190	190	212.460768966	7.961094854	19.75149034	5033.858422074	7.380000114	52.350478331	13.315298335	37.449001312	137.699996948	2.820098823	NA
31.01.2024	15:40:45.000	2.757654421	2.620213063	2.658772548	2.612234256	1.100311106	2.606874973	572.340424696	417.073948083	455.798138869	409.481471798	12.598275649	404.459436889	572.001012969	408.765467416	455.591193108	407.303332763	12.312315588	346.945854021	0.871069489	2755.261	18.918899536	13	722209856	21.027900696	52	24	52.350465012	37.423999786	13.315314992	7.300000191	149.600006104	11	14	1457428	780.119140625	0	1	1	190	3424.64467434	190	115.087635224	50	5.865097395	190	57.849291435	190	52.230420842	104.143029698	190	875.726394399	190	190	261.607781744	9.32782944	22.579134856	5033.860460174	7.300000191	52.350465012	13.315314992	37.423999786	149.600006104	2.822136923	NA
31.01.2024	15:40:46.000	2.718356021	2.581072296	2.630797912	2.653974949	1.033456374	2.620583915	522.824609026	381.12926386	427.363976869	450.79070136	10.80081118	417.430247076	522.451135688	366.295933479	426.825935379	447.980381805	10.597463512	337.438337567	0.887987695	2755.261	18.919500351	13	722209856	21.026899338	52	25	52.350448322	37.377998352	13.315325006	7.059999943	167	11	14	1458358	1033.783325195	0	1	1	190	3388.136827239	190	127.872832291	50	5.009770692	190	75.12271852	190	52.27130963	104.17664672	190	893.980317949	190	190	251.933947321	10.546148452	24.999381602	5033.862428375	7.059999943	52.350448322	13.315325006	37.377998352	167	2.824105125	NA
31.01.2024	15:40:47.000	2.730468109	2.667193998	2.62994958	2.627809056	0.857188799	2.623805006	537.610953626	464.722819439	426.529996985	424.432914713	7.197618091	420.537768398	537.452491595	455.920031981	425.190867867	417.334214732	6.995767578	365.024579466	0.918515482	2755.261	18.919700623	13	722209856	21.025800705	52	26	52.350430012	37.354000092	13.315328344	7.329999924	179.399993896	11	14	1459265	898.233154297	0	1	1	190	3102.600759423	190	106.143957743	50	4.63724164	190	65.663460831	190	52.243295446	104.160434256	190	969.186482977	190	190	253.295913535	8.848906091	21.561981533	5033.864449849	7.329999924	52.350430012	13.315328344	37.354000092	179.399993896	2.826126598	NA
31.01.2024	15:40:48.000	2.750421539	2.797041159	2.712171806	2.650566622	-1.144554303	2.680352183	562.887415842	626.673252416	515.432508393	447.266758599	0.071687873	479.01838551	557.615082097	624.274618613	513.342479984	436.500200233	-0.055195302	398.084836658	0.905435986	2755.261	18.919599533	13	722209856	21.024799347	52	27	52.350413322	37.395999908	13.315326659	6.860000134	194.600006104	11	14	1460170	964.293762207	0	1	1	190	3692.746382519	190	131.171949576	50	4.792213726	190	99.068885986	190	52.225592865	104.136473187	190	793.799805272	190	190	275.820510138	7.968843458	19.748212084	5033.866419657	6.860000134	52.350413322	13.315326659	37.395999908	194.600006104	2.828096407	NA
31.01.2024	15:40:49.000	2.871609663	2.68576174	2.811049609	2.822017982	1.174484342	2.798263597	744.062921014	485.022337578	647.216542169	663.770552627	14.944601598	628.439677837	744.038540696	442.101650419	641.996404091	663.350731805	14.81983825	457.644907355	0.926429462	2755.261	18.919200897	13	722209856	21.023700714	52	28	52.350395012	37.437000275	13.315320015	7.349999905	188.5	11	14	1461117	841.799316406	0	1	1	190	3210.306358952	190	121.822960485	50	4.893541628	190	1570.782159017	190	52.275183932	104.190415394	190	847.160866687	190	190	260.141507396	6.350577256	16.496182471	5033.868398848	7.349999905	52.350395012	13.315320015	37.437000275	188.5	2.830075597	NA
31.01.2024	15:40:50.000	2.848191554	2.726553063	2.835492519	2.827408517	1.160713615	2.799232423	705.00395626	532.786316677	684.687689509	672.060725657	14.478168106	629.843168354	704.965675588	509.276019322	679.857081699	658.034742197	14.454216266	454.775766127	0.93608103	2755.261	18.918600082	13	722209856	21.022800446	52	29	52.350380007	37.426998138	13.315310001	7.059999943	206.300003052	11	14	1462040	919.793945312	0	1	1	190	3473.907916183	190	165.048251453	50	4.720688148	190	105.977064727	190	52.280369537	104.099518305	190	940.814670373	190	190	321.283955651	10.847151926	25.638045409	5033.870404728	7.059999943	52.350380007	13.315310001	37.426998138	206.300003052	2.832081477	NA
31.01.2024	15:40:51.000	2.893594933	2.885133523	2.793743602	2.800039578	0.865174251	2.780242124	782.699278215	767.59745018	621.933001358	631.014846763	7.331186225	602.895612988	779.853837156	747.814934232	619.570538376	623.954637307	5.105144088	530.011208437	0.942102795	2755.261	18.917800903	13	722209856	21.021799088	52	30	52.350363318	37.418998718	13.315296682	7.21999979	210.5	11	14	1463003	1015.309326172	0	1	1	190	2886.265688316	190	106.802589107	50	4.312396307	190	65.180663179	190	52.305403489	104.196793091	190	725.746198043	190	187.5	211.387885296	5.194843125	14.244914904	5033.87235767	7.21999979	52.350363318	13.315296682	37.418998718	210.5	2.83403442	NA
31.01.2024	15:40:52.000	2.869553244	2.899354333	2.783062115	2.694410943	0.600474752	3.069429927	740.548052492	793.148182701	606.82311391	494.778640021	3.98542602	1173.356346538	739.953648384	786.670929462	606.814322021	491.174249931	1.779596402	905.010555637	0.947317932	2755.261	18.916900635	13	722209856	21.020900726	52	31	52.350348345	37.38299942	13.315281677	6.840000153	207.399993896	11	14	1463937	759.705566406	0	1	1	190	3855.258456186	190	133.776672708	50	4.407763744	187.5	70.706014079	190	52.289667862	104.157692442	190	1130.774684595	190	190	283.396260941	7.686615448	19.268096642	5033.874310825	6.840000153	52.350348345	13.315281677	37.38299942	207.399993896	2.835987574	NA
31.01.2024	15:40:53.000	2.872278407	2.865165891	2.791960266	2.735987153	0.464872422	2.645309362	745.209540863	733.104509847	619.384404188	544.486546402	2.916570117	441.885104035	744.743045151	730.120148175	619.375920255	541.666559959	2.049505151	422.358005709	0.938320544	2755.261	18.916200638	13	722209856	21.020000458	52	32	52.350333341	37.361999512	13.315270011	7.059999943	202.300003052	11	14	1464879	1063.272460938	0	1	1	190	4238.695158881	190	152.817377616	50	4.774332331	190	81.145768234	190	52.279356258	104.160911093	190	1165.583799218	190	190	322.172064911	9.92268383	23.945869443	5033.876241614	7.059999943	52.350333341	13.315270011	37.361999512	202.300003052	2.837918364	NA
31.01.2024	15:40:54.000	2.787015438	2.695069365	2.69569275	2.62336716	0.987328766	2.562973029	612.372159705	495.529329455	496.241121668	420.114005088	9.712449328	365.572087446	612.344007395	492.903515716	495.109099727	419.021428112	9.315508669	335.86968098	0.945727887	2755.261	18.915500641	13	722209856	21.018899918	52	33	52.350314999	37.358001709	13.315258344	7.75	201.5	11	14	1465825	760.706970215	0	1	1	190	3300.637203493	190	78.520183475	50	5.123019524	190	55.000189245	190	52.308502931	104.190474998	190	609.859860531	190	190	195.315491874	8.521378548	20.978750049	5033.878300255	7.75	52.350314999	13.315258344	37.358001709	201.5	2.839977005	NA
31.01.2024	15:40:55.000	2.759964965	2.561881596	2.492856828	2.445260466	0.98168126	2.413615728	575.393518449	364.654515343	311.06906777	278.779262977	9.586967619	259.188500031	575.13878128	364.358712523	309.686649498	271.021002352	9.496373917	215.749215026	0.933147113	2755.261	18.914899826	13	722209856	21.017799377	52	34	52.350296656	37.340999603	13.31524833	7.96999979	199.5	11	14	1466742	866.094116211	0	1	1	190	2771.377728664	190	59.384111129	50	5.9574846	2.5	43.329599102	190	52.267375724	104.16639472	190	478.923349316	190	190	123.083598798	6.772280143	17.415882195	5033.880485198	7.96999979	52.350296656	13.31524833	37.340999603	199.5	2.842161947	NA
31.01.2024	15:40:56.000	2.700130067	2.628133183	2.468170799	2.366751439	0.764780913	2.247625355	501.337357128	424.749799939	293.880519816	232.675919314	5.818096399	176.858262753	501.10552565	424.194407464	293.526279993	227.747798136	-5.211590157	157.658150724	0.96695101	2755.261	18.914199829	13	722209856	21.016700745	52	35	52.350278346	37.35100174	13.315236664	8.170000076	200.199996948	11	14	1467761	1101.186767578	0	1	1	190	2183.54178569	190	88.000302792	50	5.322695096	2.5	72.81601863	190	52.270713584	104.17742158	190	460.997251332	190	190	107.663876275	6.567836199	17.118156977	5033.882722433	8.170000076	52.350278346	13.315236664	37.35100174	200.199996948	2.844399182	NA
31.01.2024	15:40:57.000	2.676783905	2.698360132	2.526990212	2.430442807	0.744668912	2.48691932	475.098768417	499.298351412	336.503985633	269.428049623	5.554806205	306.84519046	475.058441744	493.747827651	331.228841262	253.382973215	-5.148485995	222.636625184	0.980377429	2755.261	18.913499832	13	722209856	21.015499115	52	36	52.350258319	37.345001221	13.315224997	8.840000153	199.899993896	11	14	1468705	900.835388184	0	1	1	190	2424.836303284	2.5	193.101179189	50	4.428625371	190	39.93511438	190	52.212777866	104.120379932	190	715.106768316	190	190	153.324017127	8.055270198	19.958914516	5033.885120063	8.840000153	52.350258319	13.315224997	37.345001221	199.899993896	2.846796813	NA
31.01.2024	15:40:58.000	2.645275968	2.457853791	2.380863037	2.341501146	0.78014945	2.534165237	441.851127511	286.981426972	240.36046578	219.533674307	6.027669758	342.109581026	441.841355299	285.185944426	235.35932644	214.502500109	5.912193856	-223.547966468	0.955442917	2755.261	18.912799835	13	722209856	21.014299393	52	37	52.350238323	37.321998596	13.315213331	8.590000153	200.100006104	11	14	1469671	1037.359619141	0	1	1	190	2545.40160569	190	57.044628682	50	5.248189285	187.5	42.989852607	190	52.280071514	104.189819347	190	499.099522775	190	190	135.084994738	9.165704797	22.262932197	5033.887505126	8.590000153	52.350238323	13.315213331	37.321998596	200.100006104	2.849181876	NA
31.01.2024	15:40:59.000	2.639192675	2.460907897	2.326942231	2.241945559	0.67439338	2.283244864	435.705131701	289.00669048	212.296205151	174.560331746	4.724908258	191.975083196	435.47365535	286.701842189	212.125568388	168.554910553	4.129837863	114.998662973	0.958209073	2755.261	18.912099838	13	722209856	21.01309967	52	38	52.350218328	37.306999207	13.315201664	8.579999924	197.800003052	11	14	1470620	894.809631348	0	1	1	190	2236.232294812	190	39.932134147	50	5.117059059	5	46.113136179	190	52.27554156	104.154533395	190	480.696587604	190	190	94.696885031	8.072257523	19.989312887	5033.889915327	8.579999924	52.350218328	13.315201664	37.306999207	197.800003052	2.851592076	NA
31.01.2024	15:41:00.000	2.677611505	2.492991779	2.33345823	2.206129817	0.777451948	2.209828912	476.004989619	311.165743488	215.50543638	160.742166174	5.990346554	162.117131942	475.98096837	306.740395082	215.379489142	152.856588615	4.976256983	102.22885583	0.977343304	2755.261	18.911399841	13	722209856	21.011899948	52	39	52.350198332	37.25799942	13.315189997	8.520000458	198.300003052	11	14	1471625	1053.724731445	0	1	1	190	2988.78568344	0	53.095820731	50	4.804134655	190	27.230383589	190	52.269283072	104.128188141	190	611.245668605	190	190	147.473820893	10.900796109	25.754870519	5033.892294044	8.520000458	52.350198332	13.315189997	37.25799942	198.300003052	2.853970793	NA
31.01.2024	15:41:01.000	2.643887621	2.484197459	2.325566211	2.197086019	0.528953711	2.158777287	440.440879118	304.928108229	211.62462972	157.429464636	3.380288059	144.137600299	440.420472536	301.856810662	210.843183281	153.944668473	1.966691862	114.177777833	1.011803183	2755.261	18.910800934	13	722209856	21.010700226	52	40	52.350178337	37.22700119	13.315180016	8.449999809	197.699996948	11	14	1472644	1052.871948242	0	1	1	190	3657.89256441	190	63.830617895	50	4.130602129	2.5	46.050551298	190	52.251103655	104.167944441	190	609.904564017	190	190	131.371625148	12.368858598	28.703512472	5033.89465388	8.449999809	52.350178337	13.315180016	37.22700119	197.699996948	2.85633063	NA
31.01.2024	15:41:02.000	2.675715772	2.442542135	2.293583413	2.148159357	0.884075887	2.180475143	473.931715176	277.039781158	196.599954514	140.656354419	7.657303968	151.521807798	473.931593866	274.712661563	196.599735231	134.456737813	7.449967742	108.876766556	0.977120517	2755.261	18.910100937	13	722209856	21.009500504	52	41	52.350158342	37.224998474	13.315168349	8.430000305	201.199996948	11	14	1473580	869.098266602	0	1	1	190	2730.637951531	190	40.972235261	50	5.418062533	2.5	37.327411015	190	52.279356258	104.143864163	190	389.009737313	190	190	96.863513998	8.966029225	21.767617569	5033.896965104	8.430000305	52.350158342	13.315168349	37.224998474	201.199996948	2.858641854	NA
31.01.2024	15:41:03.000	2.651845434	2.414614182	2.294654317	2.097525121	0.902288259	2.119772218	448.585709485	259.785066159	197.08533828	125.177167744	7.985245256	131.756551104	448.280253268	248.545121596	196.839028701	122.027595417	7.333144179	60.009817022	0.9747633	2755.261	18.90929985	13	722209856	21.008300781	52	42	52.350138346	37.201000214	13.315154998	8.319999695	201.399993896	11	14	1474593	1051.213867188	0	1	1	190	1084.14894844	2.5	26.801230121	50	6.261468307	2.5	31.11660666	190	52.26886584	104.197508347	190	353.723785503	190	190	42.840840986	3.552735064	10.429323341	5033.89933796	8.319999695	52.350138346	13.315154998	37.201000214	201.399993896	2.86101471	NA
31.01.2024	15:41:04.000	2.679318545	2.443744396	2.257351341	2.007708909	0.965270128	2.160582627	477.879658893	277.807775051	180.863670982	101.790889506	9.231454377	144.738019802	477.874046658	262.781288127	175.59359861	72.699211827	8.165367032	28.177354588	0.997937057	2755.261	18.908599854	13	722209856	21.007200241	52	43	52.350120004	37.179000854	13.315143331	8.399999619	202	11	14	1475574	946.986572266	0	1	1	190	2392.128252514	190	80.108647353	50	5.143881151	2.5	45.639279225	190	52.25271298	104.153520116	190	431.776072489	190	190	91.737514242	8.618236102	21.080673997	5033.90161638	8.399999619	52.350120004	13.315143331	37.179000854	202	2.86329313	NA
31.01.2024	15:41:05.000	2.593881988	2.298439755	2.150262509	2.021770448	0.908188324	2.109129989	392.538255071	198.810700369	141.339161096	105.140599261	8.094468254	128.567141703	392.526248015	195.410717792	141.140939615	95.402455865	7.848641048	89.192623385	0.979623807	2755.261	18.907800674	13	722209856	21.006000519	52	44	52.350100009	37.172000885	13.315130011	8.510000229	199.399993896	11	14	1476549	881.857055664	0	1	1	190	3473.773805724	2.5	44.73328857	50	5.534291597	5	38.200619113	190	52.239003911	104.12496949	190	456.586507355	190	190	121.170289586	12.902916247	29.876531951	5033.904001059	8.510000229	52.350100009	13.315130011	37.172000885	199.399993896	2.865677809	NA
31.01.2024	15:41:06.000	2.631878591	2.340594173	2.139737279	2.029255031	1.027489463	2.395686661	428.428734318	219.075682458	137.954946996	106.968284555	10.653430152	248.706227915	428.023751865	214.168182678	136.660726738	97.651353758	10.148785178	8.510028668	0.998747195	2755.261	18.906999588	13	722209856	21.004800797	52	45	52.350080013	37.166999817	13.31511666	8.399999619	202.300003052	11	14	1477572	1078.907592773	0	1	1	190	2513.364107213	2.5	32.329561253	50	5.790591585	2.5	34.856798342	190	52.273753421	104.175693046	190	374.823831011	190	190	86.590652859	9.188354563	22.320748706	5033.906314218	8.399999619	52.350080013	13.31511666	37.166999817	202.300003052	2.867990968	NA
31.01.2024	15:41:07.000	2.619978287	2.3365118	2.211171813	2.098631191	0.946034367	2.352284161	416.848542544	217.026016782	162.619197246	125.49637773	8.831497835	225.052665373	416.63336502	211.410345743	162.598363735	116.447678323	8.378929254	224.563920123	0.99346203	2755.261	18.906299591	13	722209856	21.003599167	52	46	52.350059986	37.160999298	13.315104993	8.279999733	200.399993896	11	14	1478539	866.572631836	0	1	1	190	3035.783948647	2.5	46.42308035	50	4.470348625	5	40.307643432	190	52.279296653	104.170328627	190	568.017397405	190	190	120.955712852	12.002588034	27.930738207	5033.908653317	8.279999733	52.350059986	13.315104993	37.160999298	200.399993896	2.870330066	NA
31.01.2024	15:41:08.000	2.607304434	2.34094147	2.181264292	2.066142127	0.79792418	2.260189644	404.85959308	219.250943224	151.797385621	116.45070625	6.279487204	182.04956427	404.852221016	215.646201782	151.53910644	105.46992982	5.82542253	71.516569293	0.976848843	2755.261	18.905599594	13	722209856	21.002500534	52	47	52.350041676	37.158000946	13.315093327	8.359999657	201.199996948	11	14	1479526	1027.175537109	0	1	1	190	2100.750929162	190	49.421194161	50	4.208088172	190	34.672023932	190	52.274707095	104.190355789	190	433.564211939	190	190	67.90757584	7.2923307	18.594266092	5033.910976064	8.359999657	52.350041676	13.315093327	37.158000946	201.199996948	2.872652814	NA
31.01.2024	15:41:09.000	2.604076201	2.295159683	2.147432466	2.105431582	1.058008824	2.235578129	401.861315278	197.314809668	140.421130795	127.47692599	11.429015567	172.019677522	401.846003769	186.667895457	139.408806786	106.121403869	11.076291852	95.406642175	0.995468893	2755.261	18.904899597	13	722209856	21.001300812	52	48	52.35002168	37.136001587	13.31508166	8.380000114	200.5	11	14	1480528	1050.247680664	0	1	1	190	3036.186280023	2.5	41.556360814	50	4.401803279	2.5	34.94024485	190	52.284959095	104.154771814	190	571.712885601	190	190	115.475065438	10.03116429	23.978651999	5033.913265715	8.380000114	52.35002168	13.31508166	37.136001587	200.5	2.874942465	NA
31.01.2024	15:41:10.000	2.671160744	2.574257319	2.38245026	2.107608468	0.400537485	1.953591267	468.986934227	375.195239191	241.240522396	128.117503602	2.514997077	89.865142456	468.971165409	372.821000902	239.931564836	120.281234425	0.129057101	62.722537461	0.993036972	2755.261	18.9041996	13	722209856	21.000099182	52	49	52.350001653	37.14099884	13.315069993	8.470000267	200.5	11	14	1481511	916.509765625	0	1	1	190	2309.00957042	190	50.34506621	50	4.547834667	2.5	35.652520397	190	52.279535072	104.183084022	190	573.068891351	190	190	134.181984316	7.988512992	19.850136033	5033.915613217	8.470000267	52.350001653	13.315069993	37.14099884	200.5	2.877289967	NA
31.01.2024	15:41:11.000	2.618279981	2.537294225	2.332490788	2.204377187	0.384806785	2.2651806	415.221641307	344.583299167	215.025906736	160.094785684	2.425530753	184.153764096	414.733807906	341.755954172	214.322591731	128.418415899	-1.16394382	119.100833257	0.971160858	2755.261	18.903400421	13	722209856	20.99889946	52	50	52.349981658	37.136001587	13.315056674	8.479999542	200.199996948	11	14	1482468	806.383789062	0	1	1	190	2756.402060771	187.5	58.627132096	50	4.521012576	2.5	72.807077933	190	52.297118443	104.165202627	190	616.192854416	190	190	113.907463187	9.169579099	22.223891152	5033.91798416	8.479999542	52.349981658	13.315056674	37.136001587	200.199996948	2.879660909	NA
31.01.2024	15:41:12.000	2.662727492	2.46983823	2.308094194	2.176352409	0.867791571	2.29963168	459.967865714	295.011013981	203.27978581	150.090225242	7.375501763	199.35708761	459.721333946	286.666695285	203.274733508	139.5274799	6.441304538	98.863919097	0.967551089	2755.261	18.902700424	13	722209856	20.997699738	52	51	52.349961662	37.167999268	13.315045007	8.68999958	200	11	14	1483447	885.986450195	0	1	1	190	2464.53299907	2.5	51.081183617	50	4.556775365	2.5	33.6945077	190	52.279177444	104.191845905	190	704.571646724	190	190	98.863249949	7.967651365	19.760133014	5033.920344536	8.68999958	52.349961662	13.315045007	37.167999268	200	2.882021286	NA
31.01.2024	15:41:13.000	2.664607764	2.68522151	2.385408658	2.205207719	0.712167926	2.192682138	461.963607754	484.419380163	242.889453873	160.401239003	5.154279034	155.841147725	461.937986106	482.769110069	241.41468798	152.496219997	-4.071468915	103.520405314	0.951727966	2755.261	18.902000427	13	722209856	20.996500015	52	52	52.349941667	37.15599823	13.31503334	8.68999958	199.399993896	11	14	1484375	983.558105469	0	1	1	190	2712.890667492	190	51.075223152	50	4.309416074	2.5	36.251547113	190	52.211108936	104.126757629	190	752.076551442	190	190	176.632414856	9.028316082	22.025407673	5033.920344536	8.68999958	52.349941667	13.31503334	37.15599823	199.399993896	2.882021286	NA
31.01.2024	15:41:14.000	2.641520384	2.690344606	2.520619064	2.148067175	0.948076774	2.290146814	438.04667066	490.167605764	331.603468358	140.626502278	8.873128561	195.050386092	434.489456147	490.000673399	316.937733812	124.067933541	-6.290807252	96.128023943	0.966087225	2755.261	18.90130043	13	722209856	20.995300293	52	53	52.349921672	37.14799881	13.315021674	8.579999924	200.100006104	11	14	1485377	964.780517578	0	1	1	190	2505.213171554	2.5	46.601894295	50	4.863739304	2.5	48.083069806	190	52.246394887	104.161864767	190	596.880948358	190	190	121.405727947	10.641217866	25.238396242	5033.925172199	8.579999924	52.349921672	13.315021674	37.14799881	200.100006104	2.886848949	NA
31.01.2024	15:41:15.000	2.599667358	2.328434611	2.153229345	2.051747903	0.737149276	2.114671394	397.802362198	213.026979999	142.308009909	112.654333508	5.459454814	130.218111753	397.521465302	208.496724261	142.260085154	95.662883451	5.262061715	93.016786431	0.990835745	2755.261	18.900600433	13	722209856	20.994100571	52	54	52.349901676	37.131000519	13.315010007	8.409999847	200.800003052	11	14	1486356	952.873413086	0	1	1	190	2473.816423048	2.5	33.217670513	50	4.345178863	2.5	37.735702857	190	52.204850447	104.12073756	190	546.053084496	190	190	103.20544858	8.791983652	21.444262352	5033.927526819	8.409999847	52.349901676	13.315010007	37.131000519	200.800003052	2.889203569	NA
31.01.2024	15:41:16.000	2.55797129	2.353346759	2.180761898	1.938269477	0.88586172	2.225010607	361.385971874	225.603980881	151.621887287	86.749998651	7.688855868	167.884501966	361.14536813	213.507627852	151.621441225	63.367732589	5.63163103	28.111305157	0.987687613	2755.261	18.899799347	13	722209856	20.992900848	52	55	52.349881681	37.145000458	13.314996656	8.390000343	201.800003052	11	14	1487355	991.11505127	0	1	1	190	2443.984296559	2.5	46.277048962	50	4.467368392	2.5	27.254225448	190	52.246514097	104.163474093	190	671.893398279	190	190	122.493512779	9.702742678	23.189188432	5033.929868355	8.390000343	52.349881681	13.314996656	37.145000458	201.800003052	2.891545104	NA
31.01.2024	15:41:17.000	2.560095125	2.213461083	2.177251687	2.224149149	1.284473021	2.477317985	363.157590074	163.478665218	150.401333392	167.551819842	19.251874442	300.135927014	363.157094812	163.211633548	136.360735006	95.653131553	19.01828941	60.696705354	0.962179187	2755.261	18.89909935	13	722209856	20.991699219	52	56	52.349861654	37.138000488	13.314984989	8.539999962	200.199996948	11	14	1488281	874.231140137	0	1	1	190	1211.911512131	2.5	33.488871663	50	5.483627646	2.5	24.387241863	190	52.2645147	104.182130348	187.5	680.819194366	190	190	88.247662082	4.846751979	13.188124489	5033.932187033	8.539999962	52.349861654	13.314984989	37.138000488	200.199996948	2.893863783	NA
31.01.2024	15:41:18.000	2.67597767	2.614371536	2.422564669	2.157832205	0.843587849	2.594953317	474.217601433	411.501607194	264.584664537	143.824278913	6.975700869	393.507774228	472.149226887	377.005731422	263.97342336	104.63901903	4.765133639	68.709599363	0.941423605	2755.261	18.898399353	13	722209856	20.990499496	52	57	52.349841658	37.130001068	13.314973323	8.260000229	200.300003052	11	14	1489235	1100.945556641	0	1	1	190	3235.295607763	187.5	56.949261245	50	4.79817419	190	47.492983788	190	52.28323056	104.158467302	190	649.124422617	190	190	149.291762667	10.713041467	25.492312043	5033.934543128	8.260000229	52.349841658	13.314973323	37.130001068	200.300003052	2.896219878	NA
31.01.2024	15:41:19.000	2.639852932	2.581184777	2.436941273	2.105841224	0.701915763	2.35653834	436.368037312	381.227988307	273.489888016	127.597223487	5.034029584	227.268026074	436.161219939	380.447627478	272.112622322	125.045580074	-1.123992437	107.125695887	0.973604761	2755.261	18.897699356	13	722209856	20.989400864	52	58	52.349823348	37.103000641	13.314961656	8.050000191	202	11	14	1490228	1041.575439453	0	1	1	190	2485.990672469	187.5	68.244342103	50	4.720688148	187.5	82.689528626	190	52.266064421	104.18010379	190	542.163881192	190	190	133.609779692	8.474886923	20.864011101	5033.936808078	8.050000191	52.349823348	13.314961656	37.103000641	202	2.898484827	NA
31.01.2024	15:41:20.000	2.633427962	2.533678701	2.433171243	2.214238134	0.805845168	2.254443661	429.959908764	341.726533586	271.126047698	163.771427181	6.395068014	179.656800421	429.949480813	338.687296228	270.594573409	147.598748908	5.385273957	65.87603637	0.963535608	2755.261	18.896999359	13	722209856	20.988300323	52	59	52.349805005	37.048000336	13.314949989	8.100000381	201.699996948	11	14	1491163	1043.288818359	0	1	1	190	2489.879875772	2.5	59.059265796	50	4.598498619	5	57.309869367	190	52.264276282	104.102260119	190	484.228163018	190	190	107.130414673	8.426011111	20.81245308	5033.939029486	8.100000381	52.349805005	13.314949989	37.048000336	201.699996948	2.900706235	NA
31.01.2024	15:41:21.000	2.823900494	2.679855077	2.484996698	2.301402272	0.784271683	2.303741707	666.654006937	478.470401119	305.489788541	200.171513243	6.08515553	201.252695946	666.504051226	474.882135756	305.485915664	192.639401247	5.446237103	113.910931232	0.963146268	2755.261	18.896299362	13	722209856	20.987100601	52	0	52.34978501	36.981998444	13.314938323	8.149999619	200.100006104	12	14	1492154	1101.065429688	0	1	1	190	4086.628799834	190	63.377622567	50	4.73558931	2.5	35.071375076	190	52.267554538	104.177898418	190	896.066480641	190	190	250.312700886	9.26166828	22.457839397	5033.94128529	8.149999619	52.34978501	13.314938323	36.981998444	200.100006104	2.90296204	NA
31.01.2024	15:41:22.000	2.816862262	2.731219226	2.595347707	2.426389404	0.601206113	2.198117246	655.937200638	538.541562974	393.86528787	266.925093668	3.992143212	157.803723371	655.851912039	536.210086441	393.476885133	257.580402731	3.433835856	126.138763461	0.94719263	2755.261	18.895599365	13	722209856	20.986000061	52	1	52.349766668	36.924999237	13.314926656	8	200.800003052	12	14	1493057	819.881225586	0	1	1	190	3879.025809707	190	72.428588416	50	4.467368392	10	39.13343186	190	52.276972072	104.170090209	190	814.437914755	190	190	217.166555951	8.941591319	21.813513149	5033.943528382	8	52.349766668	13.314926656	36.924999237	200.800003052	2.905205131	NA
31.01.2024	15:41:23.000	2.823432007	2.728300432	2.623005447	2.457119106	0.846842627	2.348246885	665.935255001	534.934282781	419.76424878	286.49635849	7.028175981	222.970231661	665.339917661	533.312809781	419.551571367	284.394256882	6.557785076	195.337385698	0.929320731	2755.261	18.894899368	13	722209856	20.984899521	52	2	52.349748325	36.88999939	13.314914989	7.670000076	201.399993896	12	14	1494012	930.162719727	0	1	1	190	3120.124526031	190	68.998340905	50	4.488230019	2.5	38.322808643	190	52.265170352	104.18254758	190	726.342244526	190	190	184.273730771	7.813275326	19.498170584	5033.945731457	7.670000076	52.349748325	13.314914989	36.88999939	201.399993896	2.907408207	NA
