"X";"Y";"H";"Rho1";"Rho2";"Rho3";"Rho4";"Rho5";"Rho6";"Gamma"
14.46038;52.36441;91.3;244;180;155;199;201;232;1
14.46034;52.36441;91.5;228;203;148;195;209;213;1
14.46031;52.3644;91.6;216;197;148;194;195;203;0.99
14.46027;52.36439;91.7;207;184;142;183;173;197;0.99
14.46023;52.36438;91.7;199;183;141;175;170;191;0.99
14.4602;52.36437;91.8;204;171;139;170;186;184;0.99
14.46016;52.36437;91.9;213;193;141;163;194;178;1
14.46013;52.36436;92;220;161;137;153;165;166;1.01
14.46009;52.36435;92.1;221;170;136;146;141;147;1.02
14.46006;52.36434;92.2;216;143;128;133;133;119;1.03
14.46002;52.36433;92.3;199;148;117;113;130;91;1.05
14.45998;52.36432;91.2;178;122;99;92;92;68;1.05
14.45994;52.36431;91.3;155;120;79;70;80;46;1.06
14.4599;52.3643;91.4;131;110;58;49;51;37;1.06
14.45987;52.36429;91.5;111;68;40;40;39;42;1.06
14.45983;52.36428;91.6;92;55;29;44;43;63;1.05
14.45979;52.36427;91.6;77;49;27;63;69;104;1.07
14.45975;52.36426;91.6;68;46;36;102;103;175;1.09
14.45971;52.36425;91.7;66;46;56;160;156;202;1.12
14.45967;52.36424;91.8;74;65;83;187;185;220;1.14
14.45963;52.36423;91.8;90;97;116;205;211;224;1.16
14.45959;52.36422;91.9;108;118;144;210;198;212;1.15
14.45955;52.36421;91.9;125;136;163;195;187;166;1.13
14.45951;52.3642;91.9;138;155;163;157;142;147;1.1
14.45947;52.36419;91.9;144;149;151;139;150;124;1.08
14.45943;52.36418;92;142;168;129;118;132;106;1.08
14.4594;52.36417;92.1;134;150;106;95;93;80;1.08
14.45936;52.36416;92.1;123;121;81;72;83;62;1.09
14.45932;52.36415;92.1;110;94;65;52;57;57;1.11
14.45927;52.36414;93.1;97;77;53;37;47;55;1.13
14.45924;52.36413;93.2;85;64;42;26;39;48;1.13
14.4592;52.36412;93.3;78;53;32;20;37;49;1.14
14.45916;52.36411;93.3;71;51;26;16;35;45;1.16
14.45912;52.3641;93.3;64;38;20;16;32;38;1.19
14.45908;52.36409;93.4;59;35;17;18;32;34;1.22
14.45905;52.36408;93.4;56;36;17;22;33;38;1.24
14.45901;52.36407;93.5;49;35;18;26;29;34;1.25
14.45897;52.36407;93.6;47;29;20;31;33;35;1.25
14.45893;52.36406;93.7;47;31;23;33;33;35;1.24
14.45889;52.36404;93.9;47;40;24;31;34;35;1.23
14.45885;52.36404;94.3;47;33;23;28;34;29;1.24
14.4588;52.36403;94.5;46;28;21;24;27;27;1.27
14.45876;52.36402;94.7;41;28;20;19;23;22;1.3
14.45872;52.36401;94.9;35;24;17;16;18;18;1.34
14.45868;52.364;93.4;29;24;15;14;14;14;1.38
14.45864;52.36398;93.5;24;15;14;13;13;13;1.41
14.4586;52.36397;93.7;21;19;14;12;12;13;1.42
14.45856;52.36397;93.8;20;15;12;11;13;14;1.43
14.45852;52.36395;93.9;19;14;12;11;13;16;1.44
14.45848;52.36395;94.1;19;15;11;11;13;17;1.44
14.45844;52.36393;94.2;18;17;11;11;16;16;1.44
14.4584;52.36393;94.4;18;14;11;11;14;14;1.44
14.45836;52.36392;94.5;18;13;11;11;12;13;1.43
14.45833;52.36391;94.4;17;12;10;11;12;12;1.42
14.45829;52.3639;94.6;17;12;10;11;11;10;1.42
14.45825;52.36389;94.8;17;12;10;11;10;10;1.41
14.45821;52.36388;94.9;16;15;10;11;10;11;1.41
14.45817;52.36388;95.2;16;13;10;11;12;11;1.41
14.45814;52.36387;95.3;16;13;11;11;9;11;1.41
14.4581;52.36386;95.2;16;13;11;11;11;11;1.41
14.45807;52.36385;95.2;16;13;11;11;11;12;1.42
14.45803;52.36384;95.4;16;14;12;11;12;12;1.41
14.458;52.36384;95;17;13;13;12;11;12;1.4
14.45796;52.36383;95;18;17;17;12;12;12;1.4
14.45793;52.36382;95.1;19;17;21;13;14;12;1.39
14.45789;52.36382;95.6;21;23;26;14;15;11;1.37
14.45786;52.36381;95.7;24;29;29;15;15;12;1.34
14.45782;52.36381;95.8;27;30;34;17;13;12;1.3
14.45778;52.3638;95.9;31;39;33;19;15;13;1.27
14.45774;52.36379;96;37;40;34;22;20;16;1.24
14.45771;52.36379;96;43;42;36;27;23;20;1.22
14.45768;52.36378;96.1;51;54;39;32;31;24;1.21
14.45764;52.36377;96.1;61;54;41;38;30;30;1.21
14.45761;52.36376;96.2;72;59;47;45;42;35;1.19
14.45758;52.36376;96.2;85;78;53;52;46;40;1.16
14.45748;52.36374;97.1;99;70;57;57;46;42;1.14
14.45745;52.36373;97;113;101;62;59;49;45;1.12
14.45742;52.36373;97.1;127;116;63;58;50;45;1.11
14.45738;52.36372;97.1;135;97;61;53;58;43;1.1
14.45734;52.36371;97;137;106;55;46;42;40;1.09
14.4573;52.3637;97.2;133;92;48;40;38;39;1.09
14.45726;52.36369;97.2;122;65;40;37;38;36;1.09
14.45723;52.36369;97.1;106;67;35;35;42;34;1.1
14.45719;52.36368;97;91;56;32;35;30;34;1.1
14.45715;52.36367;96.9;80;47;31;36;40;35;1.12
14.45712;52.36366;96.9;71;41;32;39;31;34;1.14
14.45708;52.36365;96.9;67;51;36;40;32;34;1.14
14.45705;52.36364;96.9;66;42;39;40;37;33;1.15
14.45701;52.36363;96.9;66;54;44;39;39;30;1.16
14.45697;52.36362;96.9;67;51;48;37;35;27;1.17
14.45693;52.36362;96.9;69;67;51;37;31;24;1.17
14.4569;52.36361;96.8;70;65;46;36;29;22;1.17
14.45686;52.3636;97.1;70;57;42;34;29;20;1.17
14.45682;52.36359;97;67;59;35;33;22;19;1.16
14.45679;52.36359;97;65;48;29;33;26;18;1.16
14.45675;52.36358;97;61;44;24;29;26;17;1.16
14.45671;52.36357;97;60;38;24;26;21;17;1.15
14.45668;52.36356;97;60;36;24;25;25;17;1.13
14.45664;52.36355;95.8;64;47;27;24;18;17;1.1
14.4566;52.36353;95.8;68;46;30;23;23;17;1.08
14.45657;52.36353;95.7;75;64;34;23;20;16;1.06
14.45653;52.36352;97.1;80;51;36;23;17;15;1.06
14.45649;52.36352;97;82;64;39;21;17;14;1.07
14.45645;52.36351;97;83;62;39;19;16;13;1.1
14.45641;52.3635;97;82;53;38;17;15;12;1.13
14.45637;52.36349;96.9;79;56;36;16;16;12;1.14
14.45633;52.36349;96.9;75;60;35;16;14;13;1.14
14.45629;52.36348;96.6;73;56;33;18;15;14;1.16
14.45625;52.36347;96.6;72;60;33;19;19;16;1.15
14.45621;52.36346;96.6;74;50;35;22;17;17;1.14
14.45618;52.36345;96.6;78;63;37;25;23;19;1.14
14.45613;52.36344;96.6;83;63;40;30;27;21;1.15
14.45609;52.36344;96.5;89;60;46;35;30;22;1.15
14.45605;52.36343;96.5;96;87;52;41;32;24;1.14
14.45601;52.36342;96.5;102;74;59;45;37;24;1.14
14.45597;52.36341;96.5;107;82;62;48;40;24;1.13
14.45593;52.3634;96.4;111;82;61;48;33;24;1.13
14.45589;52.36339;96.4;111;84;55;47;35;23;1.13
14.45585;52.36338;96.4;110;89;48;44;30;23;1.16
14.45581;52.36337;96.4;108;78;37;40;28;23;1.18
14.45577;52.36337;96.3;103;66;31;35;28;22;1.2
14.45573;52.36336;96.3;96;54;28;30;23;21;1.22
14.45569;52.36335;96.3;90;59;25;24;24;19;1.22
14.45565;52.36334;96.3;81;40;22;20;20;17;1.2
14.45561;52.36333;96.3;70;42;21;17;17;15;1.18
14.45557;52.36332;95.8;59;31;19;14;15;13;1.19
14.45553;52.36331;95.8;49;34;17;13;12;11;1.21
14.45549;52.3633;95.8;40;26;15;13;10;10;1.24
14.45545;52.36329;95.8;35;26;14;12;9;9;1.29
14.45541;52.36329;96.4;30;19;14;11;9;9;1.32
14.45537;52.36328;96.4;28;22;13;11;9;9;1.35
14.45533;52.36327;96.4;26;19;12;10;9;9;1.37
14.45529;52.36326;96.5;25;18;12;9;9;9;1.38
14.45525;52.36325;96.6;23;17;11;9;8;9;1.39
14.4552;52.36324;96.2;22;14;11;9;9;9;1.41
14.45516;52.36323;96.2;21;18;10;9;10;9;1.43
14.45511;52.36322;95.8;20;14;10;9;8;9;1.45
14.45507;52.36321;95.8;19;13;10;9;8;9;1.47
14.45503;52.3632;95.8;18;12;9;9;9;9;1.48
14.45499;52.36319;95.9;17;13;9;10;10;10;1.49
14.45494;52.36318;96.2;17;12;9;11;12;11;1.5
14.4549;52.36318;96.3;17;14;10;11;12;12;1.51
14.45486;52.36317;96.3;17;14;10;12;10;12;1.53
14.45481;52.36316;96.2;17;12;10;12;12;13;1.54
14.45477;52.36315;96.2;18;13;11;12;13;13;1.55
14.45472;52.36313;96.3;19;17;12;12;11;13;1.55
14.45468;52.36313;96.4;21;15;12;12;12;13;1.54
14.45463;52.36312;96.5;22;20;12;11;11;15;1.54
14.45459;52.36311;96.6;23;17;12;13;15;19;1.53
14.45454;52.3631;96.6;24;17;14;15;17;25;1.52
14.4545;52.36309;96.7;24;23;16;18;20;32;1.5
14.45445;52.36308;97.1;25;20;19;22;31;34;1.48
14.45441;52.36307;97.1;27;25;24;25;33;34;1.46
14.45436;52.36306;97.1;29;30;28;27;30;32;1.43
14.45432;52.36305;96.6;31;27;29;27;28;30;1.41
14.45427;52.36304;96.7;33;35;30;28;25;33;1.4
14.45423;52.36303;96.8;34;31;31;32;30;49;1.38
14.45418;52.36302;97.1;35;31;33;44;48;83;1.36
14.45414;52.36301;97.1;37;32;39;69;70;133;1.35
14.45409;52.36301;97.1;41;43;54;100;115;187;1.34
14.45405;52.363;97.1;47;48;72;134;183;231;1.33
14.454;52.36299;97.1;58;58;92;169;204;270;1.33
14.45396;52.36298;97.1;70;85;106;201;269;292;1.31
14.45391;52.36297;97.1;83;108;123;223;254;299;1.29
14.45386;52.36296;97.1;97;119;136;239;260;300;1.27
14.45382;52.36295;97.1;111;127;146;250;249;306;1.25
14.45377;52.36294;97;122;150;149;256;301;312;1.22
14.45373;52.36293;97;134;153;169;260;255;320;1.21
14.45368;52.36292;97.1;145;144;183;267;306;333;1.19
14.45364;52.36291;97.1;154;168;188;277;289;353;1.17
14.45359;52.3629;97.1;162;177;196;292;371;374;1.16
14.45355;52.36289;97.1;170;158;213;308;335;391;1.14
14.45351;52.36288;97;178;224;218;321;299;399;1.12
14.45346;52.36287;96.9;186;219;221;326;360;385;1.11
14.45342;52.36286;96.8;193;234;234;324;394;358;1.11
14.45337;52.36285;96.8;198;197;241;311;340;324;1.11
14.45332;52.36284;96.7;201;231;237;294;354;280;1.11
14.45328;52.36283;96.8;200;217;229;269;284;253;1.11
14.45323;52.36282;96.9;196;197;250;250;249;244;1.12
14.45319;52.36281;96.9;190;205;265;232;251;247;1.13
14.45315;52.3628;96.9;204;220;280;215;241;245;1.14
14.4531;52.36279;96.8;217;235;294;196;232;259;1.17
14.45306;52.36278;96.7;232;281;307;189;238;244;1.18
14.45301;52.36277;96.6;246;269;269;173;232;225;1.19
14.45296;52.36276;96.5;257;252;230;158;184;192;1.21
14.45291;52.36275;96.6;232;208;193;147;162;166;1.21
14.45286;52.36274;96.5;206;219;160;139;155;143;1.22
14.45281;52.36273;96.4;179;152;130;128;129;134;1.23
14.45276;52.36272;96.4;153;111;122;120;135;126;1.25
14.45271;52.36271;96.6;129;119;111;113;127;125;1.27
14.45266;52.3627;96.5;122;108;102;106;113;140;1.3
14.45262;52.36269;96;114;106;91;99;119;138;1.33
14.45256;52.36268;96;107;81;82;93;112;137;1.35
14.45252;52.36267;96.4;100;79;71;86;114;133;1.36
14.45246;52.36266;96.4;92;90;65;79;102;129;1.38
14.45241;52.36265;96.4;84;69;58;71;99;99;1.39
14.45236;52.36264;96.2;75;57;51;62;86;80;1.4
14.45232;52.36264;96.3;67;50;45;53;71;61;1.43
14.45227;52.36263;96.5;60;42;39;44;50;44;1.47
14.45222;52.36262;96.9;53;39;32;37;46;29;1.5
14.45217;52.36261;97;46;36;27;31;33;22;1.53
14.45212;52.3626;97.1;40;28;22;25;23;17;1.55
14.45207;52.36259;97.3;35;29;17;21;18;13;1.57
14.45203;52.36258;97.4;29;20;15;19;17;11;1.59
14.45198;52.36257;97.6;24;18;13;16;14;10;1.6
14.45193;52.36256;97.8;20;17;12;14;13;10;1.62
14.45189;52.36255;98.1;18;14;11;13;12;10;1.64
14.45184;52.36253;98.3;16;13;11;12;13;10;1.67
14.4518;52.36252;98.5;15;15;12;14;13;12;1.68
14.45176;52.36251;98.7;16;12;12;16;15;14;1.69
14.45171;52.3625;98.9;16;15;13;20;17;16;1.67
14.45166;52.36248;99;17;15;15;23;19;18;1.66
14.45162;52.36247;99.1;18;16;16;26;21;19;1.66
14.45158;52.36246;99.2;19;17;16;24;24;19;1.64
14.45153;52.36245;99.3;19;20;16;22;19;17;1.65
14.45149;52.36243;99.4;18;15;16;19;16;15;1.65
14.45145;52.36242;99.3;18;18;15;16;16;14;1.65
14.4514;52.36241;99.4;18;14;15;14;16;14;1.64
14.45136;52.36239;99.4;17;17;15;14;12;14;1.62
14.45131;52.36238;99.4;17;15;16;15;15;16;1.61
14.45126;52.36237;99.4;18;19;17;17;17;18;1.59
14.45122;52.36236;99.3;19;18;18;19;19;21;1.58
14.45117;52.36235;99.3;20;19;20;21;18;24;1.57
14.45112;52.36234;99.4;22;22;22;24;26;28;1.56
14.45107;52.36234;100.9;24;26;23;28;27;31;1.56
14.45102;52.36233;100.9;27;23;25;31;33;33;1.54
14.45098;52.36232;101;29;28;26;33;34;34;1.53
14.45093;52.36231;101.1;32;32;27;34;37;33;1.52
14.45088;52.36229;99.6;33;28;27;31;35;29;1.5
14.45084;52.36228;99.9;33;30;26;27;30;24;1.5
14.45079;52.36227;100.2;32;31;24;23;23;20;1.5
14.45074;52.36226;100.4;29;24;22;19;20;16;1.51
14.45069;52.36225;100.7;25;24;19;15;15;12;1.54
14.45065;52.36225;100.8;22;19;16;13;14;11;1.59
14.45061;52.36224;101.1;19;17;14;12;9;10;1.62
14.45056;52.36223;101.3;17;16;13;12;11;10;1.64
14.45052;52.36223;101.5;16;15;11;12;11;10;1.65
14.45048;52.36222;101.8;16;13;10;13;12;11;1.65
14.45044;52.36221;102;16;13;10;14;11;11;1.64
14.4504;52.3622;102.4;16;12;10;13;12;10;1.62
14.45035;52.3622;102.5;17;12;10;12;11;10;1.6
14.45031;52.36219;102.7;16;12;10;11;12;9;1.57
14.45028;52.36218;102.9;16;12;10;10;8;9;1.55
14.45025;52.36218;103;16;15;9;9;7;8;1.53
14.45022;52.36217;103.1;16;13;9;9;9;8;1.5
14.4502;52.36217;103.2;17;12;9;9;8;8;1.48
14.45017;52.36216;103.2;18;14;9;9;9;8;1.47
14.45015;52.36216;103.4;18;16;9;9;8;8;1.44
14.45013;52.36215;103.5;21;19;10;10;9;8;1.4
14.4501;52.36215;103.6;24;20;11;10;8;9;1.36
14.45008;52.36214;103.6;28;22;12;10;9;9;1.31
14.45005;52.36214;103.7;32;27;13;11;11;10;1.26
14.45003;52.36213;103.7;38;30;14;12;11;10;1.23
14.45001;52.36213;103.8;43;34;16;13;12;11;1.22
14.44999;52.36213;103.8;47;38;18;14;12;11;1.21
14.44997;52.36213;104;53;39;20;15;15;12;1.21
14.44995;52.36213;104.1;59;48;21;15;13;12;1.22
14.44993;52.36215;105.7;65;41;22;15;13;11;1.22
14.44991;52.36216;105.7;70;47;21;14;12;11;1.2
14.44989;52.36217;105.9;73;46;20;13;11;10;1.19
14.44988;52.36218;106.1;71;43;17;11;10;10;1.17
14.44987;52.3622;106;65;35;15;10;10;9;1.17
14.44987;52.36222;106.2;55;28;12;9;10;10;1.18
14.44987;52.36223;106.3;46;27;11;9;9;10;1.2
14.44988;52.36225;106.6;36;18;11;8;9;10;1.24
14.4499;52.36226;106.8;29;15;11;8;11;11;1.28
14.44991;52.36227;106.8;24;15;11;8;10;11;1.31
14.44993;52.36228;106.8;22;18;12;8;10;11;1.35
14.44995;52.36229;106.7;20;16;12;9;9;10;1.38
14.44998;52.3623;106.5;20;17;12;9;11;9;1.41
14.45;52.3623;106.1;19;16;11;9;11;9;1.44
14.45003;52.36231;105.7;18;16;10;9;8;8;1.49
14.45006;52.36231;105.6;17;12;9;9;8;8;1.54
14.45008;52.36232;105.4;16;14;9;8;8;8;1.57
14.45011;52.36233;105.3;16;11;9;8;9;8;1.59
14.45014;52.36233;105.1;15;12;10;9;8;8;1.6
14.45017;52.36234;104.9;15;11;11;9;9;8;1.6
14.4502;52.36234;105.1;14;13;13;9;8;8;1.62
14.45024;52.36234;105.1;14;13;14;9;9;8;1.63
14.45027;52.36234;105.1;14;12;15;9;10;8;1.65
14.45031;52.36235;105;13;14;15;9;8;9;1.67
14.45034;52.36235;105;13;14;15;10;9;9;1.68
14.45037;52.36236;104.9;13;15;14;10;10;9;1.68
14.45041;52.36236;104.8;13;14;13;10;10;10;1.68
14.45166;52.3626;101.1;13;14;12;10;11;11;1.68
14.45169;52.36261;101;13;13;11;10;9;12;1.67
14.45172;52.36261;100.9;13;10;9;9;11;14;1.68
14.45175;52.36262;100.8;12;11;8;9;12;16;1.68
14.45178;52.36263;100.6;10;8;8;10;12;18;1.68
14.45181;52.36263;100.5;8;7;8;12;13;21;1.69
14.45184;52.36264;100.4;6;6;9;14;16;24;1.66
14.45353;52.36317;100.9;4;7;12;17;21;27;1.62
14.45339;52.36314;100.3;5;10;15;19;27;29;1.59
14.45337;52.36314;100.3;10;15;18;21;25;29;1.55
14.45334;52.36314;100.3;15;18;19;20;28;26;1.51
14.45332;52.36313;100.3;19;22;20;19;18;22;1.51
14.45329;52.36313;100.3;23;22;18;17;20;19;1.5
14.45326;52.36313;100.1;25;22;17;15;20;17;1.5
14.45323;52.36312;100.1;24;20;15;14;17;15;1.49
14.4532;52.36312;100.2;23;16;14;14;13;15;1.49
14.45317;52.36311;100.1;22;20;14;15;17;16;1.5
14.45314;52.36311;100.1;21;18;16;17;16;16;1.51
14.45311;52.3631;100;21;18;19;19;18;16;1.51
14.45308;52.3631;100;21;24;22;22;18;16;1.51
14.45305;52.36309;100;22;22;25;22;19;14;1.5
14.45302;52.36309;100.1;24;23;27;20;20;13;1.48
14.45299;52.36308;99.7;25;28;25;18;15;13;1.47
14.45296;52.36308;99.7;27;27;22;16;17;13;1.45
14.45293;52.36307;99.7;29;27;19;15;13;13;1.43
14.4529;52.36306;99.8;30;23;17;14;14;15;1.42
14.45287;52.36306;99.8;31;24;15;15;16;17;1.41
14.45283;52.36305;99;33;25;15;17;15;19;1.4
14.45281;52.36304;99;34;26;16;19;18;22;1.41
14.45277;52.36304;98.9;35;27;18;22;25;25;1.41
14.45274;52.36303;98.9;37;29;20;24;22;27;1.4
14.45271;52.36303;99.1;38;28;22;26;26;34;1.4
14.45267;52.36302;99.1;39;33;25;29;27;40;1.41
14.45264;52.36301;98.9;40;33;29;32;37;50;1.4
14.45261;52.363;98.3;43;43;34;36;44;62;1.39
14.45257;52.36299;98.3;47;37;40;40;51;71;1.39
14.45254;52.36299;98.1;53;46;46;42;55;67;1.39
14.45251;52.36297;96.5;60;52;49;42;62;60;1.37
14.45248;52.36297;96.5;68;58;49;39;52;48;1.35
14.45244;52.36296;96.5;73;64;46;34;43;33;1.34
14.45241;52.36295;96.4;75;63;42;28;31;21;1.33
14.45237;52.36294;96.3;72;57;36;25;22;20;1.33
14.45234;52.36293;96.2;66;52;33;24;23;21;1.34
14.45231;52.36292;95.8;59;46;33;26;24;26;1.35
14.45228;52.36292;95.7;55;43;38;30;27;38;1.37
14.45225;52.36291;95.7;55;48;40;36;43;52;1.38
14.45221;52.3629;95;59;58;45;42;49;63;1.4
14.45218;52.36289;95;66;70;51;47;57;72;1.42
14.45215;52.36288;94.9;73;60;55;51;67;77;1.43
14.45211;52.36287;94.8;80;71;57;55;64;69;1.44
14.45208;52.36287;94.7;84;81;61;58;70;60;1.46
14.45205;52.36286;95.2;87;68;65;61;65;53;1.47
14.45201;52.36285;95.1;88;76;67;64;60;47;1.46
14.45198;52.36284;95.1;88;88;69;67;49;47;1.45
14.45195;52.36283;95.1;85;74;70;68;57;51;1.45
14.45192;52.36283;95.1;81;75;69;67;68;53;1.45
14.45188;52.36282;95.1;75;75;66;64;51;54;1.46
14.45185;52.36281;95.2;68;57;61;59;60;53;1.47
14.45182;52.3628;95.4;60;47;56;53;51;49;1.5
14.45179;52.36279;95.5;53;49;50;48;54;43;1.51
14.45176;52.36278;95.5;47;43;44;42;47;38;1.52
14.45173;52.36278;95.7;41;38;39;36;41;32;1.54
14.45169;52.36277;95.8;37;35;33;31;32;27;1.57
14.45166;52.36276;95.8;32;30;28;26;28;22;1.59
14.45163;52.36275;95.9;28;24;24;21;18;17;1.6
14.4516;52.36274;96;24;24;19;17;17;14;1.62
14.45157;52.36274;96.1;21;20;15;14;14;12;1.64
14.45153;52.36273;96.2;18;15;13;12;12;11;1.67
14.4515;52.36272;96.3;16;14;12;11;11;12;1.68
14.45147;52.36271;96.4;16;15;11;11;9;12;1.7
14.45144;52.3627;96.5;15;12;11;11;12;11;1.72
14.4514;52.36269;96.6;15;13;12;11;12;11;1.71
14.45137;52.36268;96.7;16;16;12;12;11;11;1.7
14.45134;52.36268;97.4;16;12;12;12;10;11;1.69
14.45131;52.36267;97.5;16;17;12;12;11;11;1.69
14.45127;52.36266;97.5;16;14;12;12;10;12;1.69
14.45123;52.36265;98.3;17;13;13;14;13;13;1.68
14.45119;52.36265;98.4;17;15;14;15;13;15;1.68
14.45115;52.36264;98.5;18;16;16;17;17;16;1.68
14.45112;52.36263;98.6;20;20;18;19;17;17;1.67
14.45108;52.36262;98.8;22;20;19;19;21;17;1.67
14.45105;52.36261;98.9;24;21;18;18;17;16;1.66
14.45101;52.3626;99.1;26;21;17;16;17;14;1.65
14.45097;52.36259;99.3;27;18;14;14;13;13;1.65
14.45093;52.36259;99.4;26;23;12;12;13;10;1.64
14.4509;52.36258;99.6;25;17;9;11;11;8;1.63
14.45086;52.36257;99.7;24;18;10;10;9;8;1.62
14.45082;52.36256;99.8;22;18;10;10;9;8;1.61
14.45079;52.36255;99.9;22;17;10;10;8;8;1.61
14.45076;52.36255;100.1;21;14;11;10;9;8;1.61
14.45072;52.36254;100.2;20;16;11;10;9;9;1.62
14.45068;52.36253;100.1;20;15;11;10;10;12;1.63
14.45065;52.36253;100.3;19;17;10;11;12;20;1.63
14.45061;52.36252;100.3;18;13;11;13;15;33;1.63
14.45058;52.36252;100.8;17;15;16;16;25;46;1.62
14.45054;52.36251;101.2;17;17;21;19;33;58;1.61
14.4505;52.36251;101.3;16;17;27;24;34;63;1.61
14.45047;52.3625;101.4;16;23;36;25;41;59;1.62
14.45043;52.3625;101.6;16;29;44;27;49;51;1.63
14.45039;52.36249;101.8;18;30;44;31;43;48;1.64
14.45035;52.36248;101.9;20;37;45;37;48;47;1.65
14.45032;52.36247;102.1;24;39;53;42;45;51;1.65
14.45028;52.36247;102.1;30;38;61;48;50;57;1.65
14.45025;52.36246;101.5;35;53;68;52;47;60;1.64
14.45022;52.36245;101.6;39;54;76;52;59;55;1.62
14.45019;52.36244;101.8;42;51;78;47;50;46;1.6
14.45017;52.36242;102;42;63;67;40;40;36;1.57
14.45015;52.36241;102;39;52;52;33;37;27;1.57
14.45015;52.36239;102;35;43;37;27;27;20;1.57
14.45016;52.36237;102.1;30;28;25;22;21;16;1.57
14.45017;52.36235;102.1;25;25;16;18;18;14;1.59
14.45019;52.36234;102;21;17;13;16;12;13;1.61
14.45022;52.36233;102;17;13;12;15;16;13;1.62
14.45026;52.36232;101.9;15;14;12;15;13;13;1.64
14.4503;52.36233;101.8;14;15;12;15;14;15;1.66
14.45033;52.36233;101.6;14;14;14;16;14;16;1.68
14.45036;52.36234;101.5;15;14;15;16;14;18;1.68
14.4504;52.36234;101.4;16;16;16;19;21;21;1.67
14.45044;52.36235;101.2;18;17;17;22;23;24;1.65
14.45047;52.36235;101.2;20;23;20;25;23;27;1.62
14.45051;52.36236;100.9;24;23;22;29;31;29;1.6
14.45054;52.36237;100.7;28;28;26;34;34;30;1.57
14.45058;52.36238;100.4;32;32;30;36;35;30;1.55
14.45062;52.36238;100.3;37;35;33;36;30;28;1.54
14.45065;52.36239;100.1;42;41;33;34;27;25;1.54
14.45069;52.36239;99.9;46;40;31;29;27;22;1.54
14.45072;52.3624;99.7;47;44;28;24;19;20;1.52
14.45076;52.36241;101.1;46;33;24;20;24;18;1.52
14.45079;52.36241;101.1;43;34;20;18;20;18;1.52
14.45083;52.36241;100.9;39;28;20;19;21;20;1.51
14.45087;52.36242;99.1;36;25;20;20;20;20;1.51
14.4509;52.36243;99;33;26;22;22;19;21;1.52
14.45094;52.36243;98.9;32;26;24;23;19;21;1.52
14.45098;52.36244;98.8;32;26;25;23;23;20;1.53
14.45101;52.36245;98.8;32;27;25;22;23;18;1.54
14.45105;52.36246;98.7;32;30;23;19;19;16;1.56
14.45109;52.36247;98.6;31;22;21;17;16;14;1.58
14.45112;52.36248;98.5;29;23;18;14;14;12;1.6
14.45116;52.36249;98.4;26;19;15;12;13;10;1.63
14.4512;52.3625;98.3;23;19;12;10;9;8;1.64
14.45124;52.36251;98.2;19;14;11;9;7;8;1.66
14.45128;52.36252;98.2;17;12;10;9;10;8;1.68
14.45131;52.36252;98.2;15;13;10;10;9;9;1.69
14.45135;52.36253;98.2;14;12;11;11;11;10;1.69
14.45139;52.36254;98.2;14;14;12;12;12;11;1.7
14.45142;52.36255;98.2;14;13;13;13;12;11;1.69
14.45146;52.36256;98.2;14;14;13;13;12;11;1.66
14.4515;52.36257;98.1;14;12;13;13;12;11;1.63
14.45154;52.36258;98;14;14;12;12;13;10;1.61
14.45157;52.36259;97.8;14;13;12;11;9;10;1.6
14.45161;52.3626;97.7;14;12;11;10;10;9;1.6
14.45165;52.36261;97.6;14;13;11;10;10;10;1.62
14.45169;52.36261;97.5;14;11;11;11;10;12;1.65
14.45173;52.36262;97.3;13;11;12;12;11;14;1.67
14.45177;52.36263;97.2;14;13;13;15;16;18;1.69
14.45181;52.36264;97;14;15;16;19;18;23;1.7
14.45185;52.36264;96.9;15;17;20;25;24;29;1.7
14.45189;52.36265;96.7;17;22;26;31;35;34;1.71
14.45193;52.36266;96.6;20;28;32;37;33;40;1.71
14.45197;52.36267;96.5;24;31;38;44;43;45;1.69
14.45201;52.36268;96.4;28;42;44;50;46;49;1.68
14.45206;52.36269;96.3;33;49;50;54;54;53;1.67
14.4521;52.36269;96.2;39;47;54;59;54;57;1.64
14.45214;52.3627;96.1;46;54;60;68;55;60;1.59
14.45218;52.36271;96;53;66;65;78;76;64;1.55
14.45221;52.36272;96;62;57;70;90;67;71;1.52
14.45225;52.36273;95.9;71;79;76;107;92;84;1.48
14.45229;52.36274;95.9;80;84;85;133;110;107;1.45
14.45233;52.36275;95.9;92;94;100;154;149;140;1.45
14.45237;52.36276;96;108;100;126;186;178;184;1.43
14.45241;52.36277;96;127;123;163;223;190;269;1.42
14.45245;52.36278;96.1;151;178;200;254;247;374;1.4
14.45248;52.36279;96.1;179;218;230;268;310;438;1.38
14.45252;52.3628;96.2;203;241;247;269;308;472;1.36
14.45256;52.36281;96.2;219;221;250;252;338;478;1.34
14.4526;52.36283;99.2;220;235;235;218;359;427;1.33
14.45264;52.36283;99.2;205;208;210;180;339;347;1.31
14.45268;52.36284;99.2;181;194;181;151;284;310;1.31
14.45272;52.36285;99.3;151;176;156;139;189;301;1.31
14.45276;52.36286;99.3;122;119;131;137;254;322;1.32
14.45281;52.36287;99.4;102;112;110;151;206;331;1.33
14.45285;52.36287;99.5;92;104;100;174;248;333;1.34
14.45289;52.36288;99.5;90;90;100;198;261;329;1.34
14.45293;52.36289;99.1;96;111;109;220;280;321;1.33
