E;N;H;Rho1;Rho2;Rho3;Rho4;Rho5;Rho6;Gamma;BFI;lfd. Nr.;Datum;Zeit
13.30654332;52.17674667;35.05400085;196.18899;176.9889901;158.0657735;98.76090483;;63.52152977;0.903205342;0.460375142;3920;44889;12:47:38.000
13.30659501;52.17674333;35.05799866;205.1500208;173.4807484;142.7356519;86.21637674;;57.23724355;0.894209613;0.43588083;3921;44889;12:47:39.000
13.30664832;52.17674;35.06499863;200.6960853;155.7523867;121.2570461;71.91916518;;53.07791604;0.891099341;0.444004346;3922;44889;12:47:40.000
13.30670166;52.17673667;35.0379982;181.8711021;130.4279986;98.85467409;68.07605285;;49.46553458;0.895877075;0.492589017;3923;44889;12:47:41.000
13.30675666;52.17673334;35.00799942;155.625984;104.1145972;83.3792276;57.77637355;;46.29654965;0.896554453;0.576095604;3924;44889;12:47:42.000
13.30681168;52.17673;34.97999954;128.6382845;86.24057328;72.93770999;55.6394691;;43.98237905;0.896137593;0.696633663;3925;44889;12:47:43.000
13.30686499;52.17672501;34.95700073;108.8522269;74.71023625;66.4475543;51.70312799;;42.25535952;0.89831127;0.825257595;3926;44889;12:47:44.000
13.30691834;52.17672167;34.95299912;94.19790625;67.80656225;61.53695016;45.52026378;;40.84791313;0.890484983;0.945334157;3927;44889;12:47:45.000
13.30696999;52.17671666;34.93600082;83.84025682;62.39593041;58.4172289;49.07940601;;40.3825768;0.878865138;1.048261505;3928;44889;12:47:46.000
13.30702168;52.17671334;34.91199875;74.88721699;58.92725025;57.03556915;44.47575259;;40.19790975;0.877166189;1.171316313;3929;44889;12:47:47.000
13.30707334;52.17671;34.89599991;68.07317786;57.49802391;56.48231464;46.19647399;;39.73014987;0.876976283;1.288284623;3930;44889;12:47:48.000
13.307125;52.17670666;34.86800003;63.90955923;56.67880818;56.46155098;48.24480864;;39.26908968;0.875441267;1.369812713;3931;44889;12:47:49.000
13.30717665;52.17670333;34.84400177;61.43751712;57.14384718;57.78884867;45.97969312;;39.86559872;0.882863525;1.437010424;3932;44889;12:47:50.000
13.30722666;52.1767;34.83499908;61.47206391;59.75638525;60.23106971;49.99679823;;40.82308371;0.896949842;1.459117825;3933;44889;12:47:51.000
13.30727835;52.17669667;34.82699966;65.01167042;64.21819624;62.68358536;54.96878526;;42.96175853;0.90203354;1.38749479;3934;44889;12:47:52.000
13.30733;52.176695;34.82899857;71.13843333;69.08320695;66.00461768;54.88734561;;45.58013025;0.90650437;1.274282167;3935;44889;12:47:53.000
13.30738335;52.17669166;34.85100174;78.39247788;75.60622105;70.2651366;57.90671823;;47.53321318;0.905503339;1.155089574;3936;44889;12:47:54.000
13.307435;52.17668834;34.86100006;88.49914064;82.29029474;73.97087689;59.73826637;;47.91081884;0.899401977;1.016283289;3937;44889;12:47:55.000
13.30748835;52.176685;34.875;97.84859495;87.34769476;75.48898513;59.19012725;;48.38955877;0.890021746;0.909590727;3938;44889;12:47:56.000
13.30754;52.17668166;34.88299942;104.5594209;88.79040391;75.79614817;61.16718139;;48.22348317;0.878179314;0.839885404;3939;44889;12:47:57.000
13.30759335;52.17667834;34.88299942;107.0533452;88.21838186;75.10414681;60.51244687;;48.19416981;0.86995636;0.812638184;3940;44889;12:47:58.000
13.307645;52.176675;34.88499832;106.8833726;85.63678315;73.51404527;55.80844445;;49.60167649;0.868193451;0.812281115;3941;44889;12:47:59.000
13.30769835;52.17667166;34.88999939;103.1198285;81.75660137;71.53737876;58.08265195;;51.58771604;0.868062193;0.841799493;3942;44889;12:48:00.000
13.30775;52.17666833;34.90100098;97.36950042;77.79994333;70.00215623;56.1291099;;53.19235758;0.86351111;0.886839417;3943;44889;12:48:01.000
13.30780166;52.176665;34.88499832;91.36345799;74.64450932;68.57216184;56.10423358;;54.29049903;0.865544106;0.947363557;3944;44889;12:48:02.000
13.307855;52.17666167;34.86399841;85.30255618;71.45215301;66.20963335;56.93592385;;54.706802;0.867287646;1.01671941;3945;44889;12:48:03.000
13.30790834;52.17665833;34.84799957;78.57856674;67.32395243;62.71343589;53.08662206;;54.45224163;0.865007268;1.100818332;3946;44889;12:48:04.000
13.30796166;52.17665501;34.84299851;70.84127958;62.48662461;59.19965769;53.55844243;;54.05671478;0.865214161;1.221341803;3947;44889;12:48:05.000
13.308015;52.17665167;34.81499863;63.30615731;57.46348564;56.20762067;51.54148814;;53.59947497;0.878480825;1.38767043;3948;44889;12:48:06.000
13.30806834;52.17664833;34.76499939;55.67078444;53.03659659;53.59906129;49.54501341;;53.79584419;0.892271431;1.602764251;3949;44889;12:48:07.000
13.30812168;52.17664499;34.72000122;49.33833131;49.28189945;52.2575054;47.83937341;;54.49571192;0.903583845;1.831403336;3950;44889;12:48:08.000
13.30817499;52.17664167;34.69300079;44.29115546;47.01545724;52.21817035;51.55144426;;54.80165794;0.916781343;2.069897101;3951;44889;12:48:09.000
13.30822668;52.17663833;34.69100189;41.15731561;46.01961873;52.58536358;52.49330028;;55.71284841;0.924218053;2.245574181;3952;44889;12:48:10.000
13.30827999;52.176635;34.68099976;39.21802204;45.5858012;52.67231071;51.32185301;;56.41256696;0.92488515;2.358316665;3953;44889;12:48:11.000
13.30833168;52.17663;34.71099854;38.03131228;45.00758009;53.00355809;49.8419649;;56.03980868;0.924888665;2.431913625;3954;44889;12:48:12.000
13.30838499;52.17662667;34.70600128;37.06459918;44.8118199;52.5372488;51.15378449;;55.20892884;0.917493746;2.475390983;3955;44889;12:48:13.000
13.30843668;52.17662333;34.68000031;36.50268228;43.98127796;51.42684386;48.62466153;;54.61549231;0.907271107;2.485491613;3956;44889;12:48:14.000
13.30848999;52.17662001;34.6590004;35.52966714;42.84721301;50.04214778;49.72345608;;53.31807394;0.903554245;2.543097972;3957;44889;12:48:15.000
13.30854333;52.17661667;34.63700104;34.49563812;41.54126684;48.83125818;47.13128798;;51.78951267;0.898381235;2.604332849;3958;44889;12:48:16.000
13.30859668;52.176615;34.61299896;33.48569921;40.54788228;47.2128317;44.80723506;;51.01083502;0.894829911;2.672274827;3959;44889;12:48:17.000
13.30864833;52.17661166;34.57899857;32.62054347;39.11040696;45.79236038;47.36872078;;50.61156175;0.895223628;2.744355344;3960;44889;12:48:18.000
13.30870167;52.17660834;34.58300018;31.37858112;37.90764591;44.73116986;45.40387616;;50.61801567;0.889850272;2.835852483;3961;44889;12:48:19.000
13.30875333;52.17660667;34.57699966;30.24536268;36.82055511;43.9391716;43.60657723;;51.39893319;0.885292975;2.927037062;3962;44889;12:48:20.000
13.30880499;52.17660333;34.56499863;29.19229343;36.00269419;43.53968479;46.4193202;;53.10861658;0.888290269;3.042893054;3963;44889;12:48:21.000
13.30885833;52.1766;34.59199905;28.34218407;35.29805722;43.89848051;48.01521094;;54.92579342;0.88766032;3.131940424;3964;44889;12:48:22.000
13.30890999;52.17659667;34.58800125;27.64807052;35.33902204;44.99878299;45.50862787;;56.46375223;0.889889002;3.218629672;3965;44889;12:48:23.000
13.30896333;52.17659334;34.57300186;27.63628065;35.98916342;46.37442355;47.59927438;;57.22571307;0.901560994;3.262237076;3966;44889;12:48:24.000
13.30901499;52.17659;34.59600067;28.13678649;37.001763;47.72169005;51.14730471;;57.25683;0.906339987;3.221192254;3967;44889;12:48:25.000
13.30906833;52.17658666;34.58800125;28.91158137;37.98921399;48.67477464;48.86949135;;56.75685095;0.903643181;3.125540486;3968;44889;12:48:26.000
13.30912167;52.17658334;34.56700134;29.85927613;38.98484734;49.23069084;49.02298734;;55.93476964;0.90217276;3.021415376;3969;44889;12:48:27.000
13.30917501;52.17658;34.56900024;30.8724422;39.60858203;49.48698347;53.10853346;;55.45916108;0.889380394;2.880822931;3970;44889;12:48:28.000
13.30922667;52.17657666;34.54899979;31.52467754;39.96810217;49.38856958;49.21577285;;55.79603938;0.87145898;2.764370797;3971;44889;12:48:29.000
13.30928001;52.17657334;34.53099823;31.97987437;40.04057109;49.49124567;51.70005893;;56.91387024;0.863191619;2.699171388;3972;44889;12:48:30.000
13.30933167;52.17657;34.52799988;32.31690338;40.36310686;50.17202849;48.11192987;;58.87665502;0.856637949;2.650742675;3973;44889;12:48:31.000
13.30938501;52.17656666;34.51800156;32.58342611;40.96725595;51.14247386;50.15806672;;61.61691207;0.852872347;2.617503585;3974;44889;12:48:32.000
13.30943667;52.17656333;34.51599884;32.91551561;41.8784347;52.61481772;55.38349214;;64.17889957;0.856626049;2.602499257;3975;44889;12:48:33.000
13.30949001;52.17656167;34.52000046;33.77838372;43.08432405;54.75721121;58.31152051;;65.48802705;0.860790093;2.548346008;3976;44889;12:48:34.000
13.30954167;52.17655834;34.50699997;34.81022358;44.66209808;56.56356545;57.03752994;;65.1210382;0.855281789;2.456984476;3977;44889;12:48:35.000
13.30959333;52.176555;34.49700165;35.98956298;45.74628598;57.41730872;58.09859687;;63.27516742;0.848410315;2.357378765;3978;44889;12:48:36.000
13.30964667;52.17655166;34.52899933;37.05126933;46.11220047;57.58825936;55.7326253;;60.85002191;0.838027717;2.261805687;3979;44889;12:48:37.000
13.30970001;52.17654834;34.57300186;38.10555602;46.18738858;57.36498245;52.46645059;;57.95526127;0.825398993;2.166085681;3980;44889;12:48:38.000
13.30975167;52.176545;34.62400055;39.10310392;46.51236435;57.47718563;56.05574704;;56.03076491;0.817580397;2.090832479;3981;44889;12:48:39.000
13.30980501;52.17654166;34.68000031;41.07474766;47.93845148;59.28760421;54.07386696;;56.48331293;0.815325318;1.984979493;3982;44889;12:48:40.000
13.30986001;52.17653834;34.72100067;45.05931645;52.33683932;63.55016281;59.81892387;;58.50588247;0.818254401;1.815949431;3983;44889;12:48:41.000
13.30991335;52.176535;34.79000092;52.8041563;60.78082263;71.24851292;67.63306933;;60.08616802;0.823655762;1.559831309;3984;44889;12:48:42.000
13.30996834;52.17653167;34.8219986;65.45931509;73.93206613;81.03118561;70.03964028;;62.71335821;0.831646713;1.270478789;3985;44889;12:48:43.000
13.31002166;52.17652833;34.85800171;83.62565312;89.9084955;91.09737354;80.56506061;;66.24942605;0.84568591;1.011275701;3986;44889;12:48:44.000
13.310075;52.17652501;34.88999939;105.1443172;106.481227;100.5429693;85.12921806;;69.1281237;0.870206711;0.827630759;3987;44889;12:48:45.000
13.31012834;52.17652167;34.92499924;126.6023489;120.981191;108.8452182;92.03890089;;71.48352657;0.888271987;0.701623623;3988;44889;12:48:46.000
13.31018168;52.17651833;34.95700073;144.4438327;131.9477544;115.053081;87.40778952;;75.49229513;0.911274284;0.630884869;3989;44889;12:48:47.000
13.31023499;52.17651501;34.99200058;156.3635958;138.3704468;118.2167626;100.7131361;;79.08672065;0.940665816;0.601588759;3990;44889;12:48:48.000
13.31028833;52.17651;35.00600052;161.2162;140.0484055;120.305787;95.93480234;;80.86230793;0.961738034;0.596551732;3991;44889;12:48:49.000
13.31034168;52.17650666;35.01800156;159.4009938;138.3865354;121.116351;103.8999067;;82.19359823;0.978590428;0.613917395;3992;44889;12:48:50.000
13.31039667;52.17650334;35.01499939;153.387346;135.4477875;121.4293559;101.3271212;;83.11302517;1.005403918;0.655467315;3993;44889;12:48:51.000
13.31045001;52.1765;35.0379982;146.3287246;132.5578746;120.6983599;97.57495927;;82.56679532;1.032128802;0.705349414;3994;44889;12:48:52.000
13.31050332;52.17649667;35.05199814;140.0923561;129.7652582;121.9579921;98.92265193;;81.47546333;1.053271455;0.751840775;3995;44889;12:48:53.000
13.31055667;52.17649333;35.04999924;136.3806751;129.6192332;123.2818038;102.1353996;;81.45922645;1.071708741;0.785821554;3996;44889;12:48:54.000
13.31061001;52.17649001;35.07300186;136.7026866;132.1076545;125.49977;101.723527;;80.22327634;1.076883446;0.787755875;3997;44889;12:48:55.000
13.31066332;52.17648667;35.08399963;141.7364708;136.2240584;127.5821081;100.330064;;79.03476737;1.072572865;0.756737386;3998;44889;12:48:56.000
13.31071666;52.17648333;35.07799912;149.3721356;140.6318307;130.1874864;105.6317426;;78.28564863;1.054444907;0.705918077;3999;44889;12:48:57.000
13.31076832;52.17648166;35.07300186;158.928494;146.3648976;131.5291336;105.1087048;;78.18722729;1.023232402;0.643831937;4000;44889;12:48:58.000
13.31082166;52.17647834;35.08800125;168.3230414;151.2232092;134.5081219;102.4850538;;77.62248299;0.994479421;0.590815977;4001;44889;12:48:59.000
13.310875;52.176475;35.08399963;176.8215793;157.3702145;138.7439926;104.5781878;;79.72779612;0.97080253;0.549029442;4002;44889;12:49:00.000
13.31093;52.17647166;35.08000183;184.8603383;164.1259421;144.1863574;117.8624655;;82.29018249;0.942170265;0.509665986;4003;44889;12:49:01.000
13.31098334;52.17646834;35.10300064;192.5279852;172.3750871;154.11168;120.9885924;;84.40278577;0.924501738;0.480190834;4004;44889;12:49:02.000
13.311035;52.176465;35.12099838;199.3775155;183.6402278;167.175409;132.0494465;;86.64763649;0.924471626;0.463678978;4005;44889;12:49:03.000
13.31108834;52.17646167;35.13700104;209.44249;198.1163339;177.9787361;135.6488015;;88.90551532;0.923512938;0.440938674;4006;44889;12:49:04.000
13.31114168;52.17645667;35.15000153;221.3024767;209.2161705;187.2306313;131.9441493;;87.50062827;0.913504121;0.412785313;4007;44889;12:49:05.000
13.31119334;52.17645334;35.15599823;231.3178663;220.1281729;193.3412063;132.5611169;;83.13032731;0.90737997;0.392265407;4008;44889;12:49:06.000
13.31124668;52.17645167;35.17100143;243.1297921;227.0362991;188.3949257;130.4403916;;76.01905251;0.899282149;0.369877398;4009;44889;12:49:07.000
13.31129999;52.17644833;35.17900085;255.2373179;223.519468;178.0141677;118.8223923;;67.81783762;0.878715567;0.344273938;4010;44889;12:49:08.000
13.31135168;52.17644501;35.19400024;260.6616274;214.724077;168.543466;108.0256476;;58.26581672;0.862294109;0.330809762;4011;44889;12:49:09.000
13.31140668;52.17644;35.19900131;265.3327141;208.4531349;155.566083;99.31751929;;50.44759098;0.851943754;0.321085079;4012;44889;12:49:10.000
13.31145999;52.17643666;35.19100189;273.5117563;196.6096219;143.5982285;96.25041545;;45.44861379;0.840178712;0.307181937;4013;44889;12:49:11.000
13.31151333;52.17643334;35.18500137;277.2123724;186.695539;137.91504;89.85537371;;44.58112933;0.823373428;0.297019004;4014;44889;12:49:12.000
13.31156832;52.17643;35.19300079;279.7172084;182.5239411;133.5727014;79.17413923;;42.8465703;0.80715209;0.288560041;4015;44889;12:49:13.000
13.31162167;52.176425;35.18399811;283.9089405;177.8429558;126.9817295;86.411148;;42.37488685;0.789912132;0.278227283;4016;44889;12:49:14.000
13.31167501;52.17642167;35.18600082;281.7005049;168.639823;123.3146429;81.33899661;;41.55555113;0.772178848;0.274113406;4017;44889;12:49:15.000
13.31173;52.17641834;35.15800095;271.7814852;164.1305968;120.0096348;78.69917749;;39.97401987;0.761384154;0.280145704;4018;44889;12:49:16.000
13.31178335;52.176415;35.16600037;262.6878935;158.5914748;115.7426528;75.12049783;;37.85101286;0.762421149;0.290238404;4019;44889;12:49:17.000
13.31183834;52.17641166;35.15299988;251.9042398;151.7940212;111.6711878;71.05729269;;37.71064952;0.765184682;0.303760144;4020;44889;12:49:18.000
13.31189334;52.17640834;35.14199829;239.7142906;146.0681564;109.4841747;71.43827601;;37.89100312;0.770007388;0.321218808;4021;44889;12:49:19.000
13.31194668;52.176405;35.125;231.2820727;142.0966906;108.4646536;69.6370708;;37.14100487;0.786676231;0.340137142;4022;44889;12:49:20.000
13.31200167;52.17640166;35.1230011;224.6886364;138.4715383;108.1335028;75.24411425;;37.53689699;0.791721109;0.352363663;4023;44889;12:49:21.000
13.31205502;52.17639667;35.1269989;220.113424;136.7909436;109.1738188;74.14290664;;36.1538896;0.783293028;0.355858817;4024;44889;12:49:22.000
13.31210833;52.17639333;35.13000107;217.3036857;137.0948548;112.4756136;69.53211252;;33.96082669;0.785327712;0.361396407;4025;44889;12:49:23.000
13.31216332;52.17639;35.14300156;217.2248374;141.1407697;116.9929241;70.94843774;;30.86987621;0.783565124;0.360716175;4026;44889;12:49:24.000
13.31221666;52.17638667;35.13899994;222.6250527;150.2412278;120.3692756;77.75303785;;31.1009434;0.766547317;0.344322127;4027;44889;12:49:25.000
13.31227001;52.17638334;35.13600159;238.5007315;159.2437655;124.6740484;77.95861739;;30.16773329;0.762130233;0.31955048;4028;44889;12:49:26.000
13.31232335;52.17637833;35.16199875;255.182833;170.0841805;130.4400446;79.33926623;;31.32214278;0.770541873;0.301956783;4029;44889;12:49:27.000
13.31237666;52.17637501;35.18199921;278.0452743;185.4991318;139.0216755;89.65687446;;30.58841446;0.773838926;0.278314;4030;44889;12:49:28.000
13.31243;52.17637167;35.20899963;309.6655028;205.1581401;147.9528957;92.89775221;;29.78071831;0.768378109;0.248131646;4031;44889;12:49:29.000
13.31248334;52.17636666;35.22900009;343.4246944;223.1122887;158.5412271;96.4807702;;26.37632894;0.762970375;0.222165263;4032;44889;12:49:30.000
13.31253665;52.17636334;35.24200058;370.7149309;242.3833125;167.0250652;100.0708522;;22.92280657;0.752268956;0.202923835;4033;44889;12:49:31.000
13.31259;52.17636;35.25899887;398.1472746;258.5289355;171.7260023;97.38349192;;18.40275194;0.735748261;0.184792992;4034;44889;12:49:32.000
13.31264165;52.17635667;35.27500153;418.1652423;266.2801796;168.4636332;91.19212508;;17.78008868;0.722015462;0.172662715;4035;44889;12:49:33.000
13.312695;52.17635167;35.29000092;422.4872671;261.6088936;161.9208572;81.17550151;;19.729458;0.717739909;0.169884388;4036;44889;12:49:34.000
13.31274665;52.17634834;35.28499985;412.9262246;250.8609625;152.2801067;83.05034453;;25.08680337;0.720332388;0.174445784;4037;44889;12:49:35.000
13.31279834;52.176345;35.29100037;394.4198915;233.1400463;142.8093673;74.18219676;;33.43439556;0.727498001;0.184447594;4038;44889;12:49:36.000
13.31285165;52.17634166;35.2879982;363.7639819;214.1343688;135.4965309;79.80234276;;40.96275896;0.739434411;0.203273124;4039;44889;12:49:37.000
13.31290499;52.17633834;35.29000092;329.7443477;196.7736256;130.7173678;80.80211236;;46.19368251;0.747902812;0.226812929;4040;44889;12:49:38.000
13.31295834;52.176335;35.30500031;298.4042354;181.8745319;126.7424963;83.59879451;;50.3507463;0.757851908;0.253968214;4041;44889;12:49:39.000
13.31300999;52.17633166;35.31100082;268.2516291;168.7479068;123.5676646;80.23805681;;50.86868313;0.773920301;0.28850535;4042;44889;12:49:40.000
13.31306334;52.17632834;35.30199814;241.2248951;159.6735118;120.4175752;78.77172532;;48.00495068;0.789729031;0.327382889;4043;44889;12:49:41.000
13.31311668;52.176325;35.3219986;223.8157009;150.0004028;114.5085447;79.24675168;;47.43722796;0.793466812;0.35451794;4044;44889;12:49:42.000
13.31316834;52.17632167;35.31499863;207.1404251;139.6526267;108.9761511;74.55037682;;47.49644223;0.787401736;0.380129439;4045;44889;12:49:43.000
13.31322168;52.17631833;35.29700089;191.755624;131.3662057;103.3732607;67.75431122;;46.39301033;0.780417031;0.406985211;4046;44889;12:49:44.000
13.31327499;52.17631501;35.2879982;180.8973231;124.1360239;98.27487868;71.04511643;;47.36413736;0.773020009;0.427325289;4047;44889;12:49:45.000
13.31332833;52.17631167;35.29199982;172.8833789;117.3286726;94.26319478;69.81278825;;50.50735619;0.766218793;0.443199802;4048;44889;12:49:46.000
13.31338167;52.17630833;35.29199982;164.0073352;113.4145218;93.34494992;67.60961402;;52.58130391;0.757838989;0.462076278;4049;44889;12:49:47.000
13.31343501;52.17630501;35.28900147;158.8383201;112.1062887;92.55570319;72.29409283;;55.71768039;0.752329589;0.473644892;4050;44889;12:49:48.000
13.31348667;52.17630167;35.28300095;154.9212644;110.4657448;92.57413895;71.49726667;;60.93940302;0.753616426;0.486451249;4051;44889;12:49:49.000
13.31354001;52.17629833;35.2879982;148.9155801;108.9454914;93.58319401;74.85619601;;65.32518084;0.755210262;0.507139858;4052;44889;12:49:50.000
13.31359332;52.17629499;35.29000092;141.0269758;107.3391556;93.38462839;75.29883948;;68.88505034;0.751776172;0.533072604;4053;44889;12:49:51.000
13.31364667;52.17629167;35.30099869;132.2891834;102.9922488;92.21990691;72.71485112;;73.09647636;0.747133883;0.564773221;4054;44889;12:49:52.000
13.31370001;52.17628834;35.28900147;119.5676794;97.25300471;92.71590389;76.4929015;;75.92796995;0.74605849;0.623963343;4055;44889;12:49:53.000
13.31375332;52.176285;35.26800156;106.2534718;93.50933926;93.76233792;75.57487068;;76.62513027;0.733066138;0.689922057;4056;44889;12:49:54.000
13.31380666;52.17628166;35.24499893;96.24291386;90.49746288;93.18939417;78.34905005;;76.4705661;0.709558094;0.737257493;4057;44889;12:49:55.000
13.31386;52.17627834;35.22900009;88.51050893;86.35733018;91.87086103;79.32527822;;74.82531047;0.690968816;0.780663025;4058;44889;12:49:56.000
13.31391335;52.176275;35.23400116;80.32715709;83.19568004;89.26837123;75.49803067;;70.77617432;0.68391164;0.851407749;4059;44889;12:49:57.000
13.31396666;52.17627166;35.2159996;74.99858213;79.44692747;83.0259549;69.7602471;;65.95118394;0.677932081;0.90392653;4060;44889;12:49:58.000
13.31402;52.17626834;35.21500015;69.53529395;72.28259306;74.13068121;61.72435514;;60.80556839;0.671411245;0.965569004;4061;44889;12:49:59.000
13.31407166;52.176265;35.21500015;61.68850045;63.19877734;65.02642709;53.68350098;;55.58628115;0.668978145;1.084445464;4062;44889;12:50:00.000
13.31412334;52.17626166;35.19400024;52.7600817;54.9117159;56.47274121;48.01817749;;50.89647738;0.657215092;1.245667312;4063;44889;12:50:01.000
13.314175;52.17625833;35.14599991;45.37699278;47.05130173;48.49475562;45.71002724;;47.97658736;0.636199551;1.402031101;4064;44889;12:50:02.000
13.31422666;52.176255;35.11399841;38.42669021;40.02671464;42.86481506;41.69094223;;46.81371657;0.62362251;1.622888953;4065;44889;12:50:03.000
13.31427835;52.17625167;35.05899811;32.60126409;35.54940307;39.99410426;40.02641209;;47.09683593;0.619074246;1.898927121;4066;44889;12:50:04.000
13.31432667;52.17624833;35.01599884;29.08885994;33.77385774;38.8927115;40.80844126;;49.32512681;0.623836367;2.144588576;4067;44889;12:50:05.000
13.31437667;52.17624334;35.01800156;28.06827854;33.11909537;39.68066656;45.41406777;;52.88844129;0.641731613;2.286323375;4068;44889;12:50:06.000
13.31442165;52.17624;35.02600098;28.35429971;34.06769778;42.53315891;47.63939329;;56.35175223;0.662002186;2.334750612;4069;44889;12:50:07.000
13.31446168;52.17624167;35.08599854;30.11379962;36.65576275;46.70021605;51.03025569;;59.09206084;0.681204233;2.262099905;4070;44889;12:50:08.000
13.31449833;52.17624666;35.08200073;33.14065086;40.14482532;50.33343426;52.2612463;;61.38845881;0.700613953;2.114062141;4071;44889;12:50:09.000
13.31453333;52.17625667;35.10499954;36.49024287;42.80390776;53.48190452;55.4565919;;62.88216183;0.707498028;1.938869057;4072;44889;12:50:10.000
13.31456;52.17627333;35.09600067;39.03739835;45.35426627;56.24595734;58.0117124;;65.12292962;0.705207705;1.806492581;4073;44889;12:50:11.000
13.31457666;52.17629666;35.12599945;41.46928391;47.83998655;59.64290639;65.52501371;;68.2442437;0.704044865;1.697750234;4074;44889;12:50:12.000
13.31458333;52.17632167;35.15000153;43.9382132;51.77907587;65.02146468;69.765929;;72.19000503;0.699274169;1.591494323;4075;44889;12:50:13.000
13.31457666;52.17634667;35.2140007;48.729419;59.07338048;72.85538612;71.26299802;;75.64625874;0.697244476;1.430849147;4076;44889;12:50:14.000
13.31455835;52.17637167;35.26300049;58.63074284;70.4669676;82.69385105;85.11867869;;79.42170593;0.694318033;1.184221791;4077;44889;12:50:15.000
13.31452665;52.17639;35.32300186;73.43161399;84.79315186;93.64424059;92.16957183;;78.56727011;0.69098691;0.940993766;4078;44889;12:50:16.000
13.31448666;52.17639999;35.36399841;92.12848965;101.3066726;103.7739876;94.94918714;;75.97544989;0.694069634;0.753371337;4079;44889;12:50:17.000
13.31444333;52.176405;35.36899948;114.7353734;116.4056011;109.8443203;92.37936907;;71.9501632;0.691996138;0.603123621;4080;44889;12:50:18.000
13.31439667;52.17640166;35.34500122;136.3352108;126.369905;113.2404547;93.74262718;;69.02768109;0.682555265;0.500644889;4081;44889;12:50:19.000
13.31435;52.17639834;35.30899811;152.0747243;131.2192302;115.0356696;83.65889473;;65.21965904;0.682434236;0.448749284;4082;44889;12:50:20.000
13.31430334;52.17639333;35.2859993;162.2874659;133.1528687;115.7826591;86.83409973;;66.37119747;0.687087058;0.42337654;4083;44889;12:50:21.000
13.31425667;52.17638833;35.2859993;169.1865668;132.0100712;113.1241508;83.72990337;;66.71632124;0.690004615;0.407836525;4084;44889;12:50:22.000
13.31421;52.17638501;35.29000092;170.1107406;126.7120991;111.2273658;82.09480634;;67.16300113;0.695838271;0.409050168;4085;44889;12:50:23.000
13.31416168;52.17638334;35.28099823;165.84908;121.9219945;110.2582847;83.15820005;;66.92642528;0.701420234;0.422926817;4086;44889;12:50:24.000
13.31411333;52.17638334;35.29000092;161.9981653;119.0347432;109.0108596;89.24639151;;66.54596127;0.69905285;0.431518992;4087;44889;12:50:25.000
13.31406333;52.17638667;35.2879982;159.9607689;117.1296236;106.5819023;88.61890398;;61.70295969;0.692700069;0.433043723;4088;44889;12:50:26.000
13.31401167;52.17639;35.30599976;158.8855606;115.6424331;108.3361532;82.85008588;;60.33401101;0.687814711;0.432899446;4089;44889;12:50:27.000
13.31395833;52.176395;35.29800034;162.5409816;120.6975316;111.2781613;84.62732072;;60.24257566;0.686923993;0.422615876;4090;44889;12:50:28.000
13.31390333;52.17639999;35.31200028;176.4093791;127.7209174;114.5907101;87.28100526;;59.43039963;0.69353014;0.393136773;4091;44889;12:50:29.000
13.31384999;52.176405;35.30400085;193.9247733;135.3871314;118.2733266;85.47813283;;58.12843549;0.707772744;0.364972835;4092;44889;12:50:30.000
13.31379668;52.17640834;35.30699921;212.7441781;141.9257998;122.8598542;92.37550766;;62.01265401;0.724027141;0.340327593;4093;44889;12:50:31.000
13.31374334;52.17641333;35.31399918;229.5387278;148.370218;125.9261653;94.57266459;;62.81318789;0.738931562;0.321920213;4094;44889;12:50:32.000
13.31369;52.17641667;35.31700134;241.0128156;151.4160841;127.6690641;89.68459484;;62.09130359;0.747316386;0.310073298;4095;44889;12:50:33.000
13.31363834;52.17642001;35.31499863;243.5555906;152.8606241;127.6709863;91.65519766;;60.30762863;0.746852393;0.306645555;4096;44889;12:50:34.000
13.313585;52.17642333;35.31900024;240.9127264;152.6075039;126.9719927;95.92039876;;60.56416372;0.742246571;0.308097701;4097;44889;12:50:35.000
13.31353165;52.17642833;35.30699921;236.0288342;152.1657087;126.1929728;87.4878011;;56.5481891;0.734203883;0.311065335;4098;44889;12:50:36.000
13.31348;52.17643167;35.30500031;230.9809202;151.4814325;124.9882017;89.80504876;;54.06956276;0.730804141;0.316391562;4099;44889;12:50:37.000
13.31342665;52.17643499;35.29600143;228.8447519;151.6740509;124.9676964;90.93487984;;52.28469255;0.731721374;0.319745753;4100;44889;12:50:38.000
13.31337334;52.17643833;35.28699875;231.3956829;154.0289401;126.4926183;85.29580221;;52.50228385;0.733696892;0.317074581;4101;44889;12:50:39.000
13.31331835;52.17644167;35.26699829;240.5241613;159.1608947;129.9188239;96.64249716;;47.90439197;0.742537874;0.308716542;4102;44889;12:50:40.000
13.31326501;52.17644666;35.25699997;254.489837;167.4517734;135.1545581;89.76606287;;41.3459959;0.749831638;0.294641093;4103;44889;12:50:41.000
13.31321001;52.17645;35.25899887;276.9712768;179.8905187;142.6904146;94.65113861;;33.99283112;0.742520416;0.268085711;4104;44889;12:50:42.000
13.31315667;52.17645334;35.26800156;304.6149234;194.3236642;151.747789;97.25967272;;27.36721066;0.736074986;0.241641144;4105;44889;12:50:43.000
13.31310167;52.17645833;35.25899887;334.7228271;210.081523;161.2304328;102.8146629;;20.29170077;0.729703569;0.218002332;4106;44889;12:50:44.000
