E,N,H,Rho.1,Rho.2,Rho.3,Rho.4,Rho.6,Gamma
14.05919667,52.40602001,61.65399933,159.418545,106.3584053,145.1473622,514.9492988,316.4161483,1.16280491
14.05922667,52.40603666,61.62599945,206.5387879,123.9025803,182.6995314,143.4942331,667.6163809,1.174877664
14.05925833,52.40605167,61.61399841,188.4164143,133.5381057,265.7472232,259.9888363,858.5865488,1.159458105
14.05929,52.40606833,61.5890007,174.3866972,123.8855187,156.9999123,82.16213541,329.0016768,1.148705356
14.05932,52.40608501,61.55899811,238.3048025,212.0449038,603.2074294,386.85047,1570.402893,1.217362723
14.05935333,52.40610333,61.51800156,202.4107625,169.6127233,290.928007,185.581954,1298.212615,1.251020178
14.059385,52.40612001,61.45500183,260.7619224,154.4754074,100.5747029,86.53537801,1283.877459,1.195674017
14.05941667,52.40613667,61.39899826,193.7969916,161.4424036,444.4543903,124.6518154,1020.324504,1.167217279
14.05945,52.40615333,61.3199997,181.2751842,148.878255,251.3497718,86.38216497,1131.619012,1.175323935
14.05948333,52.40617167,61.24300003,169.0514791,189.2182133,385.0310866,367.5346844,1461.479928,1.181675922
14.059515,52.40618833,61.1609993,212.8737483,187.8500957,243.6347041,310.0027815,861.3887274,1.155367731
14.05954833,52.40620667,61.0699997,209.375413,171.7134552,274.8646338,284.7621073,904.3371212,1.150909064
14.05958,52.40622333,60.98699951,251.9661082,241.4081968,383.2909046,399.6563011,734.9814977,1.152216953
14.05961334,52.40623999,60.90999985,201.3238395,103.4541266,229.3481117,547.1975406,913.4901823,1.120223715
14.059645,52.40625668,60.82699966,211.9048218,154.8410711,350.7598265,517.7750675,984.4238727,1.104273151
14.05967833,52.40627333,60.73699951,199.9301294,207.9491342,361.3108179,802.1939717,712.8527388,1.103197787
14.05971167,52.40628999,60.62200165,270.6475725,226.5778564,584.960857,481.8994569,1577.794213,1.120172668
14.05974333,52.40630833,60.47399902,251.9807717,339.9472977,488.1452765,133.0418261,1931.387291,1.103483945
14.05977667,52.40632499,60.34899902,274.7927585,288.5553251,449.6197897,254.4595342,1162.07934,1.082981119
14.05981,52.40634168,60.1969986,217.1356368,167.8615845,450.3045906,129.9557598,1392.413905,1.05796705
14.05984333,52.40635999,60.04999924,188.3918172,192.1621265,301.3313813,73.89927597,804.7343528,1.0647983
14.05987667,52.40637668,59.87200165,170.3631264,154.2123591,359.3510459,499.0392933,1303.707418,1.062733603
14.05990833,52.40639334,59.70399857,162.0571437,132.709796,190.1758907,45.11303973,774.0152747,1.081016315
14.05994167,52.40640834,59.53900147,212.112557,178.5266876,539.3101382,836.5689628,1408.95342,1.140512622
14.05997334,52.406425,59.37400055,264.4365739,359.2572118,649.3655829,84.77846249,1459.747375,1.132698114
14.06000667,52.40644166,59.20500183,315.8420755,370.5585511,808.0666651,251.5272862,2200.614747,1.109878134
14.06003833,52.40646,59.02500153,311.2773362,337.6635374,559.8138107,132.2719161,1496.554926,1.095188715
14.06007,52.40647666,58.85400009,368.0291736,443.1458156,885.1074818,561.1835817,2020.572838,1.087167117
14.06010333,52.406495,58.70000076,404.6695128,479.9558107,861.4072604,425.7397003,1845.594561,1.089356073
14.060135,52.40651166,58.56299973,368.638829,511.6688777,1007.491223,536.0960135,1789.80619,1.064918848
14.06016833,52.40653,58.4469986,416.5182631,517.857172,982.6964408,374.8981071,2562.364469,1.055136865
14.0602,52.40654666,58.36800003,458.4176479,547.2295376,1093.099199,286.368449,2560.983136,1.034392429
14.06023167,52.406565,58.31800079,407.3448973,505.939617,1101.803859,531.6148564,2312.031682,1.000298373
14.06026333,52.40658166,58.27700043,402.1265984,559.0690477,957.2285187,531.1810671,1918.910154,1.036009372
14.06029667,52.4066,58.26399994,442.6618945,534.7150439,1105.473373,597.0813517,2163.336025,1.064788925
14.06032833,52.40661834,58.28099823,323.7341491,481.576152,911.3242997,449.2619493,2830.033535,1.026948236
14.06036,52.40663665,58.32099915,327.1632535,418.4924918,944.3687261,540.4585157,2381.456634,1.01915014
14.06039167,52.40665334,58.35699844,327.1706851,451.5336237,817.1250774,299.2309656,1988.752412,1.072307776
14.06042167,52.40667,58.45700073,296.4660701,347.172216,518.2416742,357.8738617,1337.745044,1.076226852
14.06045333,52.40668666,58.55400085,346.6536716,458.1996938,953.7618073,259.2412933,1928.573684,1.056491949
14.060485,52.406705,58.68399811,337.8516643,404.985627,620.4574256,208.5017166,1507.420242,1.05639447
14.06051667,52.40672166,58.81700134,292.773597,329.7091491,595.9339137,134.9451898,1352.36265,1.042040323
14.06054667,52.40673835,58.97000122,289.7374284,357.9634989,529.6992136,192.6706754,906.810681,1.05380014
14.06057833,52.406755,59.12599945,254.2879728,242.6271146,395.780629,48.29204866,838.8531837,1.056546194
14.06061,52.40677166,59.3219986,225.632275,231.4309647,419.4957749,35.70916464,844.766125,1.047431009
14.06064,52.40678835,59.51900101,207.7013717,199.7165037,253.2965768,86.90089416,756.0516932,1.049666025
14.06067333,52.40680501,59.70199966,126.1564924,166.9560898,164.4384315,433.860994,812.4785486,1.068704373
14.060705,52.40682166,59.89500046,148.314886,116.6043364,300.2576008,39.06029706,885.7765869,1.090143008
14.06073833,52.40684001,60.0870018,129.350407,101.4735932,153.9711757,41.95394311,591.0210961,1.100947745
14.06077167,52.40685666,60.25999832,115.8187537,14.64841666,188.9965655,188.2044599,688.8027677,1.080810989
14.06080333,52.40687501,60.43199921,172.38524,193.7946983,375.7820731,240.8049026,1145.783944,1.074245013
14.060835,52.40689166,60.57799912,98.42310686,59.02107575,65.57180753,161.0543045,353.5374143,1.072803262
14.060865,52.40690832,60.7159996,194.3015553,152.2240813,219.5561278,268.5163255,1221.633264,1.03765267
14.06089667,52.40692501,60.86899948,158.0566346,94.98751969,187.9102724,186.5141318,805.0447904,1.04271803
14.06092833,52.40694167,60.96699905,118.0640549,76.3306101,222.0835798,79.85497106,1035.247486,1.052152097
14.06096,52.40695833,61.05599976,106.4549708,70.71908753,255.3505014,294.6749127,914.2224844,1.103326135
14.06099333,52.40697502,61.14400101,138.9296152,103.6579004,333.9885787,367.920499,1299.134633,1.118521948
14.06102667,52.40699333,61.20899963,144.3514297,151.7808724,471.8307002,596.6653218,1370.587034,1.052486127
14.06105834,52.40701002,61.29899979,195.8743494,116.4449563,437.0420837,319.4371589,1263.205511,1.02247865
14.06109167,52.40702833,61.36199951,207.2042772,160.6462023,243.582146,80.08163141,613.3354918,1.054051212
14.061125,52.40704667,61.4090004,262.2701685,215.2701102,475.0294438,532.7147536,1437.947546,1.059586127
14.06115834,52.40706333,61.4659996,252.1787111,174.2199044,483.8589067,173.9254799,2431.917338,1.040120187
14.06119,52.40708167,61.52299881,229.0596008,191.7738673,388.6145733,63.38302874,1115.653697,1.07137478
14.06122333,52.40710001,61.56200028,255.0673971,198.5816144,289.061257,252.7074344,1143.733824,1.096419592
14.06125667,52.40711667,61.61299896,264.9618307,196.1345751,286.3026549,203.3150139,961.3198874,1.057119388
14.06129,52.40713501,61.6629982,185.560154,143.7042165,218.817142,159.6983325,1154.97158,1.06642114
14.06132333,52.40715167,61.71699905,175.3355429,184.5857879,208.7561586,274.7174147,798.3973597,1.06204426
14.06135667,52.40717001,61.76399994,185.9998889,136.8307344,394.845501,132.911569,1017.158443,1.054152664
14.06138833,52.40718667,61.82400131,197.1944635,135.8648912,311.4921459,119.1827432,1330.945249,1.10987579
14.06142167,52.40720501,61.88399887,183.66519,131.990769,455.44735,721.3944173,2578.396407,1.13663082
14.061455,52.40722167,61.96099854,219.3697082,231.5735301,341.6048467,325.7870869,1474.155058,1.097288596
14.06148833,52.40724001,62.02600098,249.8389014,223.3769686,500.9960036,485.3486712,1615.350785,1.048402704
14.06152,52.40725667,62.09199905,190.1246559,196.4041599,346.172772,91.20242614,1171.785402,1.099795657
14.06155167,52.40727332,62.15299988,216.5216802,211.1639263,329.9681932,148.1482225,1182.60513,1.146500485
14.061585,52.40729167,62.20899963,240.4363785,255.9496862,605.9435941,360.7645038,1438.408554,1.109171628
14.06161667,52.40730832,62.26200104,233.3146622,242.1670821,576.8657662,51.03755527,1577.041611,1.108374622
14.06165,52.40732667,62.32300186,219.1022378,194.7094181,442.2000459,236.729292,1650.607683,1.124120688
14.06168333,52.40734332,62.34999847,184.060615,133.3087179,367.607811,66.4645376,1396.98038,1.100217844
14.06171667,52.40736167,62.40399933,234.7933784,176.9933511,518.498179,184.0412348,1958.842046,1.118637466
14.06175,52.40738001,62.45600128,170.4478451,132.6534704,497.3450235,113.6571975,1961.483398,1.127047171
14.06178333,52.40739667,62.50899887,171.3370475,129.6055336,365.686786,193.1505352,989.0048742,1.07761033
14.061815,52.40741332,62.54899979,173.6243826,114.4929272,348.0901354,265.3689458,929.1254999,1.088197781
14.06184667,52.40743001,62.59199905,182.9005353,135.3273492,247.4560117,91.17162615,1157.820797,1.125251407
14.06187833,52.40744667,62.63000107,213.0317538,207.6206693,433.5058313,116.0439725,2278.170508,1.121715628
14.06191,52.40746501,62.66199875,201.0960849,172.7646761,647.284954,289.2529443,1510.383882,1.110070639
14.06194167,52.40748167,62.69800186,125.2008697,101.882846,269.6836555,271.0200953,1199.300552,1.098068768
14.06197333,52.40749833,62.70999908,181.05481,156.2710828,326.9931122,80.17726104,1339.487161,1.045549619
14.06200667,52.40751667,62.72700119,261.9109429,220.6710009,349.2699847,33.18270498,704.8533516,1.026121948
14.06203833,52.40753333,62.72200012,220.7248575,208.1201882,401.8406208,500.12579,1169.389271,1.048447751
14.06207,52.40755167,62.72399902,209.7563021,134.2334761,323.1232243,339.6332802,1587.928883,1.056796579
14.06210167,52.40756833,62.69800186,163.9220966,128.6506702,398.7225083,34.24721829,1323.385652,1.075064536
14.06213167,52.40758499,62.65200043,160.1605378,157.8284511,315.8794788,51.63424769,950.8666046,1.079184604
14.062165,52.40760167,62.61299896,151.2455469,111.5568889,385.7232379,216.254418,945.5233055,1.097916705
14.06219667,52.40761999,62.52999878,211.3910103,155.2315651,305.2633202,56.05944659,1220.671508,1.145577435
14.06223,52.40763833,62.4469986,172.5469405,119.8432738,234.7439374,42.78187096,765.4448978,1.125872891
14.06226333,52.40765667,62.3730011,144.895269,86.76207927,210.9759197,102.1160795,671.6369528,1.128520401
14.06229833,52.40767501,62.28699875,139.0699098,43.0283196,138.0464602,104.2203966,462.5785951,1.158205444
14.06233167,52.40769167,62.16899872,161.0162833,89.79477526,159.9464028,115.6060588,735.5843125,1.13158342
14.062365,52.40771001,62.04800034,191.6247608,128.0522587,529.3128168,88.20912352,1401.096498,1.139085675
14.06239833,52.40772667,61.93700028,231.6878934,153.342849,272.6923077,289.0798962,514.3415219,1.125980347
14.06243,52.40774333,61.82699966,248.9697563,198.9961437,199.0407444,634.3011005,918.2720209,1.105467944
14.06246334,52.40776167,61.68199921,362.7758541,355.2463813,446.0027635,108.0532948,829.9776451,1.13361524
14.062495,52.40777833,61.56700134,414.8322984,424.0394721,724.5110791,48.30491865,1718.002369,1.112154037
14.06252667,52.40779667,61.46699905,313.3490159,278.2983367,437.911098,180.2821926,1257.602724,1.071385449
14.06256167,52.40781501,61.35800171,299.5086766,302.6395504,402.3430536,88.33955039,586.8318689,1.107344427
14.062595,52.40783167,61.26300049,296.668265,232.137141,374.4713233,277.9919053,1143.521841,1.134839172
14.06262833,52.40785001,61.15000153,243.181584,192.8166827,286.0870996,106.8938756,919.046496,1.107212878
14.06265833,52.40786832,61.04800034,245.5704252,188.5975006,339.7073014,361.8707171,1025.690044,1.075872592
14.06269,52.40788501,60.94100189,222.9661327,163.8263236,548.3030378,479.9474029,1351.537786,1.079744064
14.06272334,52.40790167,60.85699844,267.8786521,260.0582524,420.877956,65.82309641,1187.700201,1.099340204
14.06275667,52.40792166,60.75999832,262.6912635,219.8730145,560.4390028,353.2855935,991.1785677,1.116819794
14.06279167,52.40793832,60.65800095,294.2482457,234.9897076,333.900865,468.9933334,1111.8268,1.083915405
14.06282667,52.40795666,60.56800079,241.5938617,203.0154515,479.0818818,211.1154126,992.3750158,1.087907797
14.06286333,52.40797332,60.49300003,223.5108475,131.3205301,344.6545616,167.1132171,933.8659433,1.131389853
14.06289833,52.40799001,60.40299988,111.7928912,62.60769477,93.66832251,193.2761147,521.4995669,1.130459128
14.06293167,52.40800667,60.31499863,183.8844161,97.49955746,292.3723284,142.265266,1207.400987,1.152261533
14.062965,52.40802501,60.21900177,98.77142452,89.59570384,191.5684311,26.59143257,497.4180814,1.176061447
14.06299667,52.40804167,60.10599899,91.98524129,71.3980858,116.2490291,42.88722795,249.3542738,1.189250967
14.06303,52.40805833,59.97299957,88.9226623,80.98772132,103.5356835,38.09383386,359.6804149,1.217104047
14.06306167,52.40807667,59.81800079,114.8760736,92.20827426,91.32199685,134.7166292,847.3452011,1.202288025
14.063095,52.40809333,59.67699814,92.06797518,93.27715817,217.6811464,200.9965776,613.1387829,1.183669885
14.06312833,52.40811167,59.47900009,89.91180736,85.11312531,133.1189531,49.93827757,578.7868023,1.20063494
14.06316167,52.40813001,59.32699966,88.6655869,86.7518968,149.0818999,50.66648137,305.1580197,1.189948996
14.06319333,52.40814667,59.14799881,82.89729231,74.28018213,128.1998431,102.9995232,321.6072159,1.197766394
14.063225,52.40816501,58.97700119,74.63728219,53.10738503,98.57950067,13.72346707,261.3927946,1.246279645
14.06325833,52.40818167,58.83399963,69.67134172,79.28071423,107.0038258,84.42579908,228.6123453,1.278309113
14.06329167,52.40820001,58.65299988,83.47656631,78.69503545,125.0073859,7.642135097,251.8077031,1.265481226
14.06332334,52.40821832,58.4469986,96.09095628,95.06320943,119.9977185,62.54505949,299.480121,1.249740063
14.06335667,52.40823501,58.26599884,114.1496656,104.0248439,145.3147353,141.7381157,283.4267119,1.223564383
14.06339,52.40825332,58.08300018,148.8475103,136.4170682,175.6034613,113.9868977,271.3958394,1.189044214
14.06342333,52.40827166,57.89400101,195.4504863,153.4677399,171.1565023,76.24325211,1076.657556,1.15709678
14.06345667,52.40829001,57.73899841,269.0742411,232.4238776,270.657331,80.80267005,524.6991977,1.153604388
14.06349,52.40830835,57.5890007,342.7766488,333.8663496,516.4939187,68.14110701,1107.455868,1.140350046
14.06352167,52.40832834,57.44300079,341.4514166,361.4772936,508.0773976,436.1981622,664.9924247,1.105501532
14.063555,52.40834665,57.31000137,381.1601093,508.5968336,675.4499617,418.3087119,1157.482608,1.048489252
14.06358833,52.40836334,57.18099976,402.913926,417.4628687,878.3001322,218.3272873,2121.479105,1.025602786
14.06362,52.40838,57.07899857,361.1891914,459.8139268,671.5720687,275.6421914,1049.826973,1.048993051
14.063655,52.40839666,56.97900009,408.3789669,472.8937975,754.513838,317.3034802,1396.177454,1.045684174
14.06368833,52.40841335,56.90200043,362.6436825,500.8569588,1001.975778,619.3985619,3024.952126,1.055600775
14.063725,52.40842832,56.83100128,446.203581,504.8126998,860.6582357,849.0475042,3823.77309,1.065932733
14.06375833,52.40844332,56.79199982,462.2904619,424.7831826,681.729756,335.1438507,983.2278917,1.078688763
14.06379333,52.40845668,56.73099899,391.7914001,393.8018284,576.2196348,207.6351678,900.088978,1.083894543
14.06382333,52.40847,56.67699814,333.433692,302.5951068,499.6933965,129.1864024,678.3212114,1.080047409
14.06385167,52.40848665,56.56499863,425.6434713,350.6011032,378.5015686,172.629929,499.1095713,1.096674878
14.06387334,52.40850166,56.4980011,270.9865055,344.9534174,449.6809545,179.3247146,559.960256,1.088169391
14.06388834,52.40851666,56.44100189,356.880285,260.8473811,498.2690614,616.1256941,1375.915674,1.093863235
14.06389833,52.40853332,56.37200165,265.0044598,225.6450335,236.8896724,143.323371,42.41670758,1.128016068
14.06390167,52.40854832,56.31000137,338.8566246,333.6804732,390.717123,108.4078286,2958.171301,1.098376529
14.06389833,52.40856333,56.23500061,406.2781418,478.4193843,707.0032756,384.5777011,1269.720178,1.074036917
14.06388834,52.40857999,56.15499878,277.1118706,196.2249927,339.8712446,374.8477195,845.7533524,1.089497098
14.063875,52.40859165,56.13700104,315.8645823,220.9075059,363.3921075,553.991805,1711.81366,1.0560125
14.06385667,52.40860167,56.11399841,285.600599,362.3377181,545.0942939,212.6366489,606.0237551,1.047611417
14.063835,52.40861333,56.09500122,306.7403972,268.8219423,659.522525,730.9645152,1617.898537,1.059068765
14.06381,52.40862166,56.04600143,329.0485054,197.5181986,448.7833179,554.0794362,1271.022024,1.039509387
14.06378333,52.40862999,56.01699829,251.3941371,226.2882438,331.1385151,250.3824788,257.1688109,1.024717435
14.06375167,52.40863667,55.97399902,354.6289889,396.3905791,644.1708118,432.296978,916.9786421,0.997447345
14.06371834,52.40864166,55.94900131,397.2753082,412.4625828,615.6370078,360.7459897,1884.797595,1.010602411
14.06368334,52.40864166,55.88499832,434.4552275,318.9756114,649.1461332,557.8465149,1541.91626,1.07267684
14.06364667,52.40864,55.86000061,343.4353495,369.3138898,639.9130337,848.8183654,1922.183226,1.060650443
14.06361833,52.40863501,55.86000061,418.0799614,417.0139734,627.9225761,553.3030011,2304.008593,1.04685452
14.06359333,52.40862834,55.88700104,477.7770836,510.7081576,865.4189169,471.4953353,2028.494005,1.05232366
14.06356833,52.40862001,55.91799927,415.6686636,469.928711,821.0652121,732.6635704,1464.194911,1.019888
14.06354667,52.40860834,55.9620018,388.2861973,456.4987805,654.7550406,811.2731887,2247.58625,0.986596719
14.06352834,52.40859499,55.99599838,394.6558405,380.7436856,598.766182,652.8016628,1688.658275,0.989248349
14.06351334,52.40858167,56.08800125,524.6444603,465.8376751,670.5832369,627.1963155,1690.940605,1.037287628
14.0635,52.40856667,56.1230011,321.5807417,295.7589545,750.7519641,345.8639677,2278.643272,1.024546875
14.063485,52.40855166,56.15100098,217.1030481,280.0448293,359.3735154,392.6593622,666.4249685,0.995368042
14.06346833,52.408535,56.20100021,228.0829336,195.4680602,217.2410714,961.8665922,1673.364871,1.040528766
14.06344833,52.40851835,56.20999908,232.1751923,154.9508905,314.5780295,601.2204591,1602.846519,1.025910684
14.06342667,52.4085,56.24100113,195.1897468,89.70595951,256.841372,111.2436504,2215.245242,1.017687451
14.0634,52.40848166,56.31200028,153.4417594,169.6791087,373.5007994,536.5716576,899.818027,1.028495645
14.06337,52.408465,56.38100052,201.3252508,266.8405256,522.0941784,436.3898204,943.8937788,1.030195593
14.06333833,52.40844666,56.46099854,244.451884,408.7618939,614.528414,87.06692821,1887.888667,1.052673624
14.063305,52.40842832,56.54899979,320.8066507,364.3602572,576.993865,327.5168594,1972.489659,1.057483792
14.06327167,52.40841001,56.65299988,359.730099,357.0723122,604.8749919,98.08515957,1108.678188,1.116735995
14.06323667,52.40839167,56.77000046,361.1918322,357.9353468,627.9505908,360.8731201,1016.998861,1.114877264
14.06320167,52.40837332,56.90200043,346.2687456,344.2299549,537.7425196,307.3596812,678.880383,1.062509708
14.06316667,52.40835501,57.00600052,287.6334666,342.8378546,528.0367685,43.27755965,794.718742,1.048806873
14.06313167,52.40833832,57.16400147,257.0241273,404.184725,533.589668,133.6274208,254.8802812,1.041810242
14.06309834,52.40832001,57.30099869,323.4123904,398.6787235,727.4307602,210.7900674,1199.442644,1.057699802
14.063065,52.40830332,57.45299912,272.5996915,293.2662959,560.5600349,295.4329873,788.7065156,1.110148587
14.06303333,52.40828667,57.56000137,284.3123176,310.5558723,463.4703635,136.617824,1126.174622,1.166988876
14.06300167,52.40827001,57.70999908,302.7104034,429.8348518,1250.261657,408.5344812,945.0586366,1.189281027
14.06297,52.40825332,57.84999847,232.2716743,202.0423018,264.0849195,111.0906278,637.6810802,1.160846439
14.06293833,52.40823666,57.98899841,156.2106027,152.0913464,260.4784864,49.67590073,614.6546151,1.152820099
14.06290667,52.40822001,58.14599991,140.3645699,133.9180305,280.6658785,76.95162356,579.6385277,1.178373691
14.06287333,52.40820166,58.28099823,96.66687599,85.71359298,144.1639402,29.65442143,264.7930346,1.195765875
14.06284167,52.40818501,58.4280014,91.01037233,88.27661371,81.49418196,206.5677974,397.1964503,1.181796457
14.06280834,52.40816666,58.58300018,106.0804853,56.03066198,162.5722046,258.3939174,726.2819709,1.151188065
14.06277334,52.40814832,58.7120018,78.82730366,9.330185147,114.681613,306.7884119,519.5585483,1.126278656
14.06274,52.40813001,58.85300064,77.61684849,33.97607013,86.27793585,296.0847268,547.526469,1.137769366
14.06270667,52.40811332,59.00899887,86.71447691,54.53639002,124.4775876,188.0962406,534.2236754,1.175860876
14.06267167,52.40809501,59.16899872,167.9441177,102.4053343,116.5258986,175.0186907,557.1912477,1.165370718
14.06264,52.40807667,59.29000092,298.130974,352.4892082,580.3468954,111.9166918,1361.971167,1.104324591
14.062605,52.40806001,59.44900131,246.4678372,182.6403013,1023.540931,157.4130654,1819.978581,1.096248001
14.06257167,52.40804167,59.59299851,217.3262521,161.5328224,352.0325427,67.69062222,1087.51594,1.115544724
14.06253833,52.40802333,59.76599884,205.0838601,162.6308336,441.720251,344.0871886,912.4166796,1.129632364
14.06250333,52.40800502,59.94300079,228.5556884,189.8645339,164.1124105,539.6917354,1568.118326,1.134394305
14.06247,52.40798667,60.08599854,295.1741722,139.1493963,572.1678422,416.0577163,1836.323761,1.123542157
14.06243667,52.40797002,60.23400116,168.3779607,228.7737429,334.8649134,412.5649609,1025.387418,1.135597662
14.062405,52.40795333,60.35699844,136.1760646,136.2968935,197.5725641,285.75775,702.4483535,1.152307892
14.06237167,52.40793502,60.50799942,141.8480485,70.07135404,226.8081071,586.0652273,420.2814033,1.129920532
14.06233833,52.40791833,60.63999939,124.9648515,14.17259648,162.3207722,27.49895699,748.9070057,1.085249728
14.062305,52.40790002,60.78099823,126.2777611,54.23539881,454.7242925,512.8832218,649.5299478,1.130416266
14.06227167,52.40788167,60.89599991,111.7576174,19.66017878,102.0156796,101.9039606,449.3323566,1.158227878
14.06223667,52.40786333,61.02099991,131.7436686,69.58474741,261.0734463,345.146134,624.8865139,1.117109671
14.06220333,52.40784499,61.14500046,153.4100018,79.45859987,252.3211283,200.259244,492.1463198,1.106391785
14.06216833,52.40782668,61.25099945,204.2810432,191.6958043,475.2963976,85.29138034,1400.427788,1.108120758
14.062135,52.40780999,61.35300064,160.4742373,194.0983176,511.7118143,339.9519638,1918.484533,1.104323663
14.06210167,52.40779168,61.46300125,204.215342,151.8236246,339.3245504,77.0202832,762.1999861,1.104893622
14.06206667,52.40777334,61.55400085,198.848713,140.8518237,301.2694677,414.0842742,1128.211916,1.066321735
14.06203333,52.40775668,61.63899994,187.0390035,127.4642798,226.7941116,42.69965176,790.6057611,1.068405478
14.06199833,52.40773999,61.7159996,237.5501708,160.8794138,495.6144731,276.5391649,1346.522124,1.078808255
14.061965,52.40772168,61.79600143,276.1993914,48.3755154,434.3610431,269.5869429,1110.119843,1.061994223
14.06193167,52.40770334,61.86299896,263.1178902,139.6307003,196.4046112,133.0494168,638.4279977,1.07481376
14.0619,52.40768668,61.91799927,277.1598514,181.4757635,558.4329097,342.405505,949.4896491,1.082369955
14.061865,52.40766834,61.96099854,261.3228667,190.7148971,311.750059,453.4549139,787.3934152,1.046797406
14.06183167,52.40764999,61.97100067,248.9547403,148.746761,384.6095053,405.4554551,1078.012229,1.043360959
14.06179833,52.40763165,62.00999832,292.2655155,285.4483934,382.3543434,502.6351104,1039.534388,1.093273486
14.06176333,52.40761334,62.04899979,198.951419,202.4205529,250.8806012,198.7699239,669.4495835,1.09344697
14.06173,52.407595,62.05899811,269.0772182,152.3042478,476.0180773,744.5807714,1829.959437,1.102759293
14.061695,52.40757666,62.05099869,230.6719982,227.3859989,136.0005665,541.6964935,566.2173205,1.119709802
14.06166167,52.40755835,62.07899857,273.7817288,98.4622573,907.6949812,3010.863932,1219.601446,1.100354462
14.06162667,52.40754,62.07699966,300.0865359,277.0245321,486.3331957,220.0059394,2948.38424,1.133218265
14.06159,52.40752166,62.05899811,228.1328813,198.527074,345.9757594,100.5803826,865.7463886,1.186895239
14.06155667,52.40750167,62.04000092,155.2504612,187.2714765,148.5580452,448.0632643,915.393208,1.162651639
14.06152167,52.40748501,62.01499939,212.1896386,167.2135267,146.2182588,495.6995691,956.8897823,1.099810342
14.06148667,52.40746501,61.97600174,266.1603743,187.4842089,440.7736683,471.6727694,1006.651312,1.09299122
14.06145167,52.40744667,61.92699814,290.4626813,253.5602329,523.1856857,345.6030977,1217.337435,1.103784406
14.06141667,52.40742668,61.86399841,265.7041489,231.6115972,562.9337617,128.0197706,1517.540892,1.096845233
14.06138167,52.40740833,61.80400085,256.3690154,233.1921183,176.7244526,489.8833865,976.897354,1.132858151
14.06134834,52.40738834,61.73300171,270.5303099,230.3561472,308.7379628,290.0334283,1206.523792,1.121544431
14.061315,52.40736834,61.65000153,324.7562121,350.5231164,400.7918919,363.7919133,898.3463108,1.068152859
14.06128,52.40735,61.57400131,219.7083356,49.19823425,502.6733632,743.8408937,991.216592,1.063155045
14.06124667,52.40733166,61.49599838,184.9460253,138.335522,166.8309645,540.7938427,994.3426019,1.103109122
14.06121167,52.40731166,61.40299988,258.4788815,42.1381917,414.9964384,486.4569986,1128.40002,1.12515687
14.061175,52.40729332,61.32799912,229.9443317,208.1042014,45.50814532,710.6805833,725.82913,1.078961188
14.06113833,52.40727332,61.23500061,237.1698539,142.5945571,191.2023943,46.15812597,1289.242408,1.077647327
14.06110167,52.40725501,61.14199829,234.3757006,118.9762161,54.77222045,427.7564126,763.4629075,1.136256155
14.06106667,52.40723499,61.06499863,166.9328248,97.58976515,83.08196794,99.71167535,259.8254538,1.12638765
14.06103,52.40721668,60.98899841,134.1471366,69.13583125,84.70189106,639.9067564,614.8973215,1.094445578
14.06099667,52.40719833,60.88600159,174.4605976,91.96417198,123.857588,393.1386412,807.7055584,1.073226361
14.06096167,52.40717834,60.78900147,147.1693291,81.62624547,266.9974014,577.702566,523.901672,1.054185184
14.06092667,52.40716,60.68199921,137.6039031,41.63867443,61.50040118,260.0607609,507.4810912,1.078772372
14.06089167,52.40714165,60.55899811,143.3898545,85.23265166,109.6613698,1176.08436,586.2777073,1.089484457
14.060855,52.40712334,60.39500046,135.0535145,27.02046198,14.82872251,517.2007736,676.7657547,1.093916272
14.06081833,52.407105,60.21699905,143.2827749,73.29007028,47.31661076,108.2188154,402.1253568,1.150305722
14.06078167,52.40708501,60.00899887,94.12903422,70.62299007,82.53438018,71.97476236,262.9456744,1.159594434
14.06074333,52.40706501,59.79899979,44.31283339,16.77083373,22.51271578,122.0453896,184.3434995,1.121033713
14.06070667,52.40704502,59.56700134,50.96669534,6.779855623,49.45523742,308.597709,162.7728828,1.151310318
14.06067,52.40702499,59.3769989,50.96818035,39.17624556,66.01914585,24.3009796,197.6923205,1.166692456
14.060635,52.40700668,59.18299866,88.75750945,34.6530409,237.9703562,362.0061144,199.8798072,1.149423163
14.0606,52.40698834,59.01699829,40.26027226,181.1303167,63.48702156,1015.337142,1348.134817,1.125945209
14.060565,52.40696999,58.88999939,93.20949737,64.10798274,100.6736069,232.3222779,424.3377317,1.143367163
14.06053167,52.40695168,58.74000168,90.87771089,84.39188769,104.2641393,27.61748271,158.6014575,1.180869733
14.06049667,52.40693334,58.57799912,37.74659487,74.68707289,93.27955097,132.8390731,193.1695288,1.134685089
14.06046167,52.406915,58.42300034,73.21393535,65.52399997,140.8072194,50.937286,290.17817,1.164083301
14.060425,52.40689666,58.25400162,114.6266484,89.02478444,153.7542688,294.6651956,406.7330785,1.191671771
14.06039,52.40687834,58.10699844,218.6936108,234.719524,300.9145634,170.7539009,811.321428,1.116748901
14.06035334,52.40685835,57.98899841,272.6227229,371.6413814,610.7495069,199.510845,1038.858773,1.039694861
14.06031834,52.40684001,57.91199875,332.0282672,524.6237901,895.5224307,420.9964738,1517.046412,1.053985281
14.06028334,52.40682001,57.83000183,322.5791319,422.8618786,977.4645442,467.5330178,2237.391074,1.041743097
