E,N,H,Rho 1,Rho 2,Rho 3,Rho 4,Rho 5,Rho 6,Gamma,V,Kurs,Strecke gesammt,GWI
13.27051334,52.20274666,42.23600006,432.7918598,384.2785813,285.0142993,320.5264964,17.89619684,391.284795,0.958377081,13.0699997,25.39999962,29.02481563,0.221440644
13.27053833,52.20277667,42.25099945,395.1515274,356.5771127,277.3929166,205.775531,6.614108166,177.587503,0.933933447,13.28999996,26.79999924,29.02848367,0.236348181
13.27056335,52.202805,42.22100067,448.2304979,321.227701,246.896311,265.8597929,26.33010169,296.8299952,0.944127432,13.53999996,26.29999924,29.03220649,0.210634358
13.27058668,52.20283667,42.20100021,392.7153599,278.3710586,195.4399085,486.7801134,3.316129116,166.994741,0.960293372,13.55000019,27.5,29.03597186,0.244526563
13.27061167,52.20286667,42.15000153,271.6841593,180.1803048,163.6700144,222.0791282,14.89077335,218.0527231,0.968366769,13.52000046,27.10000038,29.03973169,0.356431075
13.27063665,52.20289501,42.11100006,332.4356898,248.5600249,173.6543579,100.6218415,3.900879848,100.5369653,0.959701968,13.19999981,27.70000076,29.04348908,0.288688007
13.27066167,52.202925,42.07500076,256.6106313,172.5874422,111.3210117,82.03488525,4.282133346,153.726265,0.936187753,13.39000034,27,29.04712854,0.364828124
13.27068666,52.20295501,42.03699875,228.3353942,176.7973976,137.5345271,94.57429132,10.20374922,98.42245293,0.985643283,13.3199997,26.39999962,29.05084527,0.431664695
13.27071168,52.202985,41.99000168,284.8578843,166.4314656,114.6620291,356.7294542,0.645528985,984.4317355,0.993664679,13.14000034,28.29999924,29.05455051,0.348828217
13.27073501,52.20301334,41.93999863,265.8599742,178.7960643,127.8883324,117.644153,1.626211551,127.4565203,0.977302087,12.96000004,27.60000038,29.05814833,0.367600309
13.27075834,52.20304167,41.85400009,340.4517739,224.9673555,164.1793365,132.958306,2.389436609,208.1214384,1.008215161,12.78999996,26.89999962,29.06172211,0.296140375
13.27078168,52.20307001,41.76699829,392.1473952,290.4760644,201.2416435,154.4021572,1.077194571,154.6488064,0.996851257,12.53999996,25.60000038,29.06524208,0.254203208
13.27080501,52.20309833,41.65800095,337.7527865,252.2359062,191.3812392,160.0339083,8.82868243,187.8588847,0.968094611,12.64000034,25.79999924,29.06876913,0.286628164
13.27082666,52.20312667,41.53099823,446.7543283,330.3289882,246.1052007,202.1185759,23.19977702,258.5237889,0.942636255,12.72999954,24.70000076,29.07231752,0.210996558
13.27084834,52.20315666,41.43299866,291.8540487,263.2217519,214.6453882,163.3170433,0.83179248,387.8762633,0.963004352,12.71000004,26,29.07584119,0.329960936
13.27087167,52.203185,41.30199814,365.4132253,333.1170429,275.2021282,207.7931643,3.562269881,218.3138834,0.990815216,12.67000008,25,29.07932108,0.271149249
13.27089332,52.20321333,41.18500137,354.7479189,282.7000643,222.21811,198.4079663,2.190085461,210.2230378,0.961135764,12.3199997,24.89999962,29.08278596,0.270934856
13.270915,52.20324,41.06200028,372.3111099,325.750304,253.6664853,208.7195488,5.423192562,2512.668666,0.959526904,12.39000034,25.29999924,29.0862169,0.257721803
13.27093833,52.20326667,40.94599915,369.0034662,329.7090084,228.1521653,171.112027,2.810451906,156.7044293,0.985605475,12.05000019,30.29999924,29.08961296,0.267099246
13.27096167,52.20329499,40.81299973,359.0387643,252.4181624,194.6876093,152.2028696,2.81253713,156.1131772,0.991844528,12.64999962,27.89999962,29.09304321,0.276249984
13.270985,52.20332333,40.68299866,443.6829502,312.7011136,220.098434,172.1203961,1.654013592,171.8228295,0.975079504,12.88000011,27.29999924,29.09662055,0.219769433
13.27100833,52.20335167,40.55699921,482.2687174,389.1960195,265.9108573,186.1123376,7.315232167,1335.555263,0.992500803,12.65999985,26.39999962,29.10014211,0.205798296
13.27103167,52.20338,40.4129982,446.7521844,332.1175431,209.2222865,166.4371667,10.37109219,326.0361177,1.001800098,12.80000019,27,29.10377667,0.224240671
13.271055,52.20340834,40.27500153,498.2589405,378.6701488,245.7930123,174.9675963,4.914995186,151.3758629,0.934958511,12.56000042,26.60000038,29.10723004,0.187645105
13.27107668,52.20343666,40.15399933,445.0626924,367.1772027,251.1850196,192.4620708,2.788797187,168.2859512,0.904570181,12.23999977,24.70000076,29.11063954,0.203245564
13.27109833,52.203465,40.01200104,528.4783759,464.7757311,305.5374254,232.9860892,1.738710638,182.8939243,0.887755197,12.42000008,24.5,29.11406452,0.167983259
13.27112166,52.20349167,39.88600159,695.9964759,695.4104413,576.0316384,449.2001197,2.212078014,366.0251876,0.859827255,12.72000027,28.39999962,29.1175632,0.123539024
13.27114499,52.20352,39.80199814,566.0080774,597.5810788,595.0090099,581.1563734,3.863867792,519.4219111,0.89259032,13,27.20000076,29.12113221,0.157699219
13.27117001,52.20355001,39.72900009,746.6489243,744.9890309,720.6897349,655.3009104,2.095588279,639.4234746,0.883379739,12.98999977,27.39999962,29.12474269,0.118312598
13.27119335,52.20357833,39.64400101,716.7125971,758.721241,703.7724831,588.8783682,0.57198472,519.950016,0.868459613,12.71000004,26.89999962,29.12830944,0.121172645
13.27121668,52.20360667,39.57899857,676.2734714,785.5870786,761.007745,659.3854611,1.798406421,535.4709883,0.88620416,12.47000027,26.20000076,29.1318012,0.131042278
13.27124001,52.20363334,39.54199982,485.1193225,520.6427815,458.3378172,447.8896466,1.466292866,456.7821189,0.898154779,12.19999981,25.29999924,29.13523346,0.185141003
13.27126001,52.20366,39.50500107,554.5148238,581.1103374,546.5673398,452.1088212,0.620915182,331.0672098,0.917731201,11.93999958,25.5,29.13858503,0.165501653
13.27128166,52.20368667,39.49300003,600.3243934,601.3464932,580.6885595,542.0859089,1.509168482,449.6747304,0.926305814,11.8199997,26.70000076,29.14188655,0.154300879
13.27130334,52.20371334,39.46300125,690.2881086,851.3206945,790.6294621,728.5647403,1.070885473,665.5278847,0.929359982,12.03999996,25.79999924,29.14520088,0.134633636
13.27132333,52.20374166,39.4620018,668.3758554,772.2153943,735.9895074,646.8812665,1.193439699,596.8071943,0.935471814,12.18999958,24.20000076,29.14856096,0.13996194
13.27134501,52.20377,39.47000122,645.2307602,685.3273712,627.293735,648.539417,4.808566795,545.4987384,0.951790433,12.38000011,24.39999962,29.15197301,0.147511633
13.27136835,52.20379833,39.46900177,807.6061753,1117.775593,1150.738155,1017.775066,3.204836436,836.4623375,0.927290399,12.72999954,26.29999924,29.155624,0.114819627
13.27138999,52.20382667,39.49700165,845.4275982,1218.999737,1348.129866,1392.100157,1.9575785,1290.090883,0.913448538,12.69999981,25.20000076,29.15907275,0.108045744
13.27141167,52.20385501,39.52000046,805.3930408,1178.046288,1278.291467,1332.45579,1.374929544,1202.015825,0.904567569,12.68999958,24.70000076,29.16252399,0.112313805
13.27143501,52.20388333,39.55799866,520.0317782,783.6523321,979.8056548,877.5139337,16.98903293,1968.259393,0.912853491,12.43000031,26.79999924,29.16604552,0.175538021
13.27145666,52.20391,39.61199951,496.2896772,555.5450338,495.7104658,1056.559599,2.582541355,1328.991477,0.947307135,11.73999977,26.29999924,29.16941875,0.190877864
13.27147668,52.20393667,39.63399887,434.9299556,392.4170002,292.1456365,232.4626423,2.773295257,280.1198444,0.961680127,11.82999992,26.60000038,29.17268677,0.221111495
13.27149668,52.20396333,39.66500092,527.0994283,468.8857684,329.4530026,214.734943,8.657858391,189.4513882,0.953193924,11.69999981,25.39999962,29.17591728,0.180837594
13.27151833,52.20399,39.72999954,461.5771203,372.4362933,233.0032037,167.5696173,8.504933691,477.520927,0.960003268,11.72000027,26.5,29.1794438,0.207983287
13.27153832,52.20401667,39.7879982,398.8005643,313.7724234,232.9176303,204.795309,4.427072438,188.9428838,0.958799924,12.0699997,24.10000038,29.18250871,0.240420905
13.27155835,52.20404334,39.82600021,477.263999,337.7586741,207.0264624,377.4770136,25.15169369,235.6301687,0.9509953,11.73999977,23.89999962,29.18581113,0.199259802
13.27157834,52.20407167,39.87099838,487.5247115,343.3450699,244.4196193,190.4029121,1.550825043,202.9319253,0.987484622,11.86999989,25.60000038,29.18904655,0.202550681
13.27159834,52.20409834,39.88600159,636.7637486,569.3880127,400.7690684,279.4463983,3.520890929,213.1592662,0.982373965,12.0699997,26.20000076,29.19240656,0.154276051
13.27161999,52.20412501,39.92699814,727.3279816,690.0078933,513.1203123,370.4857643,10.79714452,297.3932041,0.986829059,12.36999989,26.20000076,29.1958164,0.135678687
13.27164167,52.20415333,39.94100189,694.9145932,683.0315546,563.2762746,433.9685688,2.185672794,343.0576327,0.988406226,12.35000038,24.10000038,29.19924841,0.142234202
13.27166335,52.20418167,39.95399857,661.6129783,617.7228205,456.5664829,338.8837357,1.159805909,430.8679096,0.943749115,12.01000023,26,29.20258811,0.142643682
13.271685,52.20420833,39.97200012,674.0887342,644.7654877,487.9568493,326.3879913,5.764147023,271.3205443,0.946562994,12.02000046,24.89999962,29.20592029,0.140421126
13.27170499,52.20423667,39.9659996,802.0223708,806.4707585,577.8292892,429.1867932,4.131207399,309.4421239,0.945890982,12.22999954,25,29.20932259,0.117938229
13.27172667,52.20426334,39.97900009,774.9143256,695.6299386,494.4363488,372.1596231,8.343344235,706.409728,0.962905371,12.32999992,26.79999924,29.21269721,0.124259591
13.27175001,52.20429166,39.98199844,664.451662,530.2275279,384.803815,301.3486907,8.567186906,250.2998122,0.982657236,12.48999977,27.10000038,29.21614578,0.147889951
13.27177334,52.20432,39.9620018,456.6789633,289.4229592,197.8323447,168.5039503,8.137383945,207.1728933,0.986709924,12.68999958,25.70000076,29.2196841,0.216062049
13.27179667,52.20434833,39.93600082,306.5330138,211.05925,151.8371542,140.9041593,4.850959221,168.9598306,0.972638486,12.78999996,26.5,29.22318522,0.317303012
13.27181832,52.20437667,39.93000031,373.9607245,255.6971514,174.7135414,119.4818881,2.830153278,168.0957081,0.961557657,12.67000008,26.20000076,29.22677129,0.25712798
13.27184,52.20440501,39.88999939,570.96733,366.0709037,227.8476928,207.0026858,5.377391573,238.0099435,0.961562503,12.44999981,24.29999924,29.2302085,0.168409373
13.27186168,52.20443333,39.86500168,588.3924451,441.0039501,297.1097025,213.4927024,29.62052805,253.284083,0.94322756,12.40999985,24.39999962,29.2338184,0.160305858
13.27188333,52.20446167,39.81600189,468.8829921,359.9580316,262.0591624,200.978267,4.936933121,218.1458418,0.957086609,12.46000004,25.10000038,29.23711667,0.204120564
13.27190501,52.20448834,39.76499939,598.4403722,499.2720368,349.5471878,254.5530525,7.768797406,233.7022114,0.967104456,11.96000004,24.60000038,29.24050516,0.161604147
13.271925,52.20451667,39.72900009,511.4527553,433.5523229,347.5154579,272.5409663,1.518652809,256.9802242,0.954743222,12.02000046,25.29999924,29.24383835,0.186672808
13.27194834,52.20454334,39.68799973,366.4477085,345.9340581,290.4003418,239.2945553,1.850191355,200.6373092,0.970204614,12.14999962,27.5,29.24719496,0.264759362
13.27196999,52.20457001,39.65399933,367.3184535,264.1218631,191.0541586,147.0822304,2.549989553,144.3598611,0.992126331,12.02000046,26.39999962,29.25054799,0.270099779
13.27199167,52.20459666,39.63100052,478.0308476,400.569109,286.9057242,199.9471061,3.232712729,161.4968988,1.001739349,11.82999992,26.79999924,29.25385973,0.209555378
13.27201335,52.20462333,39.60300064,508.5717716,368.5817543,213.3762422,151.5153048,0.680502731,143.0280687,0.990388882,11.81000042,25.60000038,29.2571492,0.194739256
13.272035,52.20465001,39.56399918,376.2308842,275.986084,217.2950536,214.2438137,1.492831151,218.2233354,1.004882068,12.02000046,25.60000038,29.26077094,0.26709186
13.27205668,52.20467666,39.58200073,450.7063214,284.4062522,190.8025635,151.6484991,1.019273428,179.815224,0.994142035,12.02999973,27.70000076,29.26384135,0.220574238
13.27207832,52.20470333,39.57899857,308.6422135,178.208802,119.3297174,113.4867021,4.112385413,135.5807822,0.967379645,12.10999966,28.29999924,29.26719047,0.313430763
13.2721,52.20473,39.57699966,492.1034042,357.6178618,228.4562885,148.0051599,1.137127931,126.6300596,0.991678763,11.86999989,27,29.27047966,0.201518371
13.27212165,52.20475667,39.55899811,599.1040071,528.1729912,445.7701775,312.850753,2.894686176,211.5764528,1.017323654,11.90999985,26.70000076,29.27381153,0.16980752
13.27214333,52.20478333,39.52600098,564.4906498,503.1899035,400.0508916,299.601153,5.75043297,212.5662601,1.005237637,11.92000008,27.29999924,29.27714331,0.178078705
13.27216667,52.20481,39.53900147,670.2486622,547.4713012,1755.16812,2383.068456,27.9528149,467.8647927,0.975239993,11.97999954,26.70000076,29.28040436,0.145504206
13.27218835,52.20483667,39.56000137,600.4366706,481.997715,381.6631981,704.2593945,7.676931516,220.7035514,0.985024759,11.77999973,27.89999962,29.28371305,0.164051399
13.27220834,52.20486167,39.57899857,516.2636195,474.6348823,385.4054523,283.3356441,21.0823149,1389.094287,1.027322458,11.52000046,25.79999924,29.2873114,0.198991837
13.27222999,52.20488833,39.54600143,653.675651,566.3974918,419.7471297,295.9898524,4.570660316,303.5752193,1.016372055,11.68000031,25.79999924,29.29021054,0.155485684
13.27225167,52.204915,39.54000092,634.6694475,614.3935481,493.1789455,378.0359277,6.208624046,313.8763543,0.951422989,11.60000038,27.5,29.29344928,0.149908428
13.27227167,52.20494,39.53099823,603.0538006,646.0342534,575.4457162,502.8798943,1.451143778,401.2342235,0.95593848,11.76000023,27.39999962,29.29668937,0.158516285
13.27229335,52.20496667,39.5,643.8874866,568.8195621,440.5073618,361.9269125,4.751598459,307.9121518,0.983996469,12.21000004,25,29.29997236,0.152821182
13.27231499,52.204995,39.45399857,680.306962,591.2325877,439.7453083,344.0479633,7.290704027,456.62533,1.012165387,12.19999981,25.39999962,29.30336828,0.148780689
13.27233667,52.20502167,39.42200089,528.474775,479.5744794,427.7197449,1032.221141,15.2599399,315.1515968,1.027353384,12.26000023,26.29999924,29.30675841,0.194399701
13.27235832,52.20505001,39.38100052,503.1127389,512.0834065,531.137011,444.4502732,1.497951253,434.1367147,0.984243466,12.27999973,27,29.31020246,0.195630798
13.27238,52.20507833,39.34600067,489.3692453,558.0156102,533.664025,499.8137323,2.363748692,413.1381349,0.98278118,12.23999977,26,29.313723,0.200826102
13.27240168,52.205105,39.33000183,469.0789371,498.916159,469.4875048,429.6116444,1.924946149,353.703801,0.993435864,12.17000008,26.39999962,29.31701104,0.211784368
13.27242168,52.20513167,39.30799866,332.5813595,335.2091661,318.9842324,304.240055,2.915317044,254.105034,0.958150201,12.02999973,23.70000076,29.32032773,0.28809498
13.27244333,52.20516,39.2820015,324.88275,325.5814873,308.471053,270.7473221,0.259112064,233.408155,0.965479773,12.0699997,22.10000038,29.32367636,0.297177912
13.27246332,52.20518667,39.26599884,275.1650674,260.6403648,194.0606321,134.8458718,1.838058477,118.5674812,0.998734717,12.31000042,24.10000038,29.32706903,0.362958397
13.272485,52.20521499,39.26599884,377.9672438,359.4278825,269.6991915,194.4062933,4.874425377,158.5843198,0.99303284,12.3199997,25.39999962,29.33057777,0.262729868
13.27250668,52.20524333,39.25099945,375.7299698,314.9092631,228.4262666,165.6565499,4.012957693,1282.836575,1.026867444,12.72000027,25.20000076,29.33399681,0.273299318
13.27252833,52.20527333,39.24000168,531.499805,510.7125329,312.0532393,208.3702467,4.993285219,1406.756942,1.025050342,12.90999985,24.39999962,29.33751781,0.192859966
13.27255001,52.20530167,39.24000168,477.5254889,414.4996583,292.8735712,202.0083983,3.697896925,1606.815964,0.990528711,12.52999973,25.39999962,29.34108199,0.207429495
13.27257334,52.20533001,39.19900131,771.4108683,735.3866161,513.3984251,319.5807123,2.708258144,242.7519831,0.98889014,12.47999954,26.5,29.34457391,0.128192404
13.27259668,52.20535666,39.23199844,594.2841847,659.4154505,645.9539138,567.2224131,1.243690647,459.2700972,0.993155249,12.23999977,27.89999962,29.34805628,0.1671179
13.27261833,52.20538333,39.22100067,645.4883185,643.0952496,603.1444853,513.7207137,2.145274519,436.7518153,0.993074609,12.10999966,26.60000038,29.35133662,0.15384858
13.27264166,52.20541167,39.2159996,673.9431326,746.1220969,652.8935099,534.8572742,1.570435722,444.7199909,1.012841879,12.48999977,26.79999924,29.35475312,0.150285956
13.27266334,52.20543833,39.20000076,641.0448707,676.8217255,563.857311,435.5390467,2.54264649,331.9624017,1.076414221,12.17000008,26.39999962,29.35818383,0.167915581
13.27268667,52.205465,39.19900131,294.2159371,185.6662384,134.6582059,129.0551177,3.460763273,147.8063792,1.084984152,11.8199997,27.60000038,29.36154306,0.368771373
13.27270832,52.20549167,39.20600128,426.3210095,288.3510364,188.3376999,139.9963092,7.850454786,160.8710183,1.048756039,12.0699997,26.70000076,29.36483566,0.246001491
13.27273,52.20551834,39.21099854,525.1964808,458.2227735,337.3683927,225.0308203,0.367492214,228.3257473,1.045951065,12.25,24.79999924,29.36821255,0.199154241
13.27275168,52.20554667,39.22000122,644.4012864,604.8948363,374.479889,424.8850564,0.516814391,255.6016402,1.053559009,12.28999996,24.10000038,29.37162578,0.163494244
13.27277333,52.20557334,39.2140007,583.2944646,595.9332478,605.241714,319.7945382,5.829090937,1998.57489,1.037493747,12.40999985,26.39999962,29.37504686,0.177867923
13.27279333,52.20560166,39.21799851,720.4250201,616.0463258,438.8836382,313.3833275,2.467453264,275.8612841,1.064733569,12.39000034,24.89999962,29.3784912,0.14779242
13.27281501,52.20563,39.20199966,682.8010368,679.1801899,513.6449453,353.4362733,3.058461158,272.5512927,1.088622342,12.46000004,24.89999962,29.38193928,0.159434782
13.27283665,52.20565834,39.1969986,510.3550475,453.5055113,349.7424055,246.8736354,1.461401791,193.8542007,1.071825745,12.35999966,24.5,29.38539414,0.210015704
13.27285833,52.20568667,39.23099899,390.3301983,299.9382799,227.1083919,147.6942573,3.660361614,133.8854701,1.067096832,12.40999985,24.70000076,29.38882908,0.273383109
13.27288001,52.20571334,39.25299835,560.3927762,542.1829147,345.7065423,245.2226995,4.537797859,217.9982693,1.027422217,12.27000046,25.70000076,29.3922552,0.183339661
13.27290166,52.20574166,39.25699997,687.5113387,712.0941088,550.3701157,386.8678777,2.59486706,873.3220569,1.012686661,12.02999973,24.70000076,29.39578633,0.147297449
13.27292334,52.20576833,39.31000137,711.8239469,764.4805426,721.1043496,546.2722381,4.641327326,409.2307296,1.002147949,11.89999962,27.39999962,29.39900503,0.140785928
13.27294334,52.205795,39.32099915,570.3017797,591.8089305,478.2058841,416.9058115,6.386480746,345.2456471,0.994212723,11.85999966,25.29999924,29.40225862,0.174330987
13.27296333,52.20582167,39.34899902,700.1960952,743.0391283,638.949007,534.5240067,2.757617831,363.4724263,1.013785861,11.64000034,22.89999962,29.40552838,0.144785992
13.27298333,52.20584833,39.36000061,539.8839393,554.4527452,423.1809491,319.9834942,3.019198117,255.7820001,1.065086963,11.5699997,23.20000076,29.40874549,0.197280727
13.27300332,52.20587333,39.3769989,443.7980768,400.0203981,249.2165324,164.9929054,1.194324544,147.4345279,1.065473495,11.5699997,25.5,29.40874549,0.240080692
13.273025,52.2059,39.4070015,464.6944742,386.9054485,298.5168587,219.4537951,1.654739832,191.732098,1.010988913,11.85999966,27.70000076,29.41529351,0.217559917
13.27304665,52.20592667,39.43099976,527.5378927,449.0659217,356.9218032,247.8149675,1.380682475,242.7554458,1.005937494,12.05000019,26.89999962,29.41862069,0.190685353
13.27306999,52.20595333,39.45500183,373.293448,343.4634818,288.9256797,205.56666,7.149888528,2537.521652,1.023188412,12.27000046,26.20000076,29.42195769,0.274097608
13.27309167,52.20598167,39.47000122,281.5557109,164.0138185,123.7103492,119.1039836,3.462702914,152.2684051,1.036851926,12.38000011,27.20000076,29.4253779,0.368258176
13.27311335,52.20600834,39.52199936,254.8605562,201.7723444,149.1776577,123.7227058,5.058424537,610.9993379,1.042042667,12.02000046,25,29.4288603,0.408867768
13.273135,52.20603666,39.52799988,262.5739397,184.9880036,130.2117053,114.1652392,2.486491394,156.648963,1.008278824,12.21000004,23.39999962,29.4321741,0.383998056
13.27315499,52.20606333,39.53300095,321.791781,265.8559136,210.2442875,130.2943872,2.26917096,142.32745,0.995067773,11.93000031,25.29999924,29.43547937,0.309227218
13.27317667,52.20609001,39.5530014,289.5318052,200.7404701,138.8312302,94.28370629,4.133102784,126.88995,1.012765494,11.84000015,27.60000038,29.43878719,0.349794211
13.27319832,52.20611666,39.56800079,385.8042984,275.0619313,165.6762295,123.8769933,1.650578749,143.2537344,1.0123664,11.84000015,29.20000076,29.43878719,0.262404127
13.27322,52.20614333,39.59199905,412.1371895,308.8475699,194.9249798,141.3672545,1.333917817,128.9898572,1.017514734,12.17000008,28.39999962,29.44545474,0.246887386
13.27324333,52.20617,39.61500168,378.0742057,296.2357642,235.1731099,181.8685958,1.085832741,157.554336,1.002052347,12.18000031,28,29.44883749,0.265041183
13.27326501,52.20619833,39.62599945,341.0268834,345.6957804,238.3702864,176.3895675,2.702265534,144.4285447,0.968667102,12.39999962,26.89999962,29.4522477,0.284044206
13.27328835,52.206225,39.62799835,382.5210556,253.9832295,170.1372628,153.7881284,0.939133329,314.3954874,0.980448535,12.35999966,27,29.45568552,0.256312305
13.27330999,52.20625167,39.63199997,346.4013583,244.9477223,183.912794,143.8000542,3.747071451,144.2287997,0.985299725,12.0699997,25.79999924,29.45908351,0.284438759
13.27333167,52.20627999,39.63199997,302.9140038,278.2785053,227.9389794,178.7985693,1.391495696,183.7558321,0.977822672,12.14999962,24.10000038,29.46251433,0.32280537
13.27335167,52.20630666,39.64099884,341.2278016,276.6982677,215.0172056,176.5368518,0.635700011,175.0231766,0.984745901,12.22999954,24.70000076,29.46622442,0.288589
13.273375,52.206335,39.66500092,313.0460526,261.0006919,214.2372795,176.3535293,3.148245632,182.2251273,0.972453226,12.5699997,27.10000038,29.46927002,0.310642226
13.27339665,52.20636333,39.67499924,393.8607312,348.1089188,265.2854614,224.5124993,5.260560175,197.5758095,0.950560806,12.51000023,26.70000076,29.47280289,0.241344397
13.27341998,52.20639167,39.69300079,411.0630536,282.6779355,203.1840897,146.674099,0.770647601,166.2730637,0.976448187,12.68000031,25.70000076,29.47629528,0.237542192
13.27344166,52.20641999,39.69200134,349.3575217,298.4625929,223.2371776,228.800008,2.119079143,256.5145387,0.966457401,12.68999958,26.10000038,29.47980625,0.276638498
13.273465,52.20644833,39.72399902,241.3162062,243.7991527,410.0491469,3073.430015,14.06666311,1236.946782,0.958470187,12.72000027,25.79999924,29.4832985,0.397184343
13.27348668,52.20647667,39.72700119,426.7286386,342.0361926,206.2635991,402.9242749,1.411007735,128.1082185,0.954057065,12.77000046,26.39999962,29.4868955,0.223574651
13.27350833,52.20650667,39.75,351.5053399,242.9769749,144.7926339,104.7749287,0.896211871,116.5946788,0.934821945,12.81000042,25.79999924,29.49039416,0.265948149
13.27353166,52.20653501,39.76900101,372.302888,278.7480076,217.8127822,161.8430905,3.271773878,127.7209259,0.959477368,12.72000027,26.5,29.49394219,0.257714189
13.27355499,52.206565,39.79600143,235.5848115,166.7547556,132.3297606,50.95145276,13.83994798,241.5308842,0.973230106,12.93999958,27.10000038,29.4975315,0.413112416
13.27357833,52.20659334,39.8390007,244.1063674,145.3337131,108.7931747,98.43696177,4.847957984,134.4724294,0.971821243,12.96000004,26,29.50115041,0.398113844
13.27360001,52.20662333,39.86600113,304.1328753,227.6932299,177.9649868,170.129121,14.33055564,312.443292,0.982629865,13.02000046,25.39999962,29.50474549,0.323092288
13.27362334,52.20665167,39.90599823,314.9364537,217.9066443,147.8911096,114.6550775,2.59886047,127.2597887,0.996335959,13.13000011,24.29999924,29.50834525,0.316360951
13.27364667,52.20668167,39.95800018,267.2717246,197.0064316,145.6672444,115.0922859,3.10916528,112.9172243,0.982595184,13.06000042,25.29999924,29.51203301,0.367639033
13.27366832,52.20671167,39.98400116,319.3103032,232.6480112,148.2040549,95.99024709,1.732155466,91.2029987,1.020289093,13.13000011,24,29.51565112,0.319529023
13.27369,52.20674167,40.01200104,350.813047,281.0076011,182.8901814,129.0964662,2.745259829,136.553015,1.037531754,13.11999989,24.70000076,29.51925767,0.295750618
13.27371168,52.20677166,40.05500031,370.4221151,280.3222599,172.0082091,137.0576973,5.869780783,147.8360977,0.9914495,13.09000015,24.70000076,29.52289915,0.267653971
13.27373502,52.20680167,40.08300018,296.8100571,259.9774504,192.9979716,136.7987565,2.48840154,133.5541542,0.973934198,13.21000004,26.39999962,29.52655333,0.328133827
13.27375666,52.20682999,40.14899826,404.4806702,306.5172038,192.2851144,155.3172913,12.85292899,160.7665395,0.990556458,12.97000027,24.70000076,29.53019277,0.24489587
13.27378,52.20686,40.20100021,291.075191,189.8362588,130.4953216,913.3326119,2.805541907,341.438358,0.995762534,12.89999962,26.10000038,29.53381993,0.342098044
13.27380501,52.20688833,40.23500061,339.0260906,240.1765935,183.9437753,147.66893,10.03455468,237.6756031,0.996479358,12.85000038,26.60000038,29.53736085,0.293924092
13.27382666,52.20691667,40.28099823,333.4047305,251.9041098,207.4723608,167.2527463,7.558748172,190.0170041,0.996094476,12.84000015,26.39999962,29.54092447,0.29876435
13.27385168,52.20694666,40.31200028,315.9672333,227.4855954,153.3130867,304.5056188,11.90210371,328.2596753,1.025467563,12.98999977,26.89999962,29.54454134,0.324548705
13.27387501,52.206975,40.34600067,319.0708231,226.1751875,153.5677016,118.4984328,5.93918976,144.6467893,1.025768896,12.90999985,25.60000038,29.54811004,0.321486273
13.27389835,52.20700499,40.34700012,174.5478567,122.2429469,129.0556571,409.2873415,1.73809518,148.7857143,1.000699127,13.18000031,25.70000076,29.5517413,0.573309318
13.27392333,52.20703333,40.37099838,181.7260017,136.7696768,101.0617374,92.56896983,1.48970482,138.501739,1.02520976,13.46000004,27.20000076,29.55543834,0.564151388
13.27394832,52.20706334,40.38700104,374.895155,286.5128957,190.345955,154.9263572,0.975929029,154.1967917,1.017811096,13.52999973,26.89999962,29.55918836,0.271492198
13.27397334,52.20709333,40.43099976,321.8002496,231.9569012,141.209332,125.8642475,7.279361839,155.2604879,1.012185489,13.39999962,27,29.56296646,0.314538441
13.27399667,52.20712333,40.42300034,276.0114838,189.2634172,121.3232938,99.4888375,1.307629278,135.3178409,0.989076678,13.26000023,27.89999962,29.56663603,0.358346205
13.27402166,52.20715334,40.45999908,410.2255346,312.463287,205.9996789,135.2985772,2.423968314,135.0707253,0.997131427,13.23999977,25.29999924,29.5703409,0.243069079
13.27404499,52.20718166,40.48799896,407.2180886,340.5832493,255.7626902,188.5928888,0.405994375,176.0454128,1.012231946,12.77000046,25.79999924,29.57392569,0.248572442
13.27406832,52.20721167,40.50500107,264.5613432,215.3277881,168.3200217,135.8110172,2.834181576,139.8859257,1.014805658,12.93999958,26.70000076,29.57749334,0.383580475
13.27409,52.20723999,40.57400131,336.621655,289.6670177,200.9818911,145.8293234,1.604503342,182.5487272,1.043518396,13.09000015,26.39999962,29.58110451,0.309997405
13.27411499,52.20727,40.5870018,338.9247311,285.8148852,192.1649807,139.0353453,3.658223524,317.2612389,1.033057959,13.27999973,27.60000038,29.58477087,0.304804537
13.27413832,52.2073,40.58100128,271.4409135,244.9653373,175.6026562,135.4741178,2.208915701,139.6443141,1.003974893,13.55000019,26,29.58849507,0.369868669
13.27416334,52.20733,40.56100082,308.5888148,231.3855477,107.2699384,178.7064173,9.335387131,139.6541206,0.992964294,13.76000023,25.79999924,29.59232216,0.321775854
13.27418833,52.20736167,40.56499863,416.3582931,349.2632426,229.0188987,162.902354,0.476097874,159.2071343,1.011194373,13.67000008,28.20000076,29.59610354,0.242866394
13.27421335,52.20739166,40.56299973,321.9994114,293.9836383,216.4743996,152.7964706,1.628309002,153.9378331,0.995397266,13.3199997,28.79999924,29.59984625,0.309130151
13.27423833,52.20742,40.52999878,455.4074925,352.0849306,206.4581727,189.3748743,10.34041249,187.6794629,0.978253781,13.01000023,25.79999924,29.60350626,0.214808451
