E	N	H	Rho1	Rho2	Rho3	Rho4	Rho5	Rho6	Gamma	BFI	lfd. Nr.	Datum	Zeit
14.06925166	52.44702168	61.20899963	174.3420738	171.3029462	162.9176856	145.6752362		125.5779599	1.179023705	0.676270323	579	44845	09:53:05.000
14.06923667	52.44705668	61.23500061	176.0201831	177.1070872	170.4047012	169.6265636		139.4028376	1.188725721	0.675334896	580	44845	09:53:06.000
14.06922166	52.44709168	61.27600098	179.8903977	182.1861906	181.9697026	170.1439444		156.2342296	1.186503008	0.659569951	581	44845	09:53:07.000
14.06920834	52.44712833	61.30199814	183.9948446	186.6804746	195.2458996	194.0502357		171.8833762	1.168436962	0.635037881	582	44845	09:53:08.000
14.069195	52.44716333	61.31100082	188.7142533	194.9643335	210.2014499	190.0630382		176.8846872	1.154003997	0.611508658	583	44845	09:53:09.000
14.06918	52.44720001	61.33000183	194.4632729	201.987907	224.2790017	193.7491901		180.7130338	1.144842553	0.588719163	584	44845	09:53:10.000
14.06916667	52.44723501	61.36199951	201.0476559	207.5495705	231.9364354	209.8833775		182.7511279	1.130909752	0.5625083	585	44845	09:53:11.000
14.06915166	52.44727167	61.4129982	207.6896555	209.2030433	237.6140462	210.28974		179.8814583	1.122161718	0.540306986	586	44845	09:53:12.000
14.06913834	52.44730667	61.45100021	212.7700517	210.3727367	249.5061581	209.3105568		179.1450622	1.117373478	0.525155429	587	44845	09:53:13.000
14.069125	52.44734167	61.49399948	218.0823243	209.8300128	258.0766983	229.142591		185.6473386	1.114111163	0.510867246	588	44845	09:53:14.000
14.069115	52.44737832	61.52600098	221.7306104	204.4776453	264.8762367	248.109223		189.3812649	1.116763438	0.503657766	589	44845	09:53:15.000
14.06910167	52.447415	61.57400131	222.8102725	198.6435198	281.7022506	216.1073881		188.3239182	1.131772327	0.507953387	590	44845	09:53:16.000
14.06908833	52.44745166	61.62400055	221.3180023	194.8547764	296.0795169	217.2491891		187.454643	1.146922957	0.518223979	591	44845	09:53:17.000
14.069075	52.44748834	61.67100143	220.1010249	188.0552435	291.6105657	228.108137		183.8535979	1.153175666	0.523930167	592	44845	09:53:18.000
14.06906167	52.44752334	61.72000122	217.2275998	177.4026587	286.1843733	219.2208275		180.7095087	1.164404132	0.536029553	593	44845	09:53:19.000
14.06904833	52.44755666	61.78300095	214.6342584	169.3626588	281.9851102	199.7999824		179.1601959	1.171864503	0.54598204	594	44845	09:53:20.000
14.069035	52.44759165	61.83800125	213.4457884	162.3419846	272.0177321	211.4590702		175.1285084	1.178785269	0.552264478	595	44845	09:53:21.000
14.06902167	52.44762665	61.90800095	215.0827081	158.2589889	260.0446675	190.5510024		166.7868467	1.19934249	0.557619206	596	44845	09:53:22.000
14.06900667	52.44766334	61.95000076	218.9216484	158.2175162	254.7461817	189.9208631		154.2687216	1.223957002	0.559084499	597	44845	09:53:23.000
14.06899333	52.44769834	61.99300003	221.9164675	159.4681006	250.5288166	168.327689		134.836095	1.237503434	0.557643805	598	44845	09:53:24.000
14.06897833	52.44773499	62.02600098	223.9598966	158.1602205	237.8244474	148.2836671		113.8517323	1.23751242	0.552559828	599	44845	09:53:25.000
14.068965	52.44776999	62.0530014	224.1340407	152.988023	220.9351197	139.9252156		98.61602365	1.231768383	0.54956774	600	44845	09:53:26.000
14.06894833	52.44780668	62.0870018	218.268352	143.354692	204.3166054	129.2634541		88.51906332	1.224608928	0.56105657	601	44845	09:53:27.000
14.06893334	52.44784333	62.13700104	207.5691923	131.4681128	190.8295948	117.9303772		83.51425639	1.214977334	0.585336061	602	44845	09:53:28.000
14.068915	52.44788001	62.17499924	196.8893205	119.8778567	173.7905962	107.6000853		83.96410887	1.207977085	0.613531034	603	44845	09:53:29.000
14.06889834	52.44791501	62.22299957	186.3784724	111.6961503	161.2314365	110.7059496		84.8982556	1.217698491	0.653347178	604	44845	09:53:30.000
14.06888333	52.44795167	62.25899887	174.9885969	105.464417	150.9587973	103.0539502		84.3585595	1.224041163	0.699497673	605	44845	09:53:31.000
14.06886834	52.44798501	62.31399918	165.6175937	101.0151843	141.5218966	102.4224921		82.26655865	1.22232334	0.738039548	606	44845	09:53:32.000
14.06885333	52.44802001	62.37400055	157.3934505	96.068947	130.7333028	95.00385711		79.45827787	1.225487478	0.778614023	607	44845	09:53:33.000
14.06884	52.44805501	62.41699982	148.1845927	91.894504	121.9633866	92.944433		76.86516888	1.230183942	0.830169939	608	44845	09:53:34.000
14.068825	52.44809001	62.47999954	138.0174505	85.83568991	114.7696227	93.44707949		75.33158761	1.233245224	0.893542968	609	44845	09:53:35.000
14.06881166	52.44812501	62.5340004	128.4032313	81.14525769	111.0306681	98.00510257		75.50199777	1.240651617	0.966215262	610	44845	09:53:36.000
14.068795	52.44816167	62.61199951	120.8489842	77.44205489	111.0192623	105.2006642		79.90659985	1.26172074	1.044047452	611	44845	09:53:37.000
14.06878	52.44819667	62.63399887	115.5194463	76.08340634	118.0774279	116.3787683		91.00829887	1.280494605	1.108466709	612	44845	09:53:38.000
14.06876334	52.44823332	62.63999939	113.8150743	77.62805782	137.2446855	141.2403654		105.5374694	1.290022118	1.13343696	613	44845	09:53:39.000
14.06874833	52.44827	62.63100052	116.1885143	85.42139438	156.0392954	154.8594683		124.7644337	1.300662688	1.119441707	614	44845	09:53:40.000
14.06873334	52.44830666	62.63399887	124.4275814	98.26763663	178.5685793	169.9718485		147.0206014	1.3048291	1.048665485	615	44845	09:53:41.000
14.06871667	52.44834334	62.60900116	135.7558908	116.7001377	201.6936425	182.6252925		168.7434438	1.296855524	0.955284898	616	44845	09:53:42.000
14.0687	52.44837999	62.56800079	147.8412014	136.9524203	217.654522	192.2467631		182.8354909	1.290168217	0.872671626	617	44845	09:53:43.000
14.06868333	52.44841499	62.5320015	159.1122237	156.2626092	220.9749405	195.1113657		190.5912897	1.282073854	0.805767039	618	44845	09:53:44.000
14.06866667	52.44845168	62.47600174	167.9662964	169.5895522	233.249583	220.4977118		188.8315403	1.265749981	0.753573787	619	44845	09:53:45.000
14.06865167	52.44848833	62.40999985	172.2964669	177.8317382	241.034211	202.2510159		178.6239896	1.245450305	0.722853073	620	44845	09:53:46.000
14.06863666	52.44852502	62.35200119	173.8727915	178.9983173	243.785172	197.7239691		160.6697366	1.212351765	0.697263646	621	44845	09:53:47.000
14.06862167	52.44856332	62.28300095	174.0207124	172.9247541	241.3201302	176.9496054		139.2248633	1.180259531	0.678229341	622	44845	09:53:48.000
14.06860666	52.44860001	62.22100067	170.4208287	161.4169241	233.9180377	154.9171669		116.2931479	1.169187371	0.686058964	623	44845	09:53:49.000
14.06859	52.44863834	62.1609993	163.6041241	146.783348	213.4229781	123.2175336		97.3943637	1.15699342	0.707190864	624	44845	09:53:50.000
14.06857667	52.448675	62.09500122	153.2660707	128.3797823	186.8572983	115.7965608		83.83652293	1.141718436	0.744925756	625	44845	09:53:51.000
14.06856167	52.44871168	62.04399872	139.4384792	107.7186177	162.4152828	114.8591581		76.78471569	1.141567288	0.818688855	626	44845	09:53:52.000
14.06854667	52.44874833	62.03900147	122.5642564	92.76129122	153.1001917	119.2731725		75.99804647	1.145423295	0.934549214	627	44845	09:53:53.000
14.06853333	52.44878499	62.02899933	109.6159533	84.11895412	155.9340505	122.9879296		77.99076282	1.132701959	1.033336777	628	44845	09:53:54.000
14.06852	52.44882167	62.02999878	102.4283136	81.71112577	166.4318375	141.3904272		80.4972614	1.128297944	1.101548883	629	44845	09:53:55.000
14.06850667	52.44885833	62.01200104	101.0005454	83.04479693	188.7302705	149.2150246		82.02921124	1.140213496	1.128918157	630	44845	09:53:56.000
14.068495	52.44889501	61.94900131	104.1606111	87.75358197	211.7822699	148.4544259		84.20529789	1.149465341	1.10355088	631	44845	09:53:57.000
14.06848334	52.44893166	61.86299896	112.5537458	89.53782014	219.5144939	152.4823486		87.19028765	1.157045678	1.027993933	632	44845	09:53:58.000
14.06847167	52.44896835	61.74100113	119.4904314	87.87595511	224.1554744	152.8742072		98.83659998	1.166850677	0.976522273	633	44845	09:53:59.000
14.06846	52.449005	61.61199951	123.6843739	86.25551866	227.9886117	177.1057097		120.7308585	1.171050174	0.946805273	634	44845	09:54:00.000
14.06845	52.44904334	61.45800018	128.1054084	88.89514102	229.1421094	197.6063202		153.7053814	1.16920411	0.912689109	635	44845	09:54:01.000
14.06844167	52.44908168	61.32899857	134.1030737	98.91462823	233.2819633	218.7589572		186.1864838	1.158767778	0.864087411	636	44845	09:54:02.000
14.06843333	52.44912001	61.21799851	142.0248819	120.3739098	251.2328946	238.4381942		214.5945309	1.141816761	0.803955438	637	44845	09:54:03.000
14.06842667	52.44915667	61.13700104	155.9942208	150.4476217	268.9795109	256.2525488		230.7373855	1.124640703	0.720950236	638	44845	09:54:04.000
14.06842	52.449195	61.07300186	173.6526812	178.98023	285.5047465	258.8981614		235.829432	1.096738762	0.631570301	639	44845	09:54:05.000
14.068415	52.44923334	61.04899979	190.9404044	203.6257777	295.6549913	252.4990802		230.7133565	1.068368197	0.559529661	640	44845	09:54:06.000
14.06841	52.44926999	61.02500153	207.0819531	220.0282822	303.1282127	249.8434693		225.3977016	1.051733239	0.507882615	641	44845	09:54:07.000
14.06840667	52.44930668	61.00799942	219.7900627	227.1289916	304.4120819	259.5909548		221.7716757	1.038360858	0.472433032	642	44845	09:54:08.000
14.068405	52.44934499	61.01499939	227.9566819	227.5856142	302.8867419	255.9773951		221.7331725	1.026561751	0.450331941	643	44845	09:54:09.000
14.06840333	52.44938167	61.05899811	233.8187737	228.022018	299.6233195	229.5660863		217.4393977	1.012271458	0.432929932	644	44845	09:54:10.000
14.06840333	52.44941832	61.08599854	238.052967	227.3170819	297.5189856	235.5114435		207.2900581	0.995374319	0.418131448	645	44845	09:54:11.000
14.068405	52.44945501	61.12599945	240.0007496	226.1269538	292.7430236	230.3968018		194.5895911	0.983488766	0.409785706	646	44845	09:54:12.000
14.06840667	52.44949001	61.18700028	240.5469208	221.0823307	286.2002714	213.2728651		179.4732256	0.967827189	0.402344452	647	44845	09:54:13.000
14.06840833	52.44952666	61.21500015	239.6435196	212.842858	283.0956761	208.9822365		162.8994879	0.948660728	0.395863293	648	44845	09:54:14.000
14.06841	52.44956166	61.25099945	237.1196636	203.3295982	281.5423941	214.3195264		151.9470671	0.947049786	0.399397406	649	44845	09:54:15.000
14.06841167	52.44959834	61.27700043	234.3711396	192.9324779	281.0069976	214.1197877		147.1850914	0.952378779	0.406354972	650	44845	09:54:16.000
14.06841334	52.449635	61.30099869	231.876745	183.0769777	280.5252706	199.2098698		141.9168521	0.951010618	0.410136263	651	44845	09:54:17.000
14.06841667	52.44967168	61.32500076	229.9056667	178.5567798	277.6613636	191.2745125		137.9146717	0.947677194	0.412202625	652	44845	09:54:18.000
14.06841834	52.44970834	61.34600067	229.3438986	178.1673053	266.8628177	177.990396		135.9393471	0.946517335	0.412706569	653	44845	09:54:19.000
14.06842	52.44974667	61.36600113	229.9355961	177.4947528	252.1039345	162.8921172		133.4335267	0.946146038	0.411483065	654	44845	09:54:20.000
14.06842334	52.44978333	61.3730011	230.3994569	179.3562933	236.082288	165.6158177		131.0385812	0.946281581	0.41071346	655	44845	09:54:21.000
14.06842667	52.44982166	61.39099884	231.6112039	183.0692791	221.3785786	156.9767464		131.0420575	0.946815723	0.408795303	656	44845	09:54:22.000
14.06843	52.44985835	61.41699982	234.4208866	183.8210106	214.8957338	185.3210958		135.4420414	0.95099134	0.40567688	657	44845	09:54:23.000
14.06843333	52.44989665	61.41799927	236.0835076	181.9010112	219.6465492	187.6675168		148.0928163	0.955900962	0.404899508	658	44845	09:54:24.000
14.06843833	52.44993499	61.45700073	237.525182	181.1412747	231.332127	223.1989761		166.7359979	0.961022894	0.404598319	659	44845	09:54:25.000
14.06844167	52.44997168	61.47800064	239.760732	177.4142209	257.6904587	254.7278257		186.5927539	0.967147275	0.403380181	660	44845	09:54:26.000
14.068445	52.45000833	61.50400162	241.6157089	185.1769894	285.9727071	267.2123085		209.1861939	0.970454415	0.401652036	661	44845	09:54:27.000
14.06844834	52.45004667	61.54000092	241.5630484	200.4813436	314.4711855	329.2373307		252.9755463	0.973697504	0.40308214	662	44845	09:54:28.000
14.06845	52.45008332	61.56700134	240.9030833	228.0819368	345.2140011	369.7011565		278.0372538	0.985356174	0.40902597	663	44845	09:54:29.000
14.06845334	52.45012166	61.6269989	236.8613172	256.4812317	417.1514806	367.2197072		292.0691998	0.999159382	0.421833077	664	44845	09:54:30.000
14.06845834	52.45015834	61.70999908	230.1272295	308.4721204	458.3241424	385.2412668		319.7716527	1.004248221	0.436388264	665	44845	09:54:31.000
14.06846333	52.45019668	61.80400085	221.7778396	326.2550714	493.9643305	395.8697143		344.2063943	1.01182283	0.456232612	666	44845	09:54:32.000
14.06847	52.45023333	61.86700058	214.1844436	331.7217868	504.3129911	358.7068763		318.970247	1.022461821	0.477374455	667	44845	09:54:33.000
14.068475	52.45027167	61.95899963	208.2666466	315.9029599	489.127337	307.9070793		302.7023808	1.025342107	0.492321802	668	44845	09:54:34.000
14.06848	52.45031001	62.04000092	206.867206	296.6187349	405.0158205	265.5183577		289.5970889	1.025420129	0.495690036	669	44845	09:54:35.000
14.06848334	52.45034835	62.11199951	207.6086312	246.8268126	338.0336348	217.4036864		247.5133803	1.038151834	0.500052347	670	44845	09:54:36.000
14.06849	52.45038665	62.16199875	210.1534603	219.2624598	275.612083	207.1048996		204.3853018	1.041705312	0.495687918	671	44845	09:54:37.000
14.068495	52.45042667	62.20600128	213.0555127	196.4409543	237.2747928	186.6719577		187.5745815	1.041723732	0.488944744	672	44845	09:54:38.000
14.06849833	52.45046333	62.25299835	214.9228129	184.0778176	219.2981215	188.309647		172.1729184	1.042746386	0.485172501	673	44845	09:54:39.000
14.06850166	52.45050166	62.32699966	215.5353425	178.1513366	224.7654011	182.4046369		157.6803215	1.031402662	0.478530644	674	44845	09:54:40.000
14.068505	52.45053835	62.38999939	217.641085	182.1599391	229.2185558	185.6499466		152.6489003	1.016127464	0.46688219	675	44845	09:54:41.000
14.06850833	52.450575	62.44900131	219.6282108	183.0404743	228.0662204	166.2877472		146.3880209	1.008486868	0.459179112	676	44845	09:54:42.000
14.06851167	52.45061166	62.51900101	218.7712963	183.4627507	221.7674976	145.8490611		134.9146844	0.992807009	0.453810452	677	44845	09:54:43.000
14.068515	52.45064834	62.59400177	214.2161223	179.0125512	208.7312287	146.3893543		121.6276329	0.981019558	0.457957855	678	44845	09:54:44.000
14.06851834	52.45068499	62.70000076	205.4461378	166.8513922	192.2306789	132.1204407		109.6849381	0.982460119	0.478208123	679	44845	09:54:45.000
14.06852167	52.45072168	62.79600143	192.4625715	149.0439351	176.7459467	121.3012629		103.3594321	0.97851429	0.508417965	680	44845	09:54:46.000
14.06852334	52.45075668	62.89199829	174.6918668	132.6243351	169.3363997	124.1594035		97.91621101	0.982564352	0.562455694	681	44845	09:54:47.000
14.068525	52.45079168	62.99399948	157.5663477	118.6815718	162.0954697	119.402221		95.82267834	1.009817424	0.640883944	682	44845	09:54:48.000
14.06852667	52.45082833	63.10900116	144.7989203	110.481129	156.9461683	110.8070386		94.35620984	1.043104221	0.720381215	683	44845	09:54:49.000
14.068525	52.45086333	63.22399902	135.9286196	103.8786984	152.7612274	116.797922		90.9725796	1.07838415	0.793345914	684	44845	09:54:50.000
14.06852334	52.45090001	63.30699921	126.361381	101.397565	147.6965871	105.1022752		84.52535846	1.112741363	0.880602408	685	44845	09:54:51.000
14.06852334	52.45093667	63.37799835	120.2282309	100.2227135	137.7257074	93.52851541		79.9455256	1.133801868	0.943041297	686	44845	09:54:52.000
14.068525	52.45097167	63.42599869	115.154813	96.32807626	129.0377095	101.4971677		77.3503424	1.145363991	0.994629717	687	44845	09:54:53.000
14.06852667	52.45100832	63.47000122	109.6032227	91.13743785	125.3172874	101.8121941		77.7997723	1.157839314	1.056391669	688	44845	09:54:54.000
14.06852833	52.45104332	63.52700043	105.4139658	91.5495119	128.1424477	108.251011		82.69879476	1.168459471	1.108448451	689	44845	09:54:55.000
14.06853166	52.45108	63.58000183	109.0632573	96.50303519	134.1274262	123.6322808		95.29157793	1.169772187	1.07256304	690	44845	09:54:56.000
14.06853333	52.45111666	63.61199951	118.1988612	102.9282288	144.9325036	139.2260146		110.9461443	1.158431833	0.980070215	691	44845	09:54:57.000
14.06853666	52.45115334	63.63299942	130.1891641	116.756611	162.871246	148.7648522		125.1182841	1.140607877	0.876115831	692	44845	09:54:58.000
14.06854	52.45119168	63.60200119	145.623039	135.6991772	179.215137	152.6367568		134.9888081	1.11525619	0.765851473	693	44845	09:54:59.000
14.06854333	52.45122999	63.52299881	162.6965089	153.2697139	190.2824161	163.8757308		138.9303294	1.081841036	0.664944223	694	44845	09:55:00.000
14.068545	52.45126832	63.41699982	176.0328291	164.9488615	198.0993455	160.6706684		131.5311654	1.058155394	0.601112531	695	44845	09:55:01.000
14.06854833	52.45130501	63.32899857	185.1311858	174.1740759	199.4691012	136.778247		119.4795665	1.042494139	0.563111037	696	44845	09:55:02.000
14.06855167	52.45134335	63.24399948	192.2263495	174.7052324	189.4657553	138.537191		108.170122	1.022501466	0.531925758	697	44845	09:55:03.000
14.068555	52.45138	63.17599869	194.637521	167.2450156	177.0939763	124.3292837		100.5390992	0.997638728	0.512562389	698	44845	09:55:04.000
14.06856	52.45141665	63.12400055	193.2182649	156.7777943	168.3815989	118.6458712		95.58406696	0.978357351	0.506348275	699	44845	09:55:05.000
14.068565	52.45145165	63.08100128	191.3807711	150.6934953	162.6883902	114.776503		93.75779588	0.963015065	0.50319322	700	44845	09:55:06.000
14.06856666	52.45148834	63.07099915	191.4670752	144.2871703	159.2274549	134.3623138		95.42923544	0.957636248	0.50015714	701	44845	09:55:07.000
14.06857	52.45152667	63.08000183	190.1442599	138.4405817	160.6345059	136.0821661		99.41456982	0.962562021	0.506227231	702	44845	09:55:08.000
14.06857166	52.45156333	63.10300064	187.6185815	130.4874744	178.2835626	155.5085748		103.5872994	0.969728629	0.516861721	703	44845	09:55:09.000
14.068575	52.45159833	63.1230011	183.4087549	120.9558095	197.2078859	159.7907509		109.313964	0.976336331	0.532328095	704	44845	09:55:10.000
14.06857833	52.45163501	63.17300034	176.4283979	107.4067309	215.9240088	186.1251469		119.9928005	0.981872079	0.556527232	705	44845	09:55:11.000
14.06858167	52.45167166	63.23600006	166.0411683	94.86397079	237.5892854	192.0939839		127.2370592	0.988629508	0.595412281	706	44845	09:55:12.000
14.068585	52.45170835	63.3219986	157.3295843	85.66719909	262.2515481	183.7261969		134.8488143	0.996720573	0.633523935	707	44845	09:55:13.000
14.06858667	52.451745	63.4070015	153.0045738	85.78730356	259.8961572	210.9787268		150.1643708	1.007666514	0.658585877	708	44845	09:55:14.000
14.06858667	52.45178165	63.47900009	154.9762061	94.13308207	259.2140236	213.1592299		177.5651551	1.011769118	0.652854488	709	44845	09:55:15.000
14.06858834	52.45181834	63.54399872	164.321646	110.5473108	265.4750966	229.7120017		203.1058908	1.012999528	0.616473577	710	44845	09:55:16.000
14.06859167	52.45185499	63.61800003	178.3526462	136.7456804	278.8872107	240.8547996		220.9830088	1.011186204	0.566958902	711	44845	09:55:17.000
14.068595	52.45189333	63.70100021	194.8847672	170.8233447	282.1125608	238.0174504		224.9593015	0.998451045	0.512328931	712	44845	09:55:18.000
14.06859833	52.45193001	63.81100082	211.058882	195.2826654	282.5085204	225.9612018		210.5371662	0.986743368	0.467520418	713	44845	09:55:19.000
14.06860166	52.45196667	63.92100143	215.0483166	204.9512979	268.15454	177.7555081		175.0669606	0.976745798	0.4541983	714	44845	09:55:20.000
14.06860333	52.45200332	64.03900147	206.8257211	201.5699559	242.2211797	152.4169508		135.0324401	0.963767202	0.465980342	715	44845	09:55:21.000
14.06860666	52.45204001	64.16699982	190.1371562	183.1019733	203.8812139	132.5080337		104.1712461	0.958104453	0.503901748	716	44845	09:55:22.000
14.06860833	52.45207666	64.31400299	166.6143391	150.233001	169.9462265	115.686907		86.43798265	0.971566348	0.58312289	717	44845	09:55:23.000
14.06861167	52.452115	64.45800018	137.6741772	120.8657303	156.5530663	128.6910361		81.77671069	0.990329337	0.719328313	718	44845	09:55:24.000
14.068615	52.45215168	64.59899902	116.642029	103.5739555	160.8438819	133.1233622		88.1135729	1.0230759	0.877107427	719	44845	09:55:25.000
14.06861833	52.45218833	64.75299835	106.0975555	95.56245066	171.072002	150.9953908		98.40970302	1.066759654	1.005451681	720	44845	09:55:26.000
14.06862167	52.45222499	64.91699982	103.8874043	97.08351532	184.5792209	153.3942727		106.6859373	1.101254694	1.060046404	721	44845	09:55:27.000
14.068625	52.45226332	65.05500031	109.3822723	109.8940845	204.8956983	162.0907338		108.0605895	1.119549373	1.023519945	722	44845	09:55:28.000
14.06862667	52.45230001	65.23699951	124.2742445	127.5954568	219.8430053	145.6244059		102.6058351	1.119085712	0.900496894	723	44845	09:55:29.000
14.06863	52.45233666	65.36299896	144.2583973	134.7344039	220.3174146	142.2169427		96.44646592	1.09708061	0.760496879	724	44845	09:55:30.000
14.06863333	52.452375	65.51399994	155.3262408	134.366461	211.8888764	137.2392664		95.01329033	1.066315571	0.686500598	725	44845	09:55:31.000
14.068635	52.45241334	65.64800263	159.4278072	126.0655722	206.5531844	150.8807373		103.514909	1.046310976	0.656291393	726	44845	09:55:32.000
14.06863833	52.45245167	65.78700256	155.5114966	113.78516	202.847671	161.4737106		130.4029659	1.027785549	0.660906474	727	44845	09:55:33.000
14.06864167	52.45248833	65.93499756	146.831015	102.3692886	200.7133866	207.5764591		174.9690495	1.013720296	0.690399298	728	44845	09:55:34.000
14.068645	52.45252501	66.08799744	136.2433751	107.1848997	212.6988125	240.8545653		219.9485684	1.012469018	0.74313266	729	44845	09:55:35.000
14.06864833	52.45256167	66.23600006	137.1037392	126.289159	243.227509	252.1390458		253.2510875	1.009966487	0.736644013	730	44845	09:55:36.000
14.06865	52.45259832	66.35500336	146.9114801	161.1700907	274.3101421	272.3192889		263.6705124	0.992800457	0.6757814	731	44845	09:55:37.000
14.06865334	52.452635	66.48300171	167.5200338	195.3015951	291.566865	240.4044809		246.505042	0.971027013	0.579648291	732	44845	09:55:38.000
14.06865667	52.45267166	66.57499695	187.8482762	221.1216645	292.7001111	222.8556631		207.7742012	0.951369433	0.506456302	733	44845	09:55:39.000
14.06865834	52.45270666	66.65899658	202.6749018	228.0209043	278.4456171	178.7136149		161.9592831	0.933845672	0.460760392	734	44845	09:55:40.000
14.06866167	52.45274166	66.69799805	205.4371802	216.3549457	250.5274618	147.2692522		120.7484248	0.907377873	0.441681429	735	44845	09:55:41.000
14.068665	52.45277666	66.76499939	199.2982839	185.0240633	213.8977976	125.4536128		94.02739045	0.886560646	0.444841084	736	44845	09:55:42.000
14.06866667	52.45281165	66.83399963	183.8106587	150.179069	186.1766275	121.8272386		81.83953058	0.889693581	0.484027198	737	44845	09:55:43.000
14.06866833	52.45284665	66.88600159	165.3911836	118.7808038	173.2110147	114.9514648		76.40742036	0.903291969	0.546154849	738	44845	09:55:44.000
14.06867	52.45288334	66.93099976	148.7132591	98.69313236	167.3877014	118.0481662		74.38706081	0.915934891	0.615906676	739	44845	09:55:45.000
14.06867333	52.45291834	66.96600342	139.7605847	87.24357709	157.7782376	111.3134495		72.68748457	0.943803271	0.67530003	740	44845	09:55:46.000
14.068675	52.45295499	66.99700165	133.2301175	85.69394748	153.7024232	101.5964155		70.95241521	0.981967952	0.737046525	741	44845	09:55:47.000
14.06867833	52.45298999	66.98799896	128.9192521	87.217073	148.1462969	97.44826885		68.76662018	1.001791716	0.777069134	742	44845	09:55:48.000
14.06868167	52.45302668	66.96399689	128.5128751	88.43858605	143.9803899	104.8465525		67.65964635	1.015563476	0.790242593	743	44845	09:55:49.000
14.06868333	52.45306168	66.91400147	129.8282538	87.88125388	139.0343075	105.3101771		66.84660126	1.036660987	0.798486429	744	44845	09:55:50.000
14.06868667	52.45309833	66.8789978	128.8291994	88.80259879	140.7343038	102.0596706		68.45247239	1.050856176	0.815697203	745	44845	09:55:51.000
14.06869	52.45313333	66.84600067	129.1482266	87.81884961	142.5094646	107.8158601		69.98831725	1.065319338	0.82488112	746	44845	09:55:52.000
14.06869334	52.45316833	66.83000183	130.6884714	85.49805273	144.5739275	100.2334758		70.99650059	1.085664154	0.830726798	747	44845	09:55:53.000
14.06869667	52.45320333	66.80200195	129.8347807	86.1890656	142.8136273	97.94489399		70.71626316	1.096926205	0.84486314	748	44845	09:55:54.000
14.06869834	52.45324001	66.7990036	129.405932	87.08325335	143.2480805	103.5973661		71.68249756	1.099380048	0.849559237	749	44845	09:55:55.000
14.06870167	52.45327501	66.81700134	128.897344	85.96199549	141.7331556	104.6358217		73.41168353	1.102504905	0.855335626	750	44845	09:55:56.000
14.06870333	52.45331167	66.81400299	126.9882752	82.81720257	137.4352768	112.7128678		78.40689437	1.096010111	0.863079768	751	44845	09:55:57.000
14.06870666	52.45334667	66.79699707	121.145523	81.15041387	135.7187108	134.0578948		92.06598946	1.088921189	0.898853843	752	44845	09:55:58.000
14.06871	52.45338332	66.81800079	115.9368523	79.41546858	149.1342162	157.9445255		109.2529716	1.098806705	0.947763099	753	44845	09:55:59.000
14.06871167	52.45341832	66.8010025	110.9553557	81.64019633	180.9610073	209.7242624		131.3165527	1.113121333	1.003215506	754	44845	09:56:00.000
14.068715	52.453455	66.79399872	111.2167604	89.91841573	229.0119754	266.7357002		153.3565835	1.121569647	1.008453801	755	44845	09:56:01.000
14.06871833	52.45349166	66.75499725	118.5432459	106.3366505	305.1986298	301.5214714		180.6287616	1.120973567	0.945624155	756	44845	09:56:02.000
14.06872167	52.45352999	66.70500183	135.5159106	125.2131754	397.1685686	377.2811455		202.4724864	1.119775278	0.826305393	757	44845	09:56:03.000
14.068725	52.45356668	66.59100342	157.1707319	143.2031282	472.2161597	424.4483956		238.0798642	1.114485158	0.709092046	758	44845	09:56:04.000
14.06872834	52.45360498	66.46900177	180.1348161	164.2293129	527.9068742	443.8810755		284.090184	1.104011082	0.612880455	759	44845	09:56:05.000
14.06873167	52.45364332	66.31099701	202.2421767	186.7791974	579.0896094	433.5283848		340.1444605	1.094976459	0.541418451	760	44845	09:56:06.000
14.068735	52.45368166	66.16200256	222.4691026	210.9986945	605.9511624	485.9215581		391.6443954	1.091975778	0.490843792	761	44845	09:56:07.000
14.06873666	52.45372	66.03900147	241.3181485	241.5686906	609.7304897	503.2629061		434.4202994	1.08559596	0.449860885	762	44845	09:56:08.000
14.06874	52.45375834	65.90699768	259.6393865	274.4075438	614.0195535	475.8441532		442.4787303	1.070326873	0.412235943	763	44845	09:56:09.000
14.06874333	52.45379334	65.77999878	276.1078052	301.8674763	609.4530126	456.7469389		415.92209	1.049867588	0.380238287	764	44845	09:56:10.000
14.068745	52.45382834	65.65399933	290.2960253	320.5589723	582.5867886	405.1618844		374.9715758	1.041288752	0.358698935	765	44845	09:56:11.000
14.06875	52.45386334	65.54100037	299.1012664	324.7118425	540.0228748	365.7827378		330.5040004	1.039533083	0.347552217	766	44845	09:56:12.000
14.06875333	52.45389834	65.4449997	300.4770622	310.4666791	497.9109104	354.2378488		292.8323837	1.035202221	0.34451955	767	44845	09:56:13.000
14.06875667	52.45393333	65.33499908	294.0557738	293.2282965	454.9336273	337.7350284		279.4767668	1.033884661	0.351594749	768	44845	09:56:14.000
14.06876	52.45396999	65.22299957	287.2848516	275.9750169	422.2555564	346.9096226		294.5394055	1.037566812	0.361163078	769	44845	09:56:15.000
14.06876167	52.45400667	65.1190033	279.3837216	261.6217874	406.7091115	340.7762302		305.9509163	1.03596937	0.370805201	770	44845	09:56:16.000
14.068765	52.45404333	64.98400116	274.5195943	253.397387	411.9682492	339.2798797		311.0192697	1.036352504	0.377514948	771	44845	09:56:17.000
