X;Y;H;Rho1;Rho2;Rho3;Rho4;Rho5;Rho6;Gamma;BFI;lfd. Nr.;Datum;Zeit
13.98163503;52.91713333;53.69200134;154.3689314;123.4913233;144.9639366;155.3049544;;75.66140356;1.550313945;1.004291428;6600;44854;13:51:03.000
13.98162664;52.91711502;53.68500137;117.3984624;88.391995;102.8821236;128.6234496;;68.21631216;1.594013258;1.357780354;6601;44854;13:51:04.000
13.98161666;52.91709499;53.70399857;94.76806111;70.19534667;89.67104269;122.2011709;;68.56477543;1.647059557;1.737990139;6602;44854;13:51:05.000
13.98160667;52.91707166;53.68199921;83.38168655;62.5160802;83.84212977;132.0375178;;72.77402382;1.683448678;2.018966931;6603;44854;13:51:06.000
13.98159498;52.91704833;53.67499924;80.06419855;62.04645779;89.87980697;148.9480146;;78.04534047;1.681197543;2.099811867;6604;44854;13:51:07.000
13.98158499;52.91702499;53.6609993;81.09283546;65.55640804;102.8664598;160.7206201;;82.50578195;1.672761394;2.062773344;6605;44854;13:51:08.000
13.98157336;52.91700166;53.63000107;82.94518504;68.4263587;113.1424948;166.9984056;;87.10451463;1.658676512;1.999726098;6606;44854;13:51:09.000
13.98156166;52.91697833;53.60200119;81.8731225;70.10885525;112.1466112;167.7640056;;87.11285881;1.64227882;2.005882724;6607;44854;13:51:10.000
13.98155168;52.91695499;53.61500168;79.7727806;71.77393243;105.8961087;156.010044;;83.91330106;1.649272527;2.067462754;6608;44854;13:51:11.000
13.98153998;52.91693331;53.59999847;79.50601895;73.49891669;106.9702422;132.9610511;;80.38194853;1.662665526;2.091244849;6609;44854;13:51:12.000
13.98153;52.91691335;53.5890007;80.77590854;74.75357299;98.03933201;118.4284084;;76.95044167;1.670349919;2.067881315;6610;44854;13:51:13.000
13.98152167;52.91689332;53.60499954;83.09459278;75.85809339;90.68153908;109.0809137;;72.92860344;1.666181232;2.00516204;6611;44854;13:51:14.000
13.98151169;52.91687501;53.58000183;86.29076134;77.30728065;92.14932738;101.0387197;;73.68056621;1.654086571;1.916875625;6612;44854;13:51:15.000
13.98150336;52.91685499;53.61199951;88.98291298;76.82142011;85.30202731;102.8794674;;77.92784894;1.649764139;1.854023524;6613;44854;13:51:16.000
13.98149503;52.91683668;53.59299851;87.34597321;74.96274346;83.82916985;114.8621122;;82.49724326;1.65958453;1.900012638;6614;44854;13:51:17.000
13.98148664;52.91681665;53.60499954;82.46045739;75.65398349;85.92048309;123.5083565;;85.09909245;1.668358605;2.023222594;6615;44854;13:51:18.000
13.98147831;52.91679834;53.61800003;79.94103905;79.17619384;97.65019696;122.5069739;;87.49731456;1.68015771;2.10174615;6616;44854;13:51:19.000
13.98146833;52.91677666;53.63299942;79.07387365;81.47738065;92.19286434;118.2944751;;92.74951194;1.700347539;2.150327865;6617;44854;13:51:20.000
13.98145835;52.91675669;53.65800095;78.08703633;82.37993667;94.87725233;114.587005;;106.7376822;1.708550736;2.188008172;6618;44854;13:51:21.000
13.98144836;52.91673501;53.66899872;79.12693399;82.70012482;92.82821328;111.0967932;;130.1851671;1.697333173;2.145076382;6619;44854;13:51:22.000
13.98143832;52.91671168;53.70000076;83.64578701;82.5269088;92.32853529;116.9596089;;162.394417;1.694181054;2.025423054;6620;44854;13:51:23.000
13.98142668;52.91668835;53.70199966;90.24954629;83.17459011;90.65100577;142.4096884;;203.9438393;1.692050649;1.87485779;6621;44854;13:51:24.000
13.98141664;52.91666501;53.70700073;101.8337958;87.61083232;111.3338053;171.310992;;233.2103499;1.672621808;1.642501682;6622;44854;13:51:25.000
13.981405;52.91664168;53.68899918;120.0359181;91.93551667;118.6063837;196.6453833;;232.9789371;1.651253895;1.375633162;6623;44854;13:51:26.000
13.98139331;52.91661835;53.68399811;138.4382311;94.16700826;134.681791;208.6025196;;218.943823;1.633947261;1.180271698;6624;44854;13:51:27.000
13.98138332;52.91659336;53.68899918;152.8138078;90.61292862;132.4045174;210.5384975;;203.7495673;1.608605581;1.05265722;6625;44854;13:51:28.000
13.98137334;52.91657003;53.67699814;157.6766309;81.63799234;134.2493481;206.0092809;;172.758523;1.591991377;1.009655881;6626;44854;13:51:29.000
13.98136164;52.91654498;53.6629982;150.5461237;68.68717561;120.4865848;206.5279951;;144.4218714;1.595034845;1.059499113;6627;44854;13:51:30.000
13.98135001;52.91651999;53.66400147;134.4344964;59.41618008;120.427656;190.7724297;;135.1312566;1.611459255;1.198694754;6628;44854;13:51:31.000
13.98134003;52.91649666;53.6590004;116.7318061;53.90207492;106.8627315;179.7369249;;127.900234;1.637734168;1.402988802;6629;44854;13:51:32.000
13.98132833;52.91647167;53.66199875;99.55625853;53.2789849;108.6738354;167.5221567;;113.934023;1.66713333;1.674564065;6630;44854;13:51:33.000
13.98131835;52.91644834;53.66699982;88.67721282;55.53599091;104.7398112;150.0450131;;109.7910397;1.680660046;1.895255831;6631;44854;13:51:34.000
13.98130665;52.91642335;53.68099976;84.1321134;59.88632528;95.35187984;129.7227654;;111.6081223;1.679969026;1.996822567;6632;44854;13:51:35.000
13.98129667;52.91640002;53.7140007;82.78469875;62.75705177;94.87543112;133.9242506;;114.0141297;1.67343096;2.021425438;6633;44854;13:51:36.000
13.98128503;52.91637669;53.74200058;82.49075485;65.56401763;91.86979108;128.7578875;;128.5748803;1.664114131;2.017334105;6634;44854;13:51:37.000
13.98127499;52.91635335;53.75899887;85.35554256;68.18746057;90.12496828;130.2178769;;162.0874014;1.654602626;1.938482934;6635;44854;13:51:38.000
13.981265;52.91633002;53.80099869;86.78137429;69.21272883;92.03102665;138.5372172;;203.9464465;1.650047378;1.901384245;6636;44854;13:51:39.000
13.98125668;52.91630669;53.82799912;88.15476689;69.92862361;103.2727035;144.3704199;;272.0475085;1.654198917;1.876471319;6637;44854;13:51:40.000
13.98124498;52.91628501;53.86100006;88.93955305;78.40447781;107.7290929;154.8613978;;380.1744706;1.654770657;1.860556524;6638;44854;13:51:41.000
13.981235;52.91626167;53.86999893;92.12829837;89.16789283;121.9258511;235.2089139;;516.5117657;1.657808188;1.799455995;6639;44854;13:51:42.000
13.98122501;52.91623834;53.90499878;94.71940552;104.8339579;166.6233793;360.8100371;;639.5402827;1.668070615;1.761065334;6640;44854;13:51:43.000
13.98121497;52.91621335;53.9090004;101.5940478;129.2013907;248.9354442;501.9754266;;787.5362588;1.685861448;1.659409664;6641;44854;13:51:44.000
13.98120499;52.91619002;53.91899872;112.5893691;160.2778913;310.3075262;731.1310343;;906.8588823;1.692676385;1.503406937;6642;44854;13:51:45.000
13.98119335;52.91616669;53.95500183;130.4633976;176.8928033;426.2359623;918.7967601;;980.8126572;1.685405546;1.291860841;6643;44854;13:51:46.000
13.98118331;52.91614164;53.97499847;148.762852;202.0703128;511.6789803;1056.73488;;947.6976996;1.67809911;1.128036393;6644;44854;13:51:47.000
13.98117333;52.9161183;53.99000168;169.4974074;225.0172155;600.6684476;1082.99933;;863.1917561;1.666011893;0.982912907;6645;44854;13:51:48.000
13.98116334;52.91609497;53.99100113;184.4052513;238.4064693;631.4001251;1023.241635;;716.1972617;1.650694226;0.895144913;6646;44854;13:51:49.000
13.98115336;52.91607335;54.01300049;190.3070359;234.3049895;551.4929974;831.409439;;552.9337035;1.645745388;0.86478431;6647;44854;13:51:50.000
13.98114166;52.91605002;54.05199814;183.7154683;228.1143969;459.3365268;664.0960773;;389.3448752;1.646453429;0.896197497;6648;44854;13:51:51.000
13.98113168;52.91602669;54.09899902;169.1721622;197.2020514;394.947546;486.0306775;;310.8640029;1.65449985;0.977997697;6649;44854;13:51:52.000
13.98112164;52.91600335;54.13100052;146.1337467;161.1829219;299.2382034;392.8215772;;291.5817582;1.665778477;1.13989993;6650;44854;13:51:53.000
13.98111;52.91598002;54.16799927;124.616791;127.8714357;237.7918681;362.398976;;305.2133122;1.674547178;1.343757261;6651;44854;13:51:54.000
13.98110002;52.91595669;54.20899963;108.4011442;108.7159852;207.9205891;380.7757845;;361.7662041;1.684063495;1.553547711;6652;44854;13:51:55.000
13.98108997;52.91593336;54.22900009;101.0652445;98.7773683;222.6702388;374.9134132;;456.9406894;1.697017877;1.679131026;6653;44854;13:51:56.000
13.98107999;52.91591002;54.24599838;102.8548244;106.683107;238.8464988;378.5586523;;537.9934323;1.701282101;1.654061549;6654;44854;13:51:57.000
13.98106836;52.91588669;54.25999832;115.327366;120.9802178;227.1729129;351.8394414;;619.7123092;1.692099095;1.467213858;6655;44854;13:51:58.000
13.98105831;52.91586501;54.25299835;137.4155653;140.51417;233.6022927;340.9881077;;708.2473577;1.680973005;1.223277;6656;44854;13:51:59.000
13.98104668;52.91584002;54.24700165;168.5448343;155.1395086;234.4738743;331.173584;;764.9594746;1.66803517;0.989668521;6657;44854;13:52:00.000
13.98103498;52.91581669;54.23199844;202.3331183;173.8182576;247.0629219;386.0824254;;782.2087686;1.661505859;0.821173455;6658;44854;13:52:01.000
13.981025;52.91579336;54.20800018;234.6442816;195.1472357;288.7395488;453.4970756;;793.4437871;1.656317514;0.705884457;6659;44854;13:52:02.000
13.98101502;52.91577002;54.1780014;262.51662;213.424963;309.9843546;532.9965443;;783.5562906;1.652171333;0.629358756;6660;44854;13:52:03.000
13.98100497;52.91574834;54.15800095;276.1842837;219.3723422;359.3920312;577.8466701;;734.6086785;1.662015195;0.601777615;6661;44854;13:52:04.000
13.98099333;52.91572501;54.14199829;277.0357579;223.1335273;354.3170193;633.1701679;;690.1972813;1.681903294;0.607106933;6662;44854;13:52:05.000
13.98098335;52.91570168;54.13700104;267.3952136;222.7488868;406.0256845;640.7397681;;607.5872456;1.699879448;0.635717979;6663;44854;13:52:06.000
13.98097331;52.91567834;54.12200165;252.1554548;200.305443;379.769183;592.090504;;504.1892723;1.715838782;0.680468635;6664;44854;13:52:07.000
13.98096167;52.91565501;54.0870018;233.8485057;174.8359784;329.4412065;520.9798187;;397.4113213;1.731303906;0.740352777;6665;44854;13:52:08.000
13.98095169;52.91563168;54.06200028;219.8473145;154.8763201;308.4565929;462.1449374;;304.3624776;1.735613954;0.789463341;6666;44854;13:52:09.000
13.98093999;52.91560834;54.02799988;201.9293273;135.2288025;263.0433359;369.6412926;;208.5585189;1.741081846;0.862223368;6667;44854;13:52:10.000
13.98092836;52.91558501;54.01599884;183.1729476;110.1562282;227.4995721;288.2036965;;153.2420082;1.755300338;0.958274877;6668;44854;13:52:11.000
13.98091666;52.91556168;53.99900055;161.6753328;101.0556932;169.7910368;237.1158958;;120.2721571;1.760873324;1.089141611;6669;44854;13:52:12.000
13.98090668;52.91553834;53.95899963;136.3805636;90.57407985;137.2571356;201.018667;;95.51277244;1.769790302;1.297685136;6670;44854;13:52:13.000
13.98089498;52.91551666;53.92300034;108.962822;78.63215243;123.8560998;166.966098;;81.67114059;1.789118854;1.641953486;6671;44854;13:52:14.000
13.980885;52.91549333;53.89300156;86.52093027;67.70551473;108.1013786;147.6199524;;71.13648751;1.796347502;2.07619994;6672;44854;13:52:15.000
13.98087502;52.91547165;53.86000061;68.62740084;60.78356056;92.79603662;125.4858001;;63.78160198;1.791366991;2.610279522;6673;44854;13:52:16.000
13.98086497;52.91544997;53.8409996;56.09559028;52.73411607;78.56441644;112.9971164;;58.58926578;1.802126853;3.212599857;6674;44854;13:52:17.000
13.98085334;52.91542664;53.8390007;49.2457254;46.91955275;72.40936723;102.7904724;;56.60343078;1.818988583;3.693698424;6675;44854;13:52:18.000
13.98084335;52.91540502;53.81499863;45.26500285;44.00135681;63.87404377;99.80715663;;54.68176867;1.831441027;4.046042;6676;44854;13:52:19.000
13.98083166;52.91538169;53.82500076;43.48210255;43.00253832;63.25233457;98.11113653;;53.48327685;1.856134576;4.268732347;6677;44854;13:52:20.000
13.98082167;52.91535835;53.80799866;43.00924443;43.40007985;68.64187416;97.2087243;;52.34639733;1.874787561;4.359033937;6678;44854;13:52:21.000
13.98081169;52.91533667;53.81700134;43.43362998;43.70358127;66.53165657;91.13332915;;51.2574684;1.88251301;4.334229055;6679;44854;13:52:22.000
13.98079999;52.91531334;53.82600021;44.01634125;44.76164595;64.90538179;86.19978836;;49.47089924;1.887714902;4.288668364;6680;44854;13:52:23.000
13.98078836;52.91529001;53.84199905;45.09451978;45.41833417;59.97296545;75.46335076;;46.94849454;1.88568621;4.181630537;6681;44854;13:52:24.000
13.98077666;52.91526502;53.84000015;46.25678202;45.95837312;59.55866986;65.11128657;;44.78197184;1.878596902;4.061235607;6682;44854;13:52:25.000
13.98076668;52.91524169;53.86100006;47.56682005;45.53542446;53.7944302;57.87308353;;42.58925555;1.876201293;3.944348794;6683;44854;13:52:26.000
13.9807567;52.91521835;53.87099838;48.43213368;44.42352016;48.98755153;55.09632259;;40.71107798;1.877373986;3.876298323;6684;44854;13:52:27.000
13.98075002;52.91519502;53.89699936;48.83660281;43.28503913;45.21716296;53.80331783;;39.70734466;1.877183022;3.843803447;6685;44854;13:52:28.000
13.980745;52.91517499;53.9280014;49.29268113;42.3352363;44.40216556;56.9368578;;40.78583073;1.879459833;3.812857791;6686;44854;13:52:29.000
13.98074169;52.91515331;53.91699982;49.591405;41.34980479;47.59103535;61.02454152;;42.238761;1.873690363;3.778256257;6687;44854;13:52:30.000
13.98073667;52.91513335;53.92200089;49.72586427;41.06439129;47.19620921;61.94762209;;43.96718868;1.872432344;3.765509904;6688;44854;13:52:31.000
13.98072999;52.91511167;53.91400147;49.96780038;41.98971388;49.39040153;60.77663314;;45.63930812;1.868167517;3.738742756;6689;44854;13:52:32.000
13.98072001;52.91509164;53.87200165;50.88387305;43.53195515;49.50799009;58.51043538;;47.11437745;1.856749335;3.648993725;6690;44854;13:52:33.000
13.98070831;52.91507168;53.82400131;52.02741503;44.86400005;51.82709318;55.63492596;;48.25801935;1.839832688;3.536275418;6691;44854;13:52:34.000
13.98069833;52.91505;53.77700043;53.00648193;45.99541443;50.81427574;53.64976872;;51.63361458;1.8123073;3.419029586;6692;44854;13:52:35.000
13.98068835;52.91502832;53.7120018;53.64383832;46.78035058;46.17388538;59.34563997;;60.20298585;1.781944712;3.32180688;6693;44854;13:52:36.000
13.98067665;52.91500499;53.65399933;54.07675492;46.89034403;50.10247556;70.84772507;;78.89244154;1.756648481;3.248435458;6694;44854;13:52:37.000
13.98066667;52.91498165;53.58399963;54.10376055;47.5079065;58.57615142;98.10932963;;113.0555234;1.736784788;3.210099945;6695;44854;13:52:38.000
13.98065497;52.91495832;53.52000046;54.97662642;52.22942649;74.20928084;145.0209589;;163.1778909;1.72458002;3.136933151;6696;44854;13:52:39.000
13.98064499;52.91493499;53.42399979;57.06668161;61.6193424;109.9498825;213.3990289;;205.8716108;1.72028684;3.014520542;6697;44854;13:52:40.000
13.98063335;52.91491;53.33599854;60.99675294;76.21473859;145.3955058;265.7506225;;225.1319509;1.699697458;2.786537605;6698;44854;13:52:41.000
13.98062166;52.91488667;53.22800064;67.44141402;94.89070318;175.7448781;299.6761576;;221.1059308;1.673838973;2.481915597;6699;44854;13:52:42.000
13.9806083;52.91486168;53.13100052;74.88045376;109.9224403;204.8322449;298.360902;;195.4100537;1.643065035;2.194250906;6700;44854;13:52:43.000
13.98059502;52.91483669;53.01399994;79.48698593;114.2229717;180.7433314;266.5627033;;148.6509217;1.601213358;2.014434614;6701;44854;13:52:44.000
13.98058332;52.91481164;52.9090004;82.06351824;110.6520671;172.4750468;203.4482324;;105.614831;1.568654137;1.911512168;6702;44854;13:52:45.000
13.98057168;52.91478666;52.81399918;81.90775637;99.84333439;130.2352437;148.7987352;;80.18030961;1.561351804;1.906231929;6703;44854;13:52:46.000
13.98056164;52.91476167;52.69100189;78.1364875;84.2844082;102.3166557;107.6270934;;68.60779775;1.5654128;2.003433799;6704;44854;13:52:47.000
13.98055;52.91473834;52.57099915;73.78207952;72.37880045;82.74191625;87.66059342;;64.9926021;1.57752927;2.138092718;6705;44854;13:52:48.000
13.98054002;52.914715;52.4280014;71.99497424;68.11940944;74.52961534;79.94350056;;65.3064291;1.601409365;2.224334937;6706;44854;13:52:49.000
13.98052998;52.91469167;52.29000092;71.99546692;67.049147;72.3588361;84.27351633;;68.93686142;1.614705477;2.242787701;6707;44854;13:52:50.000
13.98051999;52.91466999;52.13800049;73.36418171;67.33554224;75.46358697;96.74688938;;74.05633763;1.610048456;2.194597443;6708;44854;13:52:51.000
13.98051167;52.91465003;51.98899841;76.40918648;67.96902137;78.17066148;111.1094749;;79.77627448;1.595566201;2.088186349;6709;44854;13:52:52.000
13.98050168;52.91462835;51.80400085;78.69252257;67.62032551;84.09176856;124.8930002;;83.01384157;1.576593278;2.003485498;6710;44854;13:52:53.000
13.98049501;52.91460832;51.58800125;80.69335112;66.84283836;85.56515902;137.2233187;;89.80076431;1.557733396;1.930435871;6711;44854;13:52:54.000
13.98048503;52.91458664;51.36800003;81.90995131;66.77282671;96.01231203;149.5545713;;95.54349481;1.540027073;1.880146488;6712;44854;13:52:55.000
13.9804767;52.91456998;51.18399811;82.97684955;68.14025173;102.8509602;157.6066401;;97.51850553;1.534802468;1.849675513;6713;44854;13:52:56.000
13.98046665;52.91455167;51.01800156;83.56330717;70.59456086;109.9089819;158.7628131;;95.58658201;1.538532527;1.841158014;6714;44854;13:52:57.000
13.98045502;52.91453667;50.88100052;84.15465852;73.07184427;110.7909448;148.03789;;92.04696238;1.541139625;1.831318256;6715;44854;13:52:58.000
13.98043836;52.91452332;50.69800186;82.56767506;73.54706341;102.2995441;131.0626177;;84.47592354;1.537918577;1.862615818;6716;44854;13:52:59.000
13.98041833;52.91451168;50.50299835;80.15266838;72.43867114;89.47421096;108.1685282;;74.22977976;1.538632512;1.91962731;6717;44854;13:53:00.000
13.980395;52.91450335;50.29299927;77.07676697;69.94849586;80.55564952;81.02830369;;68.74559052;1.538592858;1.996182401;6718;44854;13:53:01.000
13.98037001;52.91449833;50.08599854;73.42624983;66.28640394;67.90225814;59.68759668;;66.73113078;1.535814484;2.091642277;6719;44854;13:53:02.000
13.98033835;52.91449502;49.86399841;70.11495632;62.75973267;57.03395402;53.28361654;;67.7713028;1.540806668;2.197543503;6720;44854;13:53:03.000
13.98030834;52.91449331;49.64899826;69.65465274;62.21553715;53.78154323;56.24786493;;69.47979862;1.553171117;2.229816755;6721;44854;13:53:04.000
13.98027833;52.91449502;49.44200134;70.71217762;63.76035394;60.21153683;61.83055401;;70.47950479;1.569708646;2.219856182;6722;44854;13:53:05.000
13.98024667;52.91449668;49.22100067;73.47386721;67.43698033;64.41787664;70.18976576;;69.22406995;1.588655433;2.162204732;6723;44854;13:53:06.000
13.98021666;52.91449833;49.01200104;77.83285827;71.36168781;68.75597365;79.54340733;;66.36191266;1.598194928;2.053367901;6724;44854;13:53:07.000
13.98018335;52.91449998;48.8219986;82.20255806;73.49053205;70.00003657;82.38157505;;62.09626974;1.60056202;1.947095149;6725;44854;13:53:08.000
13.98015169;52.91450164;48.625;83.88755857;72.70635054;70.34747782;80.74425719;;58.73080191;1.605617297;1.914011237;6726;44854;13:53:09.000
13.98011831;52.91450335;48.43500137;83.96514586;69.56307819;70.95412036;81.71395275;;60.13273727;1.607357562;1.914315214;6727;44854;13:53:10.000
13.98008499;52.91450501;48.27199936;81.66423941;64.31854675;65.32902334;83.47789378;;61.70125893;1.601942762;1.961620868;6728;44854;13:53:11.000
13.98005168;52.91450831;48.11399841;78.08408496;59.97879109;68.95240222;84.82559387;;65.63158604;1.599988716;2.049058674;6729;44854;13:53:12.000
13.98002167;52.91450831;47.97700119;74.37219017;59.01819481;70.25145361;96.39994259;;71.54063488;1.604689938;2.157647817;6730;44854;13:53:13.000
13.97999166;52.91451003;47.84000015;73.49225712;60.95811768;79.59050727;112.2173216;;76.6020209;1.600597839;2.177913568;6731;44854;13:53:14.000
13.97996;52.91451168;47.70000076;74.647934;67.70190797;92.98011223;124.3507458;;80.68931174;1.593256697;2.13436141;6732;44854;13:53:15.000
13.97992834;52.91451333;47.54999924;79.38854347;78.68176138;95.15243705;135.7443511;;86.26230547;1.585084814;1.996616571;6733;44854;13:53:16.000
13.97989667;52.91451499;47.41500092;86.75361562;90.76136827;118.6062731;140.9173654;;92.63266772;1.580671675;1.822023974;6734;44854;13:53:17.000
13.97986666;52.91451664;47.29199982;96.36849652;102.5832717;118.021705;135.8850976;;100.4522888;1.571860033;1.631093241;6735;44854;13:53:18.000
13.97983831;52.91451836;47.15100098;105.3133404;114.2908064;120.6417597;129.4745962;;110.5657116;1.553237597;1.474872596;6736;44854;13:53:19.000
13.97980836;52.91452001;47.01699829;114.2623675;122.6787594;127.1408316;125.736614;;120.8411593;1.532655076;1.341347208;6737;44854;13:53:20.000
13.97977498;52.91452166;46.88999939;121.3297034;128.0856018;122.5603047;127.4964766;;128.8131449;1.511349291;1.245654814;6738;44854;13:53:21.000
13.97974167;52.91452497;46.74599838;126.1861389;130.7280967;120.8539713;137.1802076;;131.893253;1.489722456;1.180575354;6739;44854;13:53:22.000
13.97970835;52.91452669;46.63299942;130.3027669;132.5207162;129.8482962;144.2582646;;130.0468338;1.474658357;1.131716841;6740;44854;13:53:23.000
13.97967669;52.91452999;46.50999832;134.9395141;132.6221395;133.8062487;151.8291357;;125.1582412;1.469644346;1.089113412;6741;44854;13:53:24.000
13.97964503;52.91453164;46.39400101;137.7987264;132.6429724;133.8567959;157.8965998;;118.0625299;1.46218218;1.061099923;6742;44854;13:53:25.000
13.97961833;52.91453501;46.2859993;140.2835755;131.1767589;134.3391983;151.1496361;;114.5727499;1.453598054;1.03618549;6743;44854;13:53:26.000
13.97958997;52.91453667;46.19300079;141.1628775;128.7455247;138.373136;139.165386;;116.4356332;1.450863544;1.027793971;6744;44854;13:53:27.000
13.97955831;52.91453997;46.07799912;137.0530233;125.0467161;119.6445824;127.7646105;;126.2723932;1.452416161;1.059747626;6745;44854;13:53:28.000
13.97952836;52.91454334;45.95199966;128.3579676;119.1116433;116.5478098;111.9094442;;138.917724;1.450660753;1.130168061;6746;44854;13:53:29.000
13.97950001;52.91454665;45.85100174;118.7332131;111.1699998;105.2497089;93.25140769;;157.9840236;1.441892682;1.214397087;6747;44854;13:53:30.000
13.97947165;52.91455332;45.73099899;107.8422469;103.5940314;89.70989225;86.79023713;;175.4911283;1.433994221;1.32971471;6748;44854;13:53:31.000
13.97944667;52.91456502;45.61700058;99.04548747;98.75262342;83.13916294;88.50478708;;196.4795154;1.422637374;1.436347491;6749;44854;13:53:32.000
13.97942664;52.91457831;45.50600052;94.89429679;90.08866013;85.13082857;116.5643139;;229.2163916;1.413296339;1.489337491;6750;44854;13:53:33.000
13.9794117;52.91459332;45.39599991;98.37231599;87.49962964;93.73586892;163.2435974;;280.5231552;1.411672748;1.43503051;6751;44854;13:53:34.000
13.9794;52.91460997;45.35400009;108.2805777;89.75588713;116.0112722;256.8017256;;335.6231457;1.416914485;1.308558299;6752;44854;13:53:35.000
13.97939498;52.91462835;45.26200104;122.8982319;92.44926861;167.0546767;338.4969878;;413.4705692;1.433623013;1.166512317;6753;44854;13:53:36.000
13.97939002;52.91465003;45.20299912;140.0829634;97.39145473;216.5975476;393.7819987;;504.1771485;1.449225436;1.034547957;6754;44854;13:53:37.000
13.97938836;52.91466999;45.15800095;161.1842658;111.8864563;243.8459505;442.1470737;;573.218197;1.451551442;0.900554055;6755;44854;13:53:38.000
13.97938836;52.91469167;45.11500168;175.3153881;121.2561347;266.4040009;463.144053;;639.0845516;1.449686149;0.826901828;6756;44854;13:53:39.000
13.97939167;52.9147117;45.10400009;181.1246565;128.1989778;265.9042793;432.2631979;;709.5426814;1.450250022;0.800691662;6757;44854;13:53:40.000
13.97939498;52.91473166;45.08599854;183.1350711;138.6124869;263.0833423;395.3596645;;744.2215577;1.44311343;0.788004953;6758;44854;13:53:41.000
13.9794;52.91475334;45.09799957;180.2477085;142.4446216;258.7324897;372.9919241;;763.1931662;1.432118965;0.794528251;6759;44854;13:53:42.000
13.97940668;52.91477502;45.11100006;170.6677795;141.708949;232.5630975;321.5858283;;778.9797019;1.421333662;0.832807262;6760;44854;13:53:43.000
13.97941335;52.91479664;45.09799957;163.4937399;140.0599732;223.5511157;287.5647523;;795.0851469;1.416647437;0.866484208;6761;44854;13:53:44.000
13.97942333;52.91481832;45.11600113;162.7722568;140.3957094;201.7040436;261.3748904;;791.0121762;1.42364938;0.874626554;6762;44854;13:53:45.000
13.97943331;52.91484;45.11999893;165.2521531;139.038279;195.1752753;257.1270246;;832.5027466;1.427799794;0.864012823;6763;44854;13:53:46.000
13.97944336;52.91486168;45.14199829;172.0795361;147.1754072;191.6898456;305.3777027;;882.4579093;1.428451207;0.830111029;6764;44854;13:53:47.000
13.97945499;52.91488336;45.16600037;183.8665246;161.6652863;229.186023;409.2160496;;948.8305645;1.434398314;0.780130215;6765;44854;13:53:48.000
13.97946669;52.91490498;45.19599915;198.3434417;176.6594819;290.7405106;444.8080921;;974.9777326;1.434338406;0.723158978;6766;44854;13:53:49.000
13.97947833;52.91492831;45.18500137;208.2776178;188.9137787;312.2626625;474.6756541;;1026.608803;1.422157412;0.682818167;6767;44854;13:53:50.000
13.97948831;52.91495164;45.17300034;213.5116704;194.458741;319.9699985;509.3951789;;1008.718596;1.418577685;0.664402879;6768;44854;13:53:51.000
13.97950001;52.91497498;45.16500092;215.9732536;194.8222686;317.040485;483.8374221;;942.3090685;1.420262434;0.657610334;6769;44854;13:53:52.000
13.97950999;52.91499831;45.13199997;215.4294796;186.5033995;309.3343622;395.895873;;836.1284352;1.428934412;0.663295671;6770;44854;13:53:53.000
13.97952169;52.91502164;45.11399841;214.4617552;186.9541271;274.858747;398.0501403;;728.3570903;1.441451917;0.672125394;6771;44854;13:53:54.000
13.97953498;52.91504669;45.08100128;217.2825714;184.8377832;286.8986775;386.4136808;;589.2172868;1.448570612;0.666675934;6772;44854;13:53:55.000
13.97954833;52.91507003;45.01800156;222.4558249;190.2524718;254.8086743;359.4057382;;480.5989379;1.452558444;0.652964895;6773;44854;13:53:56.000
13.97956003;52.91509501;44.9469986;227.6670186;192.3277628;259.9026875;336.5947762;;411.5453064;1.466473503;0.644130851;6774;44854;13:53:57.000
13.97957331;52.91511835;44.86299896;231.6127446;198.11939;248.6134751;342.2749408;;356.465851;1.477474929;0.63790744;6775;44854;13:53:58.000
13.97958667;52.91514168;44.79899979;234.3727333;197.4560296;238.1558795;309.5306096;;330.9483587;1.481557211;0.63213719;6776;44854;13:53:59.000
13.97960002;52.91516336;44.73400116;235.340636;190.8663824;226.4114803;318.9487838;;314.2917474;1.489223815;0.632795016;6777;44854;13:54:00.000
13.97961165;52.91518669;44.65999985;235.1190871;182.4038687;235.5525566;316.8866066;;299.2188781;1.494497019;0.635634068;6778;44854;13:54:01.000
13.97962335;52.91520831;44.58599854;235.8832333;176.3412707;224.2957815;326.1261371;;275.2704951;1.494321191;0.633500385;6779;44854;13:54:02.000
13.97963664;52.91523164;44.52299881;236.9144152;165.9891138;221.8276717;328.088002;;283.6188337;1.49085374;0.629279455;6780;44854;13:54:03.000
13.97964834;52.91525497;44.47200012;235.2008095;154.3176949;222.9532675;353.8699937;;283.5201499;1.49392994;0.635172108;6781;44854;13:54:04.000
13.97965997;52.91527831;44.43899918;231.5749179;159.0300896;240.7887526;358.0867883;;285.598818;1.503313032;0.649169196;6782;44854;13:54:05.000
13.97967332;52.91530164;44.36800003;228.9267075;164.7419302;250.7767341;383.7806284;;291.725875;1.509199353;0.659250015;6783;44854;13:54:06.000
13.97968833;52.91532669;44.30400085;226.6837218;172.1680565;256.892683;417.7841693;;305.8106101;1.516608669;0.669041719;6784;44854;13:54:07.000
13.97970168;52.91535002;44.22399902;227.7583921;184.2730695;288.0645063;446.0419468;;302.4371927;1.526720775;0.670324707;6785;44854;13:54:08.000
